Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1489,0.03650,0.09051,0.08029,0.05499,0.04720,0.03212,0.02871,0.02579,0.03893,0.01995,0.01800,0.02433,0.06813,0.08905,0.07202,0.02822,0.03698
0.1489, 1.000,0.04623,0.03504,0.03358,0.06521,0.1202,0.08370,0.03163,0.04720,0.03309,0.02774,0.02920,0.03893,0.09878,0.08662,0.06618,0.03212,0.04623
0.03650,0.04623, 1.000,0.03601,0.06472,0.09538,0.05791,0.02871,0.02579,0.02336,0.02482,0.03260,0.02579,0.04039,0.04574,0.06083,0.09392,0.1260,0.1285
0.09051,0.03504,0.03601, 1.000,0.1314,0.02774,0.02044,0.02433,0.07299,0.02530,0.02725,0.05061,0.02287,0.02530,0.02871,0.05061,0.06618,0.03601,0.01995
0.08029,0.03358,0.06472,0.1314, 1.000,0.07883,0.03017,0.02822,0.02871,0.02482,0.02384,0.03504,0.02968,0.03893,0.03650,0.04088,0.06423,0.05109,0.05012
0.05499,0.06521,0.09538,0.02774,0.07883, 1.000,0.08273,0.01995,0.04234,0.02579,0.03114,0.03601,0.01800,0.05985,0.05888,0.04672,0.04234,0.04915,0.09538
0.04720,0.1202,0.05791,0.02044,0.03017,0.08273, 1.000,0.06764,0.03017,0.03212,0.02044,0.04380,0.02433,0.06034,0.08418,0.04915,0.04866,0.02482,0.07591
0.03212,0.08370,0.02871,0.02433,0.02822,0.01995,0.06764, 1.000,0.02530,0.04282,0.04088,0.03406,0.1732,0.03309,0.07348,0.04672,0.03260,0.02530,0.03017
0.02871,0.03163,0.02579,0.07299,0.02871,0.04234,0.03017,0.02530, 1.000,0.03309,0.04623,0.09246,0.01898,0.06667,0.03017,0.03552,0.04720,0.01995,0.02628
0.02579,0.04720,0.02336,0.02530,0.02482,0.02579,0.03212,0.04282,0.03309, 1.000,0.02141,0.02822,0.03893,0.02822,0.05353,0.01946,0.02092,0.03358,0.02092
0.03893,0.03309,0.02482,0.02725,0.02384,0.03114,0.02044,0.04088,0.04623,0.02141, 1.000,0.06180,0.03114,0.03406,0.02384,0.03552,0.01898,0.02579,0.02968
0.01995,0.02774,0.03260,0.05061,0.03504,0.03601,0.04380,0.03406,0.09246,0.02822,0.06180, 1.000,0.03650,0.05304,0.02579,0.02822,0.02384,0.02871,0.04282
0.01800,0.02920,0.02579,0.02287,0.02968,0.01800,0.02433,0.1732,0.01898,0.03893,0.03114,0.03650, 1.000,0.01752,0.04428,0.02774,0.02044,0.04818,0.02044
0.02433,0.03893,0.04039,0.02530,0.03893,0.05985,0.06034,0.03309,0.06667,0.02822,0.03406,0.05304,0.01752, 1.000,0.06375,0.03212,0.02092,0.02336,0.1620
0.06813,0.09878,0.04574,0.02871,0.03650,0.05888,0.08418,0.07348,0.03017,0.05353,0.02384,0.02579,0.04428,0.06375, 1.000,0.1124,0.03844,0.02482,0.08662
0.08905,0.08662,0.06083,0.05061,0.04088,0.04672,0.04915,0.04672,0.03552,0.01946,0.03552,0.02822,0.02774,0.03212,0.1124, 1.000,0.1406,0.03163,0.05255
0.07202,0.06618,0.09392,0.06618,0.06423,0.04234,0.04866,0.03260,0.04720,0.02092,0.01898,0.02384,0.02044,0.02092,0.03844,0.1406, 1.000,0.06423,0.02968
0.02822,0.03212,0.1260,0.03601,0.05109,0.04915,0.02482,0.02530,0.01995,0.03358,0.02579,0.02871,0.04818,0.02336,0.02482,0.03163,0.06423, 1.000,0.03844
0.03698,0.04623,0.1285,0.01995,0.05012,0.09538,0.07591,0.03017,0.02628,0.02092,0.02968,0.04282,0.02044,0.1620,0.08662,0.05255,0.02968,0.03844, 1.000
