Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1606,0.06794,0.03481,0.08141,0.07243,0.06569,0.03481,0.02190,0.02527,0.01123,0.01348,0.02077,0.04267,0.07692,0.06289,0.08141,0.04829,0.07131
0.1606, 1.000,0.05783,0.02134,0.04604,0.08535,0.1561,0.05671,0.02751,0.03987,0.01011,0.02358,0.01853,0.06625,0.09489,0.08254,0.08085,0.03762,0.06401
0.06794,0.05783, 1.000,0.03650,0.1258,0.1061,0.09152,0.02751,0.01797,0.02246,0.03313,0.03481,0.01123,0.07355,0.04492,0.07355,0.1235,0.2089,0.2077
0.03481,0.02134,0.03650, 1.000,0.06289,0.01741,0.02639,0.02695,0.04773,0.01853,0.01572,0.01684,0.02246,0.02021,0.01797,0.04323,0.04997,0.03650,0.02358
0.08141,0.04604,0.1258,0.06289, 1.000,0.1319,0.04997,0.01067,0.02695,0.01179,0.02358,0.01909,0.03425,0.05053,0.04380,0.05222,0.08647,0.1095,0.09994
0.07243,0.08535,0.1061,0.01741,0.1319, 1.000,0.1713,0.01011,0.06457,0.01628,0.02695,0.02976,0.01516,0.09264,0.06345,0.06457,0.05278,0.06962,0.1381
0.06569,0.1561,0.09152,0.02639,0.04997,0.1713, 1.000,0.04941,0.06345,0.01853,0.02021,0.06513,0.01235,0.09208,0.1044,0.07075,0.04155,0.04492,0.1246
0.03481,0.05671,0.02751,0.02695,0.01067,0.01011,0.04941, 1.000,0.02077,0.04099,0.03425,0.02077,0.04155,0.03874,0.06120,0.06120,0.03313,0.01909,0.03762
0.02190,0.02751,0.01797,0.04773,0.02695,0.06457,0.06345,0.02077, 1.000,0.02471,0.05559,0.06457,0.02695,0.08703,0.05166,0.01797,0.01684,0.01965,0.03481
0.02527,0.03987,0.02246,0.01853,0.01179,0.01628,0.01853,0.04099,0.02471, 1.000,0.03313,0.02021,0.03313,0.01965,0.03313,0.02358,0.03762,0.01797,0.01797
0.01123,0.01011,0.03313,0.01572,0.02358,0.02695,0.02021,0.03425,0.05559,0.03313, 1.000,0.04211,0.05559,0.04323,0.01404,0.03032,0.02190,0.02414,0.02920
0.01348,0.02358,0.03481,0.01684,0.01909,0.02976,0.06513,0.02077,0.06457,0.02021,0.04211, 1.000,0.03200,0.05503,0.04155,0.02021,0.02021,0.02134,0.04492
0.02077,0.01853,0.01123,0.02246,0.03425,0.01516,0.01235,0.04155,0.02695,0.03313,0.05559,0.03200, 1.000,0.02021,0.01909,0.01235,0.01404,0.05166,0.01572
0.04267,0.06625,0.07355,0.02021,0.05053,0.09264,0.09208,0.03874,0.08703,0.01965,0.04323,0.05503,0.02021, 1.000,0.1039,0.02639,0.03088,0.04997,0.2527
0.07692,0.09489,0.04492,0.01797,0.04380,0.06345,0.1044,0.06120,0.05166,0.03313,0.01404,0.04155,0.01909,0.1039, 1.000,0.08254,0.04492,0.02527,0.07468
0.06289,0.08254,0.07355,0.04323,0.05222,0.06457,0.07075,0.06120,0.01797,0.02358,0.03032,0.02021,0.01235,0.02639,0.08254, 1.000,0.1336,0.03762,0.04716
0.08141,0.08085,0.1235,0.04997,0.08647,0.05278,0.04155,0.03313,0.01684,0.03762,0.02190,0.02021,0.01404,0.03088,0.04492,0.1336, 1.000,0.1078,0.03818
0.04829,0.03762,0.2089,0.03650,0.1095,0.06962,0.04492,0.01909,0.01965,0.01797,0.02414,0.02134,0.05166,0.04997,0.02527,0.03762,0.1078, 1.000,0.08366
0.07131,0.06401,0.2077,0.02358,0.09994,0.1381,0.1246,0.03762,0.03481,0.01797,0.02920,0.04492,0.01572,0.2527,0.07468,0.04716,0.03818,0.08366, 1.000
