Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1453,0.06406,0.08906,0.1906,0.1219,0.05156,0.02031,0.02031,0.009375,0.02813,0.009375,0.009375,0.01719,0.09375,0.07969,0.06563,0.06719,0.06563
0.1453, 1.000,0.06563,0.02500,0.03750,0.1219,0.1797,0.02188, 0.000,0.02031,0.003125,0.004688,0.009375,0.03594,0.1188,0.09062,0.07187,0.01875,0.05781
0.06406,0.06563, 1.000,0.04531,0.1391,0.1172,0.06563,0.02031,0.03125,0.02813,0.02500,0.01406,0.05156,0.03281,0.03594,0.04531,0.05469,0.1187,0.1516
0.08906,0.02500,0.04531, 1.000,0.1234,0.02656,0.01562,0.03750,0.04375,0.01094,0.04375,0.02188,0.03125,0.01719,0.03906,0.05156,0.09844,0.07656,0.03281
0.1906,0.03750,0.1391,0.1234, 1.000,0.07344,0.02188,0.02188,0.01094,0.01875,0.02031,0.01563,0.03281,0.02500,0.03594,0.01719,0.04688,0.1734,0.09063
0.1219,0.1219,0.1172,0.02656,0.07344, 1.000,0.1609,0.009375,0.01406,0.01563,0.03438,0.03437,0.04531,0.05938,0.03594,0.03906,0.02188,0.05000,0.07656
0.05156,0.1797,0.06563,0.01562,0.02188,0.1609, 1.000,0.02188,0.02656,0.02188,0.02969,0.02813,0.03594,0.08281,0.08906,0.01719,0.02500,0.01250,0.07500
0.02031,0.02188,0.02031,0.03750,0.02188,0.009375,0.02188, 1.000,0.03906,0.04375,0.01875,0.007813,0.05156,0.02344,0.1016,0.05625,0.02969,0.009375,0.02031
0.02031, 0.000,0.03125,0.04375,0.01094,0.01406,0.02656,0.03906, 1.000,0.02500,0.06563,0.1203,0.03438,0.08437,0.04531,0.01406,0.05625,0.007813,0.03125
0.009375,0.02031,0.02813,0.01094,0.01875,0.01563,0.02188,0.04375,0.02500, 1.000,0.04844,0.02969,0.02969,0.03438,0.03906,0.01250,0.01094,0.01719,0.04219
0.02813,0.003125,0.02500,0.04375,0.02031,0.03438,0.02969,0.01875,0.06563,0.04844, 1.000,0.06406,0.07031,0.04531,0.02656,0.03438,0.02344,0.03438,0.04063
0.009375,0.004688,0.01406,0.02188,0.01563,0.03437,0.02813,0.007813,0.1203,0.02969,0.06406, 1.000,0.01250,0.07344,0.02031,0.02500,0.01563,0.01563,0.03125
0.009375,0.009375,0.05156,0.03125,0.03281,0.04531,0.03594,0.05156,0.03438,0.02969,0.07031,0.01250, 1.000,0.02969,0.007813,0.02031,0.02031,0.03594,0.05156
0.01719,0.03594,0.03281,0.01719,0.02500,0.05938,0.08281,0.02344,0.08437,0.03438,0.04531,0.07344,0.02969, 1.000,0.06250,0.02188,0.003125,0.006250,0.07031
0.09375,0.1188,0.03594,0.03906,0.03594,0.03594,0.08906,0.1016,0.04531,0.03906,0.02656,0.02031,0.007813,0.06250, 1.000,0.1406,0.06250,0.02031,0.07500
0.07969,0.09062,0.04531,0.05156,0.01719,0.03906,0.01719,0.05625,0.01406,0.01250,0.03438,0.02500,0.02031,0.02188,0.1406, 1.000,0.1484, 0.000,0.02656
0.06563,0.07187,0.05469,0.09844,0.04688,0.02188,0.02500,0.02969,0.05625,0.01094,0.02344,0.01563,0.02031,0.003125,0.06250,0.1484, 1.000,0.07188,0.01406
0.06719,0.01875,0.1187,0.07656,0.1734,0.05000,0.01250,0.009375,0.007813,0.01719,0.03438,0.01563,0.03594,0.006250,0.02031, 0.000,0.07188, 1.000,0.05000
0.06563,0.05781,0.1516,0.03281,0.09063,0.07656,0.07500,0.02031,0.03125,0.04219,0.04063,0.03125,0.05156,0.07031,0.07500,0.02656,0.01406,0.05000, 1.000
