Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1529,0.05748,0.1429,0.2081,0.09487,0.05748,0.04408,0.02400,0.02567,0.02846,0.02288,0.02232,0.02065,0.06417,0.1122,0.08873,0.03516,0.03627
0.1529, 1.000,0.05636,0.04129,0.06417,0.1172,0.1624,0.09933,0.01786,0.02734,0.03460,0.02288,0.02176,0.03181,0.06138,0.09431,0.06362,0.02567,0.04185
0.05748,0.05636, 1.000,0.02958,0.09487,0.08538,0.04855,0.02790,0.02511,0.06138,0.02567,0.02288,0.03181,0.02009,0.03348,0.03125,0.1283,0.1412,0.07589
0.1429,0.04129,0.02958, 1.000,0.1948,0.02902,0.03013,0.03013,0.05469,0.03516,0.02958,0.02567,0.01451,0.01618,0.04074,0.07143,0.07366,0.03906,0.02734
0.2081,0.06417,0.09487,0.1948, 1.000,0.09542,0.04241,0.03348,0.01842,0.04353,0.02902,0.02344,0.02400,0.01897,0.04464,0.04911,0.06920,0.06362,0.05915
0.09487,0.1172,0.08538,0.02902,0.09542, 1.000,0.1479,0.03237,0.01953,0.02009,0.02734,0.01897,0.04129,0.04520,0.03850,0.03571,0.03739,0.04353,0.07478
0.05748,0.1624,0.04855,0.03013,0.04241,0.1479, 1.000,0.07533,0.02065,0.02958,0.02009,0.03962,0.02344,0.06808,0.04353,0.02176,0.04018,0.02232,0.1088
0.04408,0.09933,0.02790,0.03013,0.03348,0.03237,0.07533, 1.000,0.02679,0.02846,0.02400,0.02400,0.01339,0.02958,0.07533,0.04576,0.03125,0.01897,0.04520
0.02400,0.01786,0.02511,0.05469,0.01842,0.01953,0.02065,0.02679, 1.000,0.02679,0.03739,0.09989,0.03739,0.08315,0.02567,0.05804,0.05636,0.01618,0.01228
0.02567,0.02734,0.06138,0.03516,0.04353,0.02009,0.02958,0.02846,0.02679, 1.000,0.03906,0.01618,0.03125,0.01897,0.03683,0.02344,0.03683,0.05134,0.03237
0.02846,0.03460,0.02567,0.02958,0.02902,0.02734,0.02009,0.02400,0.03739,0.03906, 1.000,0.03460,0.04018,0.02009,0.02400,0.04408,0.02623,0.03125,0.02679
0.02288,0.02288,0.02288,0.02567,0.02344,0.01897,0.03962,0.02400,0.09989,0.01618,0.03460, 1.000,0.04464,0.1445,0.05190,0.01953,0.04297,0.03906,0.04074
0.02232,0.02176,0.03181,0.01451,0.02400,0.04129,0.02344,0.01339,0.03739,0.03125,0.04018,0.04464, 1.000,0.04353,0.03516,0.01674,0.02679,0.02232,0.03739
0.02065,0.03181,0.02009,0.01618,0.01897,0.04520,0.06808,0.02958,0.08315,0.01897,0.02009,0.1445,0.04353, 1.000,0.05078,0.01562,0.02065,0.01786,0.05748
0.06417,0.06138,0.03348,0.04074,0.04464,0.03850,0.04353,0.07533,0.02567,0.03683,0.02400,0.05190,0.03516,0.05078, 1.000,0.05301,0.03571,0.02567,0.05525
0.1122,0.09431,0.03125,0.07143,0.04911,0.03571,0.02176,0.04576,0.05804,0.02344,0.04408,0.01953,0.01674,0.01562,0.05301, 1.000,0.07701,0.02121,0.02623
0.08873,0.06362,0.1283,0.07366,0.06920,0.03739,0.04018,0.03125,0.05636,0.03683,0.02623,0.04297,0.02679,0.02065,0.03571,0.07701, 1.000,0.09208,0.02232
0.03516,0.02567,0.1412,0.03906,0.06362,0.04353,0.02232,0.01897,0.01618,0.05134,0.03125,0.03906,0.02232,0.01786,0.02567,0.02121,0.09208, 1.000,0.03237
0.03627,0.04185,0.07589,0.02734,0.05915,0.07478,0.1088,0.04520,0.01228,0.03237,0.02679,0.04074,0.03739,0.05748,0.05525,0.02623,0.02232,0.03237, 1.000
