Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2036,0.4483,0.02486,0.02720,0.05750,0.02642,0.02875,0.01399,0.01399,0.01632,0.02176,0.02098,0.1220,0.06527,0.09946,0.03963,0.1437
0.2036, 1.000,0.2549,0.03341,0.03885,0.06527,0.01166,0.02486,0.02642,0.01943,0.01709,0.03652,0.01399,0.03885,0.04507,0.1088,0.05439,0.1010
0.4483,0.2549, 1.000,0.02953,0.03108,0.06216,0.01554,0.02953,0.02564,0.01865,0.01709,0.02797,0.02486,0.1049,0.05439,0.1655,0.03108,0.1453
0.02486,0.03341,0.02953, 1.000,0.6721,0.1290,0.008547,0.03186,0.03030,0.1181,0.02642,0.02176,0.03730,0.01709,0.01943,0.03030,0.04662,0.05905
0.02720,0.03885,0.03108,0.6721, 1.000,0.1655,0.01088,0.02720,0.03263,0.09790,0.03263,0.01632,0.02797,0.02020,0.01321,0.04040,0.06371,0.07382
0.05750,0.06527,0.06216,0.1290,0.1655, 1.000,0.01010,0.02486,0.02564,0.04507,0.01476,0.03108,0.02098,0.03963,0.02486,0.04507,0.1368,0.1756
0.02642,0.01166,0.01554,0.008547,0.01088,0.01010, 1.000,0.04429,0.04662,0.07226,0.1857,0.07382,0.03497,0.02642,0.1414,0.04973,0.02720,0.02253
0.02875,0.02486,0.02953,0.03186,0.02720,0.02486,0.04429, 1.000,0.01088,0.03419,0.01865,0.02098,0.2044,0.01321,0.09635,0.04040,0.02176,0.02409
0.01399,0.02642,0.02564,0.03030,0.03263,0.02564,0.04662,0.01088, 1.000,0.03497,0.09169,0.04351,0.02720,0.005439,0.03263,0.01865,0.02409,0.02797
0.01399,0.01943,0.01865,0.1181,0.09790,0.04507,0.07226,0.03419,0.03497, 1.000,0.04040,0.06605,0.02642,0.01399,0.02253,0.02020,0.03186,0.01787
0.01632,0.01709,0.01709,0.02642,0.03263,0.01476,0.1857,0.01865,0.09169,0.04040, 1.000,0.08081,0.02331,0.02331,0.03574,0.03730,0.03807,0.02176
0.02176,0.03652,0.02797,0.02176,0.01632,0.03108,0.07382,0.02098,0.04351,0.06605,0.08081, 1.000,0.02642,0.02020,0.05517,0.03497,0.01787,0.03186
0.02098,0.01399,0.02486,0.03730,0.02797,0.02098,0.03497,0.2044,0.02720,0.02642,0.02331,0.02642, 1.000,0.01476,0.03652,0.01709,0.03730,0.02176
0.1220,0.03885,0.1049,0.01709,0.02020,0.03963,0.02642,0.01321,0.005439,0.01399,0.02331,0.02020,0.01476, 1.000,0.04196,0.03186,0.02875,0.07226
0.06527,0.04507,0.05439,0.01943,0.01321,0.02486,0.1414,0.09635,0.03263,0.02253,0.03574,0.05517,0.03652,0.04196, 1.000,0.06294,0.03030,0.02486
0.09946,0.1088,0.1655,0.03030,0.04040,0.04507,0.04973,0.04040,0.01865,0.02020,0.03730,0.03497,0.01709,0.03186,0.06294, 1.000,0.03263,0.05517
0.03963,0.05439,0.03108,0.04662,0.06371,0.1368,0.02720,0.02176,0.02409,0.03186,0.03807,0.01787,0.03730,0.02875,0.03030,0.03263, 1.000,0.03807
0.1437,0.1010,0.1453,0.05905,0.07382,0.1756,0.02253,0.02409,0.02797,0.01787,0.02176,0.03186,0.02176,0.07226,0.02486,0.05517,0.03807, 1.000
