Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1886,0.2688,0.1073,0.06450,0.4661,0.02385,0.05691,0.02276,0.04553,0.03360,0.01951,0.1014,0.06341,0.09268,0.1881,0.04932,0.1593
0.1886, 1.000,0.1014,0.09106,0.05691,0.1095,0.02331,0.03415,0.02331,0.03848,0.06667,0.02114,0.08509,0.09160,0.1474,0.1225,0.03794,0.07696
0.2688,0.1014, 1.000,0.05420,0.05366,0.1827,0.03415,0.06070,0.03577,0.06883,0.04824,0.02060,0.07046,0.06829,0.1523,0.1854,0.03686,0.07642
0.1073,0.09106,0.05420, 1.000,0.1382,0.05691,0.02005,0.05474,0.02060,0.02547,0.04119,0.04661,0.1106,0.03957,0.03957,0.06450,0.04715,0.1068
0.06450,0.05691,0.05366,0.1382, 1.000,0.04715,0.02764,0.05691,0.02981,0.02168,0.03631,0.02981,0.05583,0.04065,0.04282,0.04770,0.03686,0.06938
0.4661,0.1095,0.1827,0.05691,0.04715, 1.000,0.02547,0.04065,0.03144,0.05962,0.02873,0.02222,0.09919,0.07534,0.07967,0.1073,0.03631,0.09810
0.02385,0.02331,0.03415,0.02005,0.02764,0.02547, 1.000,0.02005,0.03686,0.05854,0.03415,0.01789,0.03035,0.03523,0.04119,0.02873,0.02276,0.02168
0.05691,0.03415,0.06070,0.05474,0.05691,0.04065,0.02005, 1.000,0.02439,0.03794,0.03740,0.02276,0.02439,0.02981,0.02547,0.1257,0.09377,0.06450
0.02276,0.02331,0.03577,0.02060,0.02981,0.03144,0.03686,0.02439, 1.000,0.04553,0.02927,0.04119,0.02005,0.06992,0.04390,0.02602,0.03686,0.02005
0.04553,0.03848,0.06883,0.02547,0.02168,0.05962,0.05854,0.03794,0.04553, 1.000,0.02168,0.04878,0.03794,0.04824,0.05312,0.02710,0.03469,0.01843
0.03360,0.06667,0.04824,0.04119,0.03631,0.02873,0.03415,0.03740,0.02927,0.02168, 1.000,0.02547,0.02276,0.02385,0.02818,0.07425,0.02710,0.02710
0.01951,0.02114,0.02060,0.04661,0.02981,0.02222,0.01789,0.02276,0.04119,0.04878,0.02547, 1.000,0.03577,0.02656,0.01897,0.01680,0.02927,0.02873
0.1014,0.08509,0.07046,0.1106,0.05583,0.09919,0.03035,0.02439,0.02005,0.03794,0.02276,0.03577, 1.000,0.05854,0.07209,0.04282,0.02873,0.07913
0.06341,0.09160,0.06829,0.03957,0.04065,0.07534,0.03523,0.02981,0.06992,0.04824,0.02385,0.02656,0.05854, 1.000,0.09485,0.03848,0.02493,0.04282
0.09268,0.1474,0.1523,0.03957,0.04282,0.07967,0.04119,0.02547,0.04390,0.05312,0.02818,0.01897,0.07209,0.09485, 1.000,0.05203,0.02981,0.05257
0.1881,0.1225,0.1854,0.06450,0.04770,0.1073,0.02873,0.1257,0.02602,0.02710,0.07425,0.01680,0.04282,0.03848,0.05203, 1.000,0.06287,0.06070
0.04932,0.03794,0.03686,0.04715,0.03686,0.03631,0.02276,0.09377,0.03686,0.03469,0.02710,0.02927,0.02873,0.02493,0.02981,0.06287, 1.000,0.04607
0.1593,0.07696,0.07642,0.1068,0.06938,0.09810,0.02168,0.06450,0.02005,0.01843,0.02710,0.02873,0.07913,0.04282,0.05257,0.06070,0.04607, 1.000
