Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2222,0.4633,0.03906,0.06195,0.06936,0.05926,0.02357,0.02492,0.01751,0.05118,0.03704,0.03165,0.1044,0.09495,0.1091,0.04242,0.1044
0.2222, 1.000,0.3172,0.03030,0.04983,0.05051,0.03906,0.01481,0.01616,0.02020,0.03502,0.06936,0.02088,0.04040,0.05926,0.1966,0.05993,0.06599
0.4633,0.3172, 1.000,0.04916,0.07609,0.06263,0.05522,0.02088,0.02492,0.01818,0.04377,0.05051,0.02626,0.09091,0.06734,0.1919,0.04714,0.1071
0.03906,0.03030,0.04916, 1.000,0.6141,0.1488,0.02020,0.02155,0.02424,0.1145,0.01886,0.03367,0.02492,0.03098,0.02222,0.02828,0.05455,0.08889
0.06195,0.04983,0.07609,0.6141, 1.000,0.1886,0.02020,0.02424,0.02357,0.06801,0.02694,0.02761,0.02626,0.03569,0.02357,0.04310,0.08687,0.09764
0.06936,0.05051,0.06263,0.1488,0.1886, 1.000,0.02761,0.02559,0.01684,0.03973,0.02626,0.02761,0.02222,0.04040,0.02828,0.03165,0.09495,0.2646
0.05926,0.03906,0.05522,0.02020,0.02020,0.02761, 1.000,0.03098,0.05657,0.04242,0.1892,0.07811,0.02290,0.03098,0.1246,0.03636,0.02020,0.03165
0.02357,0.01481,0.02088,0.02155,0.02424,0.02559,0.03098, 1.000,0.01818,0.02424,0.02492,0.02828,0.1569,0.02222,0.04040,0.01616,0.01953,0.02828
0.02492,0.01616,0.02492,0.02424,0.02357,0.01684,0.05657,0.01818, 1.000,0.03367,0.1428,0.02626,0.01818,0.02357,0.02290,0.01953,0.01684,0.01549
0.01751,0.02020,0.01818,0.1145,0.06801,0.03973,0.04242,0.02424,0.03367, 1.000,0.02088,0.08687,0.03098,0.02492,0.01818,0.02088,0.02290,0.03232
0.05118,0.03502,0.04377,0.01886,0.02694,0.02626,0.1892,0.02492,0.1428,0.02088, 1.000,0.03569,0.02626,0.02424,0.04579,0.02626,0.02222,0.02559
0.03704,0.06936,0.05051,0.03367,0.02761,0.02761,0.07811,0.02828,0.02626,0.08687,0.03569, 1.000,0.02559,0.02424,0.05118,0.04377,0.03232,0.02155
0.03165,0.02088,0.02626,0.02492,0.02626,0.02222,0.02290,0.1569,0.01818,0.03098,0.02626,0.02559, 1.000,0.03502,0.02492,0.02559,0.02290,0.02761
0.1044,0.04040,0.09091,0.03098,0.03569,0.04040,0.03098,0.02222,0.02357,0.02492,0.02424,0.02424,0.03502, 1.000,0.03502,0.03098,0.01886,0.04444
0.09495,0.05926,0.06734,0.02222,0.02357,0.02828,0.1246,0.04040,0.02290,0.01818,0.04579,0.05118,0.02492,0.03502, 1.000,0.04781,0.02626,0.02424
0.1091,0.1966,0.1919,0.02828,0.04310,0.03165,0.03636,0.01616,0.01953,0.02088,0.02626,0.04377,0.02559,0.03098,0.04781, 1.000,0.04175,0.05253
0.04242,0.05993,0.04714,0.05455,0.08687,0.09495,0.02020,0.01953,0.01684,0.02290,0.02222,0.03232,0.02290,0.01886,0.02626,0.04175, 1.000,0.04444
0.1044,0.06599,0.1071,0.08889,0.09764,0.2646,0.03165,0.02828,0.01549,0.03232,0.02559,0.02155,0.02761,0.04444,0.02424,0.05253,0.04444, 1.000
