Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.08412,0.05772,0.04519,0.05190,0.04027,0.03982,0.02327,0.03043,0.03490,0.02864,0.02908,0.02371,0.03669,0.1293,0.06040,0.03758,0.03714
0.08412, 1.000,0.03490,0.03356,0.03669,0.05369,0.07069,0.01611,0.03714,0.04116,0.02595,0.02148,0.05011,0.1714,0.1866,0.04027,0.02953,0.05011
0.05772,0.03490, 1.000,0.05682,0.03535,0.02953,0.02774,0.07785,0.02729,0.02864,0.03490,0.02685,0.02416,0.02237,0.04161,0.07472,0.04430,0.03714
0.04519,0.03356,0.05682, 1.000,0.1280,0.04877,0.02550,0.02282,0.03311,0.02864,0.02685,0.03266,0.04251,0.02953,0.03490,0.04966,0.06935,0.05056
0.05190,0.03669,0.03535,0.1280, 1.000,0.1369,0.03669,0.02058,0.02058,0.03535,0.02595,0.03400,0.05817,0.04385,0.05951,0.05772,0.09217,0.05817
0.04027,0.05369,0.02953,0.04877,0.1369, 1.000,0.05459,0.02506,0.02506,0.02729,0.02819,0.03132,0.04922,0.06398,0.05548,0.05772,0.05727,0.04698
0.03982,0.07069,0.02774,0.02550,0.03669,0.05459, 1.000,0.02148,0.05190,0.03848,0.02371,0.05503,0.03579,0.1092,0.06219,0.03848,0.02729,0.03490
0.02327,0.01611,0.07785,0.02282,0.02058,0.02506,0.02148, 1.000,0.03356,0.03490,0.03714,0.02192,0.03669,0.01834,0.02774,0.03400,0.02371,0.02685
0.03043,0.03714,0.02729,0.03311,0.02058,0.02506,0.05190,0.03356, 1.000,0.03400,0.02729,0.04385,0.02148,0.03893,0.03177,0.01342,0.02819,0.01745
0.03490,0.04116,0.02864,0.02864,0.03535,0.02729,0.03848,0.03490,0.03400, 1.000,0.02998,0.04116,0.02729,0.02148,0.04564,0.03177,0.02998,0.02327
0.02864,0.02595,0.03490,0.02685,0.02595,0.02819,0.02371,0.03714,0.02729,0.02998, 1.000,0.02729,0.02864,0.02461,0.03177,0.03714,0.02908,0.01879
0.02908,0.02148,0.02685,0.03266,0.03400,0.03132,0.05503,0.02192,0.04385,0.04116,0.02729, 1.000,0.02685,0.03087,0.03714,0.02774,0.03266,0.02998
0.02371,0.05011,0.02416,0.04251,0.05817,0.04922,0.03579,0.03669,0.02148,0.02729,0.02864,0.02685, 1.000,0.06711,0.03221,0.02506,0.03579,0.02864
0.03669,0.1714,0.02237,0.02953,0.04385,0.06398,0.1092,0.01834,0.03893,0.02148,0.02461,0.03087,0.06711, 1.000,0.09754,0.03535,0.02953,0.06532
0.1293,0.1866,0.04161,0.03490,0.05951,0.05548,0.06219,0.02774,0.03177,0.04564,0.03177,0.03714,0.03221,0.09754, 1.000,0.1199,0.02416,0.06264
0.06040,0.04027,0.07472,0.04966,0.05772,0.05772,0.03848,0.03400,0.01342,0.03177,0.03714,0.02774,0.02506,0.03535,0.1199, 1.000,0.03758,0.05638
0.03758,0.02953,0.04430,0.06935,0.09217,0.05727,0.02729,0.02371,0.02819,0.02998,0.02908,0.03266,0.03579,0.02953,0.02416,0.03758, 1.000,0.07562
0.03714,0.05011,0.03714,0.05056,0.05817,0.04698,0.03490,0.02685,0.01745,0.02327,0.01879,0.02998,0.02864,0.06532,0.06264,0.05638,0.07562, 1.000
