Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1021,0.09875,0.04698,0.05417,0.03068,0.04123,0.03260,0.02397,0.04842,0.04746,0.02924,0.04075,0.04842,0.09108,0.1007,0.04267,0.06520
0.1021, 1.000,0.07287,0.02972,0.03500,0.06520,0.07622,0.03979,0.05609,0.05034,0.04171,0.03068,0.08533,0.2033,0.2335,0.1213,0.02780,0.06328
0.09875,0.07287, 1.000,0.04938,0.03452,0.01965,0.03739,0.1016,0.03212,0.03212,0.03883,0.02972,0.02972,0.04458,0.07143,0.09060,0.05129,0.05849
0.04698,0.02972,0.04938, 1.000,0.1184,0.03835,0.03164,0.02061,0.05705,0.03595,0.02397,0.05417,0.04027,0.03595,0.03116,0.04890,0.07718,0.04986
0.05417,0.03500,0.03452,0.1184, 1.000,0.1218,0.02780,0.01486,0.04410,0.03835,0.02924,0.04698,0.05081,0.03595,0.03212,0.03883,0.1055,0.06616
0.03068,0.06520,0.01965,0.03835,0.1218, 1.000,0.02828,0.01774,0.03356,0.02493,0.02157,0.03020,0.04410,0.04219,0.04506,0.03979,0.03931,0.05657
0.04123,0.07622,0.03739,0.03164,0.02780,0.02828, 1.000,0.03164,0.1117,0.1026,0.02541,0.1390,0.03979,0.1750,0.09779,0.05177,0.02780,0.03787
0.03260,0.03979,0.1016,0.02061,0.01486,0.01774,0.03164, 1.000,0.04075,0.04890,0.03691,0.03116,0.03643,0.03500,0.06184,0.04842,0.01965,0.03931
0.02397,0.05609,0.03212,0.05705,0.04410,0.03356,0.1117,0.04075, 1.000,0.09636,0.01965,0.1107,0.04123,0.06951,0.04890,0.03547,0.04890,0.02828
0.04842,0.05034,0.03212,0.03595,0.03835,0.02493,0.1026,0.04890,0.09636, 1.000,0.03691,0.1074,0.04219,0.05034,0.07239,0.03787,0.02637,0.02301
0.04746,0.04171,0.03883,0.02397,0.02924,0.02157,0.02541,0.03691,0.01965,0.03691, 1.000,0.01918,0.03164,0.02637,0.03116,0.04362,0.02493,0.02445
0.02924,0.03068,0.02972,0.05417,0.04698,0.03020,0.1390,0.03116,0.1107,0.1074,0.01918, 1.000,0.02109,0.05944,0.06040,0.03452,0.04027,0.01822
0.04075,0.08533,0.02972,0.04027,0.05081,0.04410,0.03979,0.03643,0.04123,0.04219,0.03164,0.02109, 1.000,0.08293,0.04650,0.05225,0.02828,0.03691
0.04842,0.2033,0.04458,0.03595,0.03595,0.04219,0.1750,0.03500,0.06951,0.05034,0.02637,0.05944,0.08293, 1.000,0.1908,0.07622,0.02397,0.05657
0.09108,0.2335,0.07143,0.03116,0.03212,0.04506,0.09779,0.06184,0.04890,0.07239,0.03116,0.06040,0.04650,0.1908, 1.000,0.1783,0.03212,0.06424
0.1007,0.1213,0.09060,0.04890,0.03883,0.03979,0.05177,0.04842,0.03547,0.03787,0.04362,0.03452,0.05225,0.07622,0.1783, 1.000,0.02924,0.07910
0.04267,0.02780,0.05129,0.07718,0.1055,0.03931,0.02780,0.01965,0.04890,0.02637,0.02493,0.04027,0.02828,0.02397,0.03212,0.02924, 1.000,0.05992
0.06520,0.06328,0.05849,0.04986,0.06616,0.05657,0.03787,0.03931,0.02828,0.02301,0.02445,0.01822,0.03691,0.05657,0.06424,0.07910,0.05992, 1.000
