Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1065,0.2464,0.1894,0.07300,0.04106,0.06540,0.09278,0.04639,0.03726,0.03422,0.04563,0.04867,0.05627,0.05475,0.1125,0.02586,0.06616
0.1065, 1.000,0.04563,0.05856,0.05551,0.04487,0.3711,0.06920,0.02433,0.03422,0.01977,0.05323,0.02281,0.06464,0.06616,0.07376,0.03422,0.04259
0.2464,0.04563, 1.000,0.08897,0.05323,0.03802,0.03194,0.07833,0.03118,0.03042,0.05399,0.04487,0.05703,0.06844,0.05551,0.1087,0.03042,0.05247
0.1894,0.05856,0.08897, 1.000,0.09962,0.01977,0.04867,0.06312,0.02433,0.01217,0.02510,0.04943,0.04183,0.03498,0.06692,0.08593,0.03954,0.06312
0.07300,0.05551,0.05323,0.09962, 1.000,0.05779,0.04259,0.02357,0.01521,0.01445,0.01065,0.04259,0.04715,0.02510,0.02129,0.03650,0.02205,0.07300
0.04106,0.04487,0.03802,0.01977,0.05779, 1.000,0.06008,0.03346,0.01673,0.03498,0.02586,0.02281,0.06768,0.02814,0.02662,0.05095,0.02053,0.06540
0.06540,0.3711,0.03194,0.04867,0.04259,0.06008, 1.000,0.05779,0.02890,0.04411,0.01597,0.06920,0.02738,0.08061,0.07376,0.04943,0.04639,0.04639
0.09278,0.06920,0.07833,0.06312,0.02357,0.03346,0.05779, 1.000,0.01597,0.07757,0.04259,0.03118,0.03422,0.01977,0.05247,0.1049,0.04030,0.03574
0.04639,0.02433,0.03118,0.02433,0.01521,0.01673,0.02890,0.01597, 1.000,0.05627,0.03498,0.04715,0.03574,0.03650,0.03802,0.02662,0.01901,0.02966
0.03726,0.03422,0.03042,0.01217,0.01445,0.03498,0.04411,0.07757,0.05627, 1.000,0.03878,0.04411,0.04943,0.03270,0.04106,0.01065,0.02129,0.02205
0.03422,0.01977,0.05399,0.02510,0.01065,0.02586,0.01597,0.04259,0.03498,0.03878, 1.000,0.03118,0.03498,0.01369,0.04030,0.03650,0.02966,0.01673
0.04563,0.05323,0.04487,0.04943,0.04259,0.02281,0.06920,0.03118,0.04715,0.04411,0.03118, 1.000,0.05551,0.06844,0.03726,0.02205,0.04259,0.02966
0.04867,0.02281,0.05703,0.04183,0.04715,0.06768,0.02738,0.03422,0.03574,0.04943,0.03498,0.05551, 1.000,0.07757,0.05932,0.02662,0.03194,0.2829
0.05627,0.06464,0.06844,0.03498,0.02510,0.02814,0.08061,0.01977,0.03650,0.03270,0.01369,0.06844,0.07757, 1.000,0.06160,0.05932,0.04791,0.05171
0.05475,0.06616,0.05551,0.06692,0.02129,0.02662,0.07376,0.05247,0.03802,0.04106,0.04030,0.03726,0.05932,0.06160, 1.000,0.08213,0.02814,0.06008
0.1125,0.07376,0.1087,0.08593,0.03650,0.05095,0.04943,0.1049,0.02662,0.01065,0.03650,0.02205,0.02662,0.05932,0.08213, 1.000,0.02890,0.03650
0.02586,0.03422,0.03042,0.03954,0.02205,0.02053,0.04639,0.04030,0.01901,0.02129,0.02966,0.04259,0.03194,0.04791,0.02814,0.02890, 1.000,0.04030
0.06616,0.04259,0.05247,0.06312,0.07300,0.06540,0.04639,0.03574,0.02966,0.02205,0.01673,0.02966,0.2829,0.05171,0.06008,0.03650,0.04030, 1.000
