Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3951,0.1038,0.2980,0.2097,0.1347,0.1501,0.1347,0.09051,0.03753,0.04636,0.02649,0.02428,0.03311,0.07726,0.1192,0.1634,0.08830,0.1015
0.3951, 1.000,0.1060,0.1325,0.1435,0.1192,0.1810,0.2759,0.05077,0.06181,0.04636,0.04415,0.04636,0.04415,0.1302,0.1325,0.1567,0.08168,0.1280
0.1038,0.1060, 1.000,0.07285,0.1965,0.1898,0.09051,0.03091,0.06402,0.06402,0.05519,0.02649,0.01987,0.03753,0.05960,0.02870,0.1126,0.5099,0.08389
0.2980,0.1325,0.07285, 1.000,0.1722,0.07726,0.08830,0.06843,0.2252,0.06181,0.04857,0.05077,0.02428,0.05740,0.05960,0.1082,0.1435,0.07506,0.07947
0.2097,0.1435,0.1965,0.1722, 1.000,0.2781,0.1236,0.05740,0.09051,0.1015,0.07285,0.03532,0.01545,0.06181,0.02649,0.06402,0.1280,0.1545,0.1302
0.1347,0.1192,0.1898,0.07726,0.2781, 1.000,0.2848,0.05740,0.04194,0.06623,0.1060,0.02428,0.02208,0.09492,0.07506,0.02870,0.09051,0.1258,0.1479
0.1501,0.1810,0.09051,0.08830,0.1236,0.2848, 1.000,0.2075,0.05077,0.03091,0.06843,0.04415,0.04194,0.1347,0.1170,0.04857,0.06181,0.06181,0.1965
0.1347,0.2759,0.03091,0.06843,0.05740,0.05740,0.2075, 1.000,0.03311,0.02649,0.03091,0.03753,0.1788,0.06402,0.1391,0.07947,0.09051,0.03532,0.1192
0.09051,0.05077,0.06402,0.2252,0.09051,0.04194,0.05077,0.03311, 1.000,0.04636,0.04415,0.07285,0.02649,0.06181,0.03974,0.08609,0.1832,0.07506,0.01325
0.03753,0.06181,0.06402,0.06181,0.1015,0.06623,0.03091,0.02649,0.04636, 1.000,0.09272,0.01766,0.03532,0.04857,0.04636,0.02870,0.04194,0.1060,0.01987
0.04636,0.04636,0.05519,0.04857,0.07285,0.1060,0.06843,0.03091,0.04415,0.09272, 1.000,0.09051,0.05740,0.04636,0.05077,0.08168,0.03532,0.05077,0.05960
0.02649,0.04415,0.02649,0.05077,0.03532,0.02428,0.04415,0.03753,0.07285,0.01766,0.09051, 1.000,0.07064,0.07285,0.08168,0.06402,0.04857,0.02870,0.09051
0.02428,0.04636,0.01987,0.02428,0.01545,0.02208,0.04194,0.1788,0.02649,0.03532,0.05740,0.07064, 1.000,0.05740,0.1214,0.07064,0.02208,0.01325,0.05077
0.03311,0.04415,0.03753,0.05740,0.06181,0.09492,0.1347,0.06402,0.06181,0.04857,0.04636,0.07285,0.05740, 1.000,0.08168,0.02870,0.01766,0.03532,0.2163
0.07726,0.1302,0.05960,0.05960,0.02649,0.07506,0.1170,0.1391,0.03974,0.04636,0.05077,0.08168,0.1214,0.08168, 1.000,0.1060,0.02428,0.03753,0.1148
0.1192,0.1325,0.02870,0.1082,0.06402,0.02870,0.04857,0.07947,0.08609,0.02870,0.08168,0.06402,0.07064,0.02870,0.1060, 1.000,0.1678,0.01545,0.03974
0.1634,0.1567,0.1126,0.1435,0.1280,0.09051,0.06181,0.09051,0.1832,0.04194,0.03532,0.04857,0.02208,0.01766,0.02428,0.1678, 1.000,0.1214,0.03311
0.08830,0.08168,0.5099,0.07506,0.1545,0.1258,0.06181,0.03532,0.07506,0.1060,0.05077,0.02870,0.01325,0.03532,0.03753,0.01545,0.1214, 1.000,0.04857
0.1015,0.1280,0.08389,0.07947,0.1302,0.1479,0.1965,0.1192,0.01325,0.01987,0.05960,0.09051,0.05077,0.2163,0.1148,0.03974,0.03311,0.04857, 1.000
