Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3018,0.1022,0.2337,0.2001,0.1112,0.09508,0.08278,0.05866,0.03879,0.03690,0.03832,0.03311,0.04399,0.09319,0.1012,0.1036,0.09319,0.07474
0.3018, 1.000,0.08798,0.1022,0.09697,0.1178,0.1613,0.1973,0.03595,0.05014,0.04825,0.02696,0.04399,0.04825,0.1159,0.09413,0.07143,0.06339,0.08515
0.1022,0.08798, 1.000,0.07616,0.1433,0.1164,0.09082,0.06149,0.05061,0.07711,0.04683,0.02649,0.02554,0.03500,0.04399,0.05818,0.09886,0.4243,0.07711
0.2337,0.1022,0.07616, 1.000,0.1192,0.06149,0.04541,0.05818,0.1727,0.04636,0.02412,0.04068,0.02980,0.02791,0.05676,0.08988,0.1121,0.08042,0.04730
0.2001,0.09697,0.1433,0.1192, 1.000,0.1963,0.07332,0.04352,0.04636,0.07143,0.03737,0.03879,0.01845,0.03027,0.04636,0.04967,0.08184,0.1121,0.06575
0.1112,0.1178,0.1164,0.06149,0.1963, 1.000,0.1646,0.07616,0.04541,0.06291,0.1012,0.04021,0.04068,0.06008,0.06291,0.06339,0.05345,0.08562,0.1088
0.09508,0.1613,0.09082,0.04541,0.07332,0.1646, 1.000,0.1589,0.02696,0.03595,0.05960,0.04541,0.04588,0.08042,0.1041,0.04541,0.05298,0.05345,0.1131
0.08278,0.1973,0.06149,0.05818,0.04352,0.07616,0.1589, 1.000,0.03406,0.04257,0.03784,0.02886,0.1069,0.05866,0.1173,0.07616,0.04683,0.05487,0.07190
0.05866,0.03595,0.05061,0.1727,0.04636,0.04541,0.02696,0.03406, 1.000,0.02980,0.02696,0.04778,0.02081,0.03832,0.02980,0.05440,0.08704,0.05393,0.03500
0.03879,0.05014,0.07711,0.04636,0.07143,0.06291,0.03595,0.04257,0.02980, 1.000,0.04825,0.02838,0.04967,0.02412,0.05629,0.02933,0.04352,0.09130,0.02791
0.03690,0.04825,0.04683,0.02412,0.03737,0.1012,0.05960,0.03784,0.02696,0.04825, 1.000,0.05298,0.02507,0.05676,0.02886,0.05724,0.02838,0.04920,0.05818
0.03832,0.02696,0.02649,0.04068,0.03879,0.04021,0.04541,0.02886,0.04778,0.02838,0.05298, 1.000,0.03500,0.07852,0.03453,0.03264,0.05582,0.03548,0.06433
0.03311,0.04399,0.02554,0.02980,0.01845,0.04068,0.04588,0.1069,0.02081,0.04967,0.02507,0.03500, 1.000,0.04305,0.1249,0.04494,0.02460,0.03595,0.04447
0.04399,0.04825,0.03500,0.02791,0.03027,0.06008,0.08042,0.05866,0.03832,0.02412,0.05676,0.07852,0.04305, 1.000,0.06149,0.03169,0.02886,0.03169,0.1977
0.09319,0.1159,0.04399,0.05676,0.04636,0.06291,0.1041,0.1173,0.02980,0.05629,0.02886,0.03453,0.1249,0.06149, 1.000,0.08278,0.03926,0.03690,0.08609
0.1012,0.09413,0.05818,0.08988,0.04967,0.06339,0.04541,0.07616,0.05440,0.02933,0.05724,0.03264,0.04494,0.03169,0.08278, 1.000,0.1466,0.04257,0.04352
0.1036,0.07143,0.09886,0.1121,0.08184,0.05345,0.05298,0.04683,0.08704,0.04352,0.02838,0.05582,0.02460,0.02886,0.03926,0.1466, 1.000,0.1036,0.04163
0.09319,0.06339,0.4243,0.08042,0.1121,0.08562,0.05345,0.05487,0.05393,0.09130,0.04920,0.03548,0.03595,0.03169,0.03690,0.04257,0.1036, 1.000,0.05393
0.07474,0.08515,0.07711,0.04730,0.06575,0.1088,0.1131,0.07190,0.03500,0.02791,0.05818,0.06433,0.04447,0.1977,0.08609,0.04352,0.04163,0.05393, 1.000
