Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.06608,0.1749,0.07372,0.02979,0.01948,0.03170,0.06150,0.01872,0.02063,0.03743,0.02177,0.02177,0.05653,0.06761,0.07181,0.04011,0.06494
0.06608, 1.000,0.03170,0.02827,0.03476,0.05348,0.1505,0.02865,0.01681,0.02063,0.02674,0.02750,0.02406,0.06150,0.06341,0.04049,0.03094,0.06150
0.1749,0.03170, 1.000,0.1073,0.01986,0.01872,0.02368,0.06532,0.03476,0.01719,0.02827,0.01948,0.01719,0.03056,0.04889,0.06914,0.02674,0.04622
0.07372,0.02827,0.1073, 1.000,0.05309,0.02215,0.02139,0.02827,0.03094,0.02445,0.02788,0.02903,0.03782,0.03094,0.02903,0.04087,0.03705,0.05157
0.02979,0.03476,0.01986,0.05309, 1.000,0.03667,0.01986,0.02559,0.02712,0.02636,0.01948,0.02903,0.04927,0.02215,0.01833,0.03018,0.05386,0.05539
0.01948,0.05348,0.01872,0.02215,0.03667, 1.000,0.02445,0.02445,0.02406,0.01910,0.01566,0.02101,0.03285,0.01872,0.02941,0.02215,0.04240,0.03018
0.03170,0.1505,0.02368,0.02139,0.01986,0.02445, 1.000,0.02865,0.02368,0.02215,0.02445,0.03591,0.02024,0.03247,0.04660,0.03361,0.03323,0.02330
0.06150,0.02865,0.06532,0.02827,0.02559,0.02445,0.02865, 1.000,0.02941,0.02827,0.03056,0.02254,0.02024,0.03782,0.03896,0.04660,0.02330,0.04087
0.01872,0.01681,0.03476,0.03094,0.02712,0.02406,0.02368,0.02941, 1.000,0.03056,0.02636,0.05195,0.02024,0.02330,0.02712,0.02177,0.04049,0.02139
0.02063,0.02063,0.01719,0.02445,0.02636,0.01910,0.02215,0.02827,0.03056, 1.000,0.02292,0.04775,0.03934,0.02024,0.02330,0.01757,0.03591,0.02903
0.03743,0.02674,0.02827,0.02788,0.01948,0.01566,0.02445,0.03056,0.02636,0.02292, 1.000,0.02063,0.01528,0.01948,0.03285,0.02406,0.02636,0.02406
0.02177,0.02750,0.01948,0.02903,0.02903,0.02101,0.03591,0.02254,0.05195,0.04775,0.02063, 1.000,0.05348,0.02177,0.03667,0.02063,0.02712,0.02674
0.02177,0.02406,0.01719,0.03782,0.04927,0.03285,0.02024,0.02024,0.02024,0.03934,0.01528,0.05348, 1.000,0.01986,0.01910,0.02903,0.03896,0.02674
0.05653,0.06150,0.03056,0.03094,0.02215,0.01872,0.03247,0.03782,0.02330,0.02024,0.01948,0.02177,0.01986, 1.000,0.06112,0.01566,0.02750,0.03552
0.06761,0.06341,0.04889,0.02903,0.01833,0.02941,0.04660,0.03896,0.02712,0.02330,0.03285,0.03667,0.01910,0.06112, 1.000,0.03820,0.02750,0.03361
0.07181,0.04049,0.06914,0.04087,0.03018,0.02215,0.03361,0.04660,0.02177,0.01757,0.02406,0.02063,0.02903,0.01566,0.03820, 1.000,0.02292,0.03323
0.04011,0.03094,0.02674,0.03705,0.05386,0.04240,0.03323,0.02330,0.04049,0.03591,0.02636,0.02712,0.03896,0.02750,0.02750,0.02292, 1.000,0.06455
0.06494,0.06150,0.04622,0.05157,0.05539,0.03018,0.02330,0.04087,0.02139,0.02903,0.02406,0.02674,0.02674,0.03552,0.03361,0.03323,0.06455, 1.000
