Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2046,0.04000,0.1046,0.09846,0.02923,0.06308,0.05077,0.03385,0.02154,0.03385,0.03231,0.02308,0.03538,0.06615,0.07846,0.1169,0.02615,0.02923
0.2046, 1.000,0.01692,0.04923,0.05385,0.04615,0.05846,0.07692,0.02000,0.01692,0.04000,0.02308,0.01077,0.07692,0.07846,0.06462,0.07385,0.04000,0.02769
0.04000,0.01692, 1.000,0.04154,0.1215,0.09077,0.05538,0.01538,0.02000,0.01692,0.01231,0.02462,0.01846,0.03231,0.01077,0.01385,0.02308,0.1462,0.08000
0.1046,0.04923,0.04154, 1.000,0.05385,0.02769,0.02769,0.02923,0.1354,0.006154,0.03385,0.05538,0.03231,0.003077,0.06923,0.08308,0.1400,0.03231,0.02923
0.09846,0.05385,0.1215,0.05385, 1.000,0.2015,0.04462,0.03692,0.01846,0.03538,0.02923,0.009231,0.04769,0.04000,0.07538,0.07077,0.07692,0.1031,0.03846
0.02923,0.04615,0.09077,0.02769,0.2015, 1.000,0.1154,0.03077,0.05538,0.03692,0.06769,0.02769,0.05846,0.04615,0.03231,0.02154,0.03077,0.1015,0.08154
0.06308,0.05846,0.05538,0.02769,0.04462,0.1154, 1.000,0.06769,0.04615,0.006154,0.03231,0.04769,0.01692,0.08462,0.03231,0.02462,0.04615,0.05692,0.07385
0.05077,0.07692,0.01538,0.02923,0.03692,0.03077,0.06769, 1.000,0.03077,0.05231,0.04615,0.01231,0.08308,0.02154,0.1031,0.07538,0.05385,0.02615,0.03385
0.03385,0.02000,0.02000,0.1354,0.01846,0.05538,0.04615,0.03077, 1.000,0.02308,0.05077,0.04615,0.01692,0.02769,0.02769,0.04615,0.06154,0.01385,0.02000
0.02154,0.01692,0.01692,0.006154,0.03538,0.03692,0.006154,0.05231,0.02308, 1.000,0.1492,0.01077,0.1323,0.03077,0.01538,0.03538,0.007692,0.02769,0.02000
0.03385,0.04000,0.01231,0.03385,0.02923,0.06769,0.03231,0.04615,0.05077,0.1492, 1.000,0.04769,0.07077,0.02154,0.01846,0.02615,0.03231,0.02769,0.02154
0.03231,0.02308,0.02462,0.05538,0.009231,0.02769,0.04769,0.01231,0.04615,0.01077,0.04769, 1.000,0.03231,0.05538,0.01077,0.04923,0.03846,0.02154,0.04308
0.02308,0.01077,0.01846,0.03231,0.04769,0.05846,0.01692,0.08308,0.01692,0.1323,0.07077,0.03231, 1.000,0.02000,0.04154,0.04769,0.05077,0.06615,0.02000
0.03538,0.07692,0.03231,0.003077,0.04000,0.04615,0.08462,0.02154,0.02769,0.03077,0.02154,0.05538,0.02000, 1.000,0.04000,0.02769,0.02000,0.03692,0.06923
0.06615,0.07846,0.01077,0.06923,0.07538,0.03231,0.03231,0.1031,0.02769,0.01538,0.01846,0.01077,0.04154,0.04000, 1.000,0.1523,0.09846,0.03692,0.03692
0.07846,0.06462,0.01385,0.08308,0.07077,0.02154,0.02462,0.07538,0.04615,0.03538,0.02615,0.04923,0.04769,0.02769,0.1523, 1.000,0.1431,0.03538,0.03692
0.1169,0.07385,0.02308,0.1400,0.07692,0.03077,0.04615,0.05385,0.06154,0.007692,0.03231,0.03846,0.05077,0.02000,0.09846,0.1431, 1.000,0.08308,0.03385
0.02615,0.04000,0.1462,0.03231,0.1031,0.1015,0.05692,0.02615,0.01385,0.02769,0.02769,0.02154,0.06615,0.03692,0.03692,0.03538,0.08308, 1.000,0.04308
0.02923,0.02769,0.08000,0.02923,0.03846,0.08154,0.07385,0.03385,0.02000,0.02000,0.02154,0.04308,0.02000,0.06923,0.03692,0.03692,0.03385,0.04308, 1.000
