Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2192,0.06099,0.09835,0.1940,0.1082,0.07857,0.04176,0.03846,0.02912,0.02747,0.03681,0.02033,0.05330,0.03956,0.03571,0.05934,0.04396,0.05220
0.2192, 1.000,0.06538,0.04341,0.1022,0.1423,0.1923,0.07692,0.02527,0.03407,0.03352,0.05110,0.02143,0.06099,0.05385,0.04176,0.04286,0.03571,0.09725
0.06099,0.06538, 1.000,0.03462,0.1049,0.09451,0.07857,0.03187,0.02637,0.08297,0.04341,0.03187,0.03407,0.05110,0.03352,0.02747,0.04505,0.09231,0.05549
0.09835,0.04341,0.03462, 1.000,0.05824,0.02637,0.02253,0.02967,0.1203,0.01648,0.02473,0.04176,0.02473,0.03462,0.02692,0.06703,0.09231,0.02527,0.03187
0.1940,0.1022,0.1049,0.05824, 1.000,0.2764,0.1055,0.02582,0.02692,0.07308,0.04725,0.04231,0.03352,0.06538,0.02967,0.03352,0.05000,0.07253,0.06813
0.1082,0.1423,0.09451,0.02637,0.2764, 1.000,0.2786,0.02418,0.02747,0.07747,0.09176,0.06978,0.02802,0.09121,0.02857,0.03901,0.03132,0.07088,0.08571
0.07857,0.1923,0.07857,0.02253,0.1055,0.2786, 1.000,0.04341,0.02967,0.06319,0.06374,0.09286,0.02582,0.07582,0.04231,0.03626,0.03297,0.04945,0.08407
0.04176,0.07692,0.03187,0.02967,0.02582,0.02418,0.04341, 1.000,0.03132,0.03571,0.03352,0.02857,0.07198,0.04396,0.1132,0.06648,0.02418,0.02857,0.05220
0.03846,0.02527,0.02637,0.1203,0.02692,0.02747,0.02967,0.03132, 1.000,0.02143,0.04176,0.04341,0.02088,0.04176,0.01868,0.04121,0.05165,0.03297,0.02143
0.02912,0.03407,0.08297,0.01648,0.07308,0.07747,0.06319,0.03571,0.02143, 1.000,0.1676,0.03736,0.05000,0.04176,0.03791,0.02363,0.02857,0.1242,0.05934
0.02747,0.03352,0.04341,0.02473,0.04725,0.09176,0.06374,0.03352,0.04176,0.1676, 1.000,0.1335,0.04396,0.07033,0.02747,0.04451,0.01703,0.04945,0.04835
0.03681,0.05110,0.03187,0.04176,0.04231,0.06978,0.09286,0.02857,0.04341,0.03736,0.1335, 1.000,0.01978,0.07033,0.03681,0.03626,0.03681,0.02802,0.06374
0.02033,0.02143,0.03407,0.02473,0.03352,0.02802,0.02582,0.07198,0.02088,0.05000,0.04396,0.01978, 1.000,0.02912,0.07527,0.04560,0.02198,0.09835,0.02747
0.05330,0.06099,0.05110,0.03462,0.06538,0.09121,0.07582,0.04396,0.04176,0.04176,0.07033,0.07033,0.02912, 1.000,0.05110,0.03846,0.03462,0.02527,0.1313
0.03956,0.05385,0.03352,0.02692,0.02967,0.02857,0.04231,0.1132,0.01868,0.03791,0.02747,0.03681,0.07527,0.05110, 1.000,0.1027,0.02912,0.03736,0.08846
0.03571,0.04176,0.02747,0.06703,0.03352,0.03901,0.03626,0.06648,0.04121,0.02363,0.04451,0.03626,0.04560,0.03846,0.1027, 1.000,0.08022,0.02308,0.04560
0.05934,0.04286,0.04505,0.09231,0.05000,0.03132,0.03297,0.02418,0.05165,0.02857,0.01703,0.03681,0.02198,0.03462,0.02912,0.08022, 1.000,0.03681,0.02747
0.04396,0.03571,0.09231,0.02527,0.07253,0.07088,0.04945,0.02857,0.03297,0.1242,0.04945,0.02802,0.09835,0.02527,0.03736,0.02308,0.03681, 1.000,0.02802
0.05220,0.09725,0.05549,0.03187,0.06813,0.08571,0.08407,0.05220,0.02143,0.05934,0.04835,0.06374,0.02747,0.1313,0.08846,0.04560,0.02747,0.02802, 1.000
