Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2297,0.06154,0.08736,0.2176,0.1038,0.08791,0.04176,0.02912,0.03681,0.03132,0.02473,0.02582,0.04286,0.05055,0.04725,0.04396,0.03736,0.07143
0.2297, 1.000,0.05989,0.03626,0.1170,0.1396,0.2055,0.09011,0.02473,0.02857,0.03297,0.03956,0.01868,0.05275,0.04780,0.03846,0.03846,0.03132,0.08846
0.06154,0.05989, 1.000,0.04725,0.08626,0.09780,0.08516,0.03626,0.03187,0.09451,0.04670,0.03681,0.01923,0.03956,0.03407,0.02363,0.06209,0.08022,0.04121
0.08736,0.03626,0.04725, 1.000,0.06593,0.03077,0.02967,0.03187,0.1495,0.02088,0.02418,0.02088,0.02967,0.03077,0.04560,0.06374,0.1011,0.02582,0.03077
0.2176,0.1170,0.08626,0.06593, 1.000,0.2352,0.09066,0.03956,0.01758,0.06978,0.04121,0.03516,0.02967,0.05440,0.02967,0.02582,0.04451,0.05110,0.06703
0.1038,0.1396,0.09780,0.03077,0.2352, 1.000,0.2736,0.02527,0.01648,0.06758,0.08187,0.07143,0.02473,0.08407,0.02857,0.03022,0.03571,0.04560,0.07692
0.08791,0.2055,0.08516,0.02967,0.09066,0.2736, 1.000,0.05769,0.02143,0.04835,0.07692,0.09560,0.01923,0.07747,0.03626,0.03297,0.03242,0.03132,0.09011
0.04176,0.09011,0.03626,0.03187,0.03956,0.02527,0.05769, 1.000,0.01978,0.02527,0.02473,0.02308,0.06703,0.03736,0.1077,0.07857,0.02912,0.01538,0.05000
0.02912,0.02473,0.03187,0.1495,0.01758,0.01648,0.02143,0.01978, 1.000,0.02637,0.04505,0.03407,0.02198,0.04121,0.02912,0.05879,0.05549,0.02033,0.02747
0.03681,0.02857,0.09451,0.02088,0.06978,0.06758,0.04835,0.02527,0.02637, 1.000,0.1390,0.04066,0.03626,0.03462,0.02418,0.04066,0.02363,0.1198,0.02912
0.03132,0.03297,0.04670,0.02418,0.04121,0.08187,0.07692,0.02473,0.04505,0.1390, 1.000,0.1456,0.02637,0.04780,0.02473,0.03956,0.01429,0.05659,0.03681
0.02473,0.03956,0.03681,0.02088,0.03516,0.07143,0.09560,0.02308,0.03407,0.04066,0.1456, 1.000,0.02308,0.06758,0.02912,0.02088,0.03022,0.03846,0.04286
0.02582,0.01868,0.01923,0.02967,0.02967,0.02473,0.01923,0.06703,0.02198,0.03626,0.02637,0.02308, 1.000,0.03516,0.05275,0.04945,0.03022,0.08132,0.03132
0.04286,0.05275,0.03956,0.03077,0.05440,0.08407,0.07747,0.03736,0.04121,0.03462,0.04780,0.06758,0.03516, 1.000,0.04945,0.03352,0.03297,0.02692,0.1077
0.05055,0.04780,0.03407,0.04560,0.02967,0.02857,0.03626,0.1077,0.02912,0.02418,0.02473,0.02912,0.05275,0.04945, 1.000,0.09670,0.03352,0.02912,0.07198
0.04725,0.03846,0.02363,0.06374,0.02582,0.03022,0.03297,0.07857,0.05879,0.04066,0.03956,0.02088,0.04945,0.03352,0.09670, 1.000,0.06978,0.02198,0.02857
0.04396,0.03846,0.06209,0.1011,0.04451,0.03571,0.03242,0.02912,0.05549,0.02363,0.01429,0.03022,0.03022,0.03297,0.03352,0.06978, 1.000,0.05165,0.02527
0.03736,0.03132,0.08022,0.02582,0.05110,0.04560,0.03132,0.01538,0.02033,0.1198,0.05659,0.03846,0.08132,0.02692,0.02912,0.02198,0.05165, 1.000,0.01978
0.07143,0.08846,0.04121,0.03077,0.06703,0.07692,0.09011,0.05000,0.02747,0.02912,0.03681,0.04286,0.03132,0.1077,0.07198,0.02857,0.02527,0.01978, 1.000
