Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3308,0.1051,0.1974,0.2333,0.1231,0.1231,0.08974,0.04359,0.03846,0.02308,0.03846,0.04872,0.07949,0.1000,0.1436,0.09744,0.05897,0.09487
0.3308, 1.000,0.08205,0.1077,0.1077,0.09744,0.1974,0.1795,0.03846,0.04872,0.02051,0.04872,0.02051,0.05641,0.1077,0.1154,0.05641,0.03590,0.1231
0.1051,0.08205, 1.000,0.04872,0.1590,0.1256,0.1026,0.05128,0.01282,0.08718,0.04872,0.05385,0.03077,0.05385,0.04359,0.03077,0.07949,0.1615,0.04103
0.1974,0.1077,0.04872, 1.000,0.1231,0.05385,0.05385,0.07179,0.2103,0.01795,0.04103,0.03846,0.02308,0.04872,0.07692,0.1000,0.1564,0.02564,0.04615
0.2333,0.1077,0.1590,0.1231, 1.000,0.4154,0.1872,0.07179,0.03590,0.1718,0.08462,0.05641,0.06154,0.05385,0.05897,0.09231,0.1026,0.1179,0.1231
0.1231,0.09744,0.1256,0.05385,0.4154, 1.000,0.3128,0.05385,0.03846,0.1308,0.1154,0.06667,0.07436,0.07949,0.06410,0.05385,0.07692,0.1231,0.09744
0.1231,0.1974,0.1026,0.05385,0.1872,0.3128, 1.000,0.07692,0.05128,0.1077,0.1333,0.1205,0.04359,0.06154,0.07692,0.04872,0.03333,0.08205,0.1256
0.08974,0.1795,0.05128,0.07179,0.07179,0.05385,0.07692, 1.000,0.02821,0.05897,0.04615,0.01795,0.1077,0.04615,0.1410,0.1410,0.03333,0.04872,0.04872
0.04359,0.03846,0.01282,0.2103,0.03590,0.03846,0.05128,0.02821, 1.000,0.01795,0.04615,0.05128,0.02051,0.08462,0.03846,0.06923,0.1154,0.02308,0.03590
0.03846,0.04872,0.08718,0.01795,0.1718,0.1308,0.1077,0.05897,0.01795, 1.000,0.2795,0.07436,0.1179,0.05641,0.05641,0.05897,0.05385,0.1564,0.05641
0.02308,0.02051,0.04872,0.04103,0.08462,0.1154,0.1333,0.04615,0.04615,0.2795, 1.000,0.1974,0.06923,0.08205,0.04103,0.06667,0.04359,0.09487,0.06154
0.03846,0.04872,0.05385,0.03846,0.05641,0.06667,0.1205,0.01795,0.05128,0.07436,0.1974, 1.000,0.02821,0.07949,0.05128,0.04359,0.01795,0.05385,0.06410
0.04872,0.02051,0.03077,0.02308,0.06154,0.07436,0.04359,0.1077,0.02051,0.1179,0.06923,0.02821, 1.000,0.04615,0.08974,0.03590,0.03846,0.1821,0.02821
0.07949,0.05641,0.05385,0.04872,0.05385,0.07949,0.06154,0.04615,0.08462,0.05641,0.08205,0.07949,0.04615, 1.000,0.1179,0.08718,0.06410,0.03846,0.1769
0.1000,0.1077,0.04359,0.07692,0.05897,0.06410,0.07692,0.1410,0.03846,0.05641,0.04103,0.05128,0.08974,0.1179, 1.000,0.2000,0.09487,0.03333,0.1231
0.1436,0.1154,0.03077,0.1000,0.09231,0.05385,0.04872,0.1410,0.06923,0.05897,0.06667,0.04359,0.03590,0.08718,0.2000, 1.000,0.1103,0.03590,0.06923
0.09744,0.05641,0.07949,0.1564,0.1026,0.07692,0.03333,0.03333,0.1154,0.05385,0.04359,0.01795,0.03846,0.06410,0.09487,0.1103, 1.000,0.04103,0.02821
0.05897,0.03590,0.1615,0.02564,0.1179,0.1231,0.08205,0.04872,0.02308,0.1564,0.09487,0.05385,0.1821,0.03846,0.03333,0.03590,0.04103, 1.000,0.02821
0.09487,0.1231,0.04103,0.04615,0.1231,0.09744,0.1256,0.04872,0.03590,0.05641,0.06154,0.06410,0.02821,0.1769,0.1231,0.06923,0.02821,0.02821, 1.000
