Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3922,0.07786,0.1499,0.3397,0.1372,0.1747,0.2491,0.02920,0.02920,0.02384,0.02190,0.03796,0.03698,0.06472,0.1105,0.1051,0.05061,0.06910
0.3922, 1.000,0.08613,0.06034,0.1650,0.2482,0.3762,0.5815,0.02336,0.02725,0.02676,0.02433,0.05012,0.03455,0.08127,0.09635,0.09878,0.04282,0.07056
0.07786,0.08613, 1.000,0.03504,0.06813,0.08078,0.1041,0.07543,0.02141,0.05839,0.03942,0.03260,0.03212,0.03552,0.02287,0.03747,0.05061,0.08029,0.08613
0.1499,0.06034,0.03504, 1.000,0.1582,0.02920,0.03844,0.04477,0.06715,0.04039,0.02628,0.02676,0.01898,0.02482,0.02725,0.06910,0.07202,0.02676,0.03260
0.3397,0.1650,0.06813,0.1582, 1.000,0.1251,0.1124,0.09781,0.02676,0.05645,0.03017,0.02336,0.02822,0.05839,0.03942,0.06423,0.06910,0.05109,0.07202
0.1372,0.2482,0.08078,0.02920,0.1251, 1.000,0.5066,0.1922,0.03163,0.03212,0.06326,0.04234,0.04526,0.07153,0.05839,0.03990,0.04185,0.04866,0.08808
0.1747,0.3762,0.1041,0.03844,0.1124,0.5066, 1.000,0.3406,0.02336,0.02579,0.05207,0.04234,0.06131,0.04866,0.08370,0.05450,0.05109,0.03893,0.1032
0.2491,0.5815,0.07543,0.04477,0.09781,0.1922,0.3406, 1.000,0.02044,0.02190,0.02725,0.02628,0.06521,0.02628,0.1085,0.1168,0.08613,0.03406,0.06375
0.02920,0.02336,0.02141,0.06715,0.02676,0.03163,0.02336,0.02044, 1.000,0.02774,0.06472,0.07153,0.02433,0.06667,0.02190,0.03114,0.04623,0.02676,0.02336
0.02920,0.02725,0.05839,0.04039,0.05645,0.03212,0.02579,0.02190,0.02774, 1.000,0.02579,0.03066,0.04282,0.02336,0.03163,0.02287,0.03163,0.07737,0.03893
0.02384,0.02676,0.03942,0.02628,0.03017,0.06326,0.05207,0.02725,0.06472,0.02579, 1.000,0.1645,0.02530,0.08127,0.02676,0.02238,0.02482,0.02968,0.05304
0.02190,0.02433,0.03260,0.02676,0.02336,0.04234,0.04234,0.02628,0.07153,0.03066,0.1645, 1.000,0.05353,0.06326,0.03601,0.01655,0.02433,0.02190,0.06618
0.03796,0.05012,0.03212,0.01898,0.02822,0.04526,0.06131,0.06521,0.02433,0.04282,0.02530,0.05353, 1.000,0.03212,0.1518,0.05791,0.02822,0.04672,0.05888
0.03698,0.03455,0.03552,0.02482,0.05839,0.07153,0.04866,0.02628,0.06667,0.02336,0.08127,0.06326,0.03212, 1.000,0.04574,0.02579,0.02190,0.01946,0.09343
0.06472,0.08127,0.02287,0.02725,0.03942,0.05839,0.08370,0.1085,0.02190,0.03163,0.02676,0.03601,0.1518,0.04574, 1.000,0.06229,0.02579,0.02628,0.05645
0.1105,0.09635,0.03747,0.06910,0.06423,0.03990,0.05450,0.1168,0.03114,0.02287,0.02238,0.01655,0.05791,0.02579,0.06229, 1.000,0.1032,0.02530,0.03406
0.1051,0.09878,0.05061,0.07202,0.06910,0.04185,0.05109,0.08613,0.04623,0.03163,0.02482,0.02433,0.02822,0.02190,0.02579,0.1032, 1.000,0.05353,0.02336
0.05061,0.04282,0.08029,0.02676,0.05109,0.04866,0.03893,0.03406,0.02676,0.07737,0.02968,0.02190,0.04672,0.01946,0.02628,0.02530,0.05353, 1.000,0.02482
0.06910,0.07056,0.08613,0.03260,0.07202,0.08808,0.1032,0.06375,0.02336,0.03893,0.05304,0.06618,0.05888,0.09343,0.05645,0.03406,0.02336,0.02482, 1.000
