Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.06139,0.07327,0.01584, 0.000,0.009901,0.02376,0.04554,0.03762,0.01386,0.02574,0.02376,0.02772,0.05545,0.02970,0.009901,0.01980,0.02376
0.06139, 1.000,0.02178,0.03168,0.009901,0.02574,0.04356,0.04356,0.06535,0.03960,0.01584,0.02970,0.04158,0.04752,0.03168,0.01980,0.04356,0.01980
0.07327,0.02178, 1.000,0.01782,0.007921,0.01980,0.02178,0.07525,0.05347,0.09307,0.08911,0.02772,0.08911,0.07525,0.02178,0.09109,0.03960,0.03168
0.01584,0.03168,0.01782, 1.000,0.07525,0.06535,0.04356,0.04158,0.06337,0.04356,0.003960,0.02970,0.01980,0.01188,0.04950,0.01782,0.05743,0.07921
 0.000,0.009901,0.007921,0.07525, 1.000,0.09505,0.05347,0.05149,0.009901,0.02178,0.01980,0.03960,0.03762,0.02772,0.03366,0.02178,0.05941,0.02178
0.009901,0.02574,0.01980,0.06535,0.09505, 1.000,0.07723,0.06139,0.06337,0.02970,0.009901,0.06337,0.08713,0.03762,0.04554,0.02772,0.07723,0.07723
0.02376,0.04356,0.02178,0.04356,0.05347,0.07723, 1.000,0.06535,0.1208,0.01980,0.04554,0.2693,0.05149,0.03960,0.03366,0.03168,0.1406,0.02772
0.04554,0.04356,0.07525,0.04158,0.05149,0.06139,0.06535, 1.000,0.03762,0.05347,0.07723,0.06535,0.1703,0.1129,0.06139,0.06337,0.04950,0.07723
0.03762,0.06535,0.05347,0.06337,0.009901,0.06337,0.1208,0.03762, 1.000,0.03564,0.02772,0.02574,0.03366,0.06535,0.04158,0.01386,0.07327,0.05149
0.01386,0.03960,0.09307,0.04356,0.02178,0.02970,0.01980,0.05347,0.03564, 1.000,0.03366,0.02970,0.07525,0.01782,0.04158,0.007921,0.06931,0.07921
0.02574,0.01584,0.08911,0.003960,0.01980,0.009901,0.04554,0.07723,0.02772,0.03366, 1.000,0.03564,0.08515,0.05941,0.03564,0.09505,0.03762,0.1109
0.02376,0.02970,0.02772,0.02970,0.03960,0.06337,0.2693,0.06535,0.02574,0.02970,0.03564, 1.000,0.05941,0.03168,0.01782,0.05941,0.1842,0.07525
0.02772,0.04158,0.08911,0.01980,0.03762,0.08713,0.05149,0.1703,0.03366,0.07525,0.08515,0.05941, 1.000,0.08317,0.05941,0.05941,0.05347,0.2772
0.05545,0.04752,0.07525,0.01188,0.02772,0.03762,0.03960,0.1129,0.06535,0.01782,0.05941,0.03168,0.08317, 1.000,0.05545,0.04356,0.06535,0.07327
0.02970,0.03168,0.02178,0.04950,0.03366,0.04554,0.03366,0.06139,0.04158,0.04158,0.03564,0.01782,0.05941,0.05545, 1.000,0.03168,0.03168,0.05149
0.009901,0.01980,0.09109,0.01782,0.02178,0.02772,0.03168,0.06337,0.01386,0.007921,0.09505,0.05941,0.05941,0.04356,0.03168, 1.000,0.04158,0.05347
0.01980,0.04356,0.03960,0.05743,0.05941,0.07723,0.1406,0.04950,0.07327,0.06931,0.03762,0.1842,0.05347,0.06535,0.03168,0.04158, 1.000,0.07129
0.02376,0.01980,0.03168,0.07921,0.02178,0.07723,0.02772,0.07723,0.05149,0.07921,0.1109,0.07525,0.2772,0.07327,0.05149,0.05347,0.07129, 1.000
