Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.08425,0.04629,0.03796,0.05361,0.04163,0.1322,0.02098,0.02930,0.02398,0.01765,0.03064,0.02697,0.06693,0.1059,0.1072,0.03896,0.05628
0.08425, 1.000,0.04329,0.02464,0.03696,0.04296,0.05994,0.02431,0.01965,0.01832,0.02264,0.01732,0.02964,0.07992,0.06660,0.07226,0.03430,0.05994
0.04629,0.04329, 1.000,0.02298,0.02331,0.03297,0.1612,0.03130,0.02464,0.03164,0.02664,0.02697,0.02331,0.01698,0.04163,0.04662,0.02564,0.04562
0.03796,0.02464,0.02298, 1.000,0.05694,0.02664,0.03896,0.02664,0.02198,0.03064,0.01632,0.02864,0.03630,0.02398,0.03363,0.04595,0.03530,0.04496
0.05361,0.03696,0.02331,0.05694, 1.000,0.05128,0.03164,0.03097,0.01565,0.03130,0.02997,0.03097,0.07626,0.03896,0.02597,0.02431,0.05062,0.09524
0.04163,0.04296,0.03297,0.02664,0.05128, 1.000,0.04429,0.02531,0.02364,0.02631,0.02098,0.01732,0.05694,0.05461,0.02464,0.04262,0.03430,0.05461
0.1322,0.05994,0.1612,0.03896,0.03164,0.04429, 1.000,0.02930,0.04129,0.02731,0.01898,0.04496,0.02864,0.08924,0.1289,0.05761,0.02131,0.04196
0.02098,0.02431,0.03130,0.02664,0.03097,0.02531,0.02930, 1.000,0.01865,0.04329,0.04762,0.02964,0.04262,0.01998,0.03164,0.03030,0.02231,0.02764
0.02930,0.01965,0.02464,0.02198,0.01565,0.02364,0.04129,0.01865, 1.000,0.03030,0.02564,0.09024,0.02331,0.08591,0.02797,0.03197,0.03929,0.02797
0.02398,0.01832,0.03164,0.03064,0.03130,0.02631,0.02731,0.04329,0.03030, 1.000,0.05128,0.09158,0.04096,0.01865,0.02065,0.02531,0.03230,0.02964
0.01765,0.02264,0.02664,0.01632,0.02997,0.02098,0.01898,0.04762,0.02564,0.05128, 1.000,0.02231,0.03430,0.02464,0.02897,0.05228,0.01732,0.02131
0.03064,0.01732,0.02697,0.02864,0.03097,0.01732,0.04496,0.02964,0.09024,0.09158,0.02231, 1.000,0.02431,0.04329,0.03363,0.01832,0.04695,0.02597
0.02697,0.02964,0.02331,0.03630,0.07626,0.05694,0.02864,0.04262,0.02331,0.04096,0.03430,0.02431, 1.000,0.04762,0.02298,0.01632,0.03730,0.1189
0.06693,0.07992,0.01698,0.02398,0.03896,0.05461,0.08924,0.01998,0.08591,0.01865,0.02464,0.04329,0.04762, 1.000,0.06627,0.04296,0.03097,0.06660
0.1059,0.06660,0.04163,0.03363,0.02597,0.02464,0.1289,0.03164,0.02797,0.02065,0.02897,0.03363,0.02298,0.06627, 1.000,0.09357,0.02764,0.04096
0.1072,0.07226,0.04662,0.04595,0.02431,0.04262,0.05761,0.03030,0.03197,0.02531,0.05228,0.01832,0.01632,0.04296,0.09357, 1.000,0.03996,0.04329
0.03896,0.03430,0.02564,0.03530,0.05062,0.03430,0.02131,0.02231,0.03929,0.03230,0.01732,0.04695,0.03730,0.03097,0.02764,0.03996, 1.000,0.1069
0.05628,0.05994,0.04562,0.04496,0.09524,0.05461,0.04196,0.02764,0.02797,0.02964,0.02131,0.02597,0.1189,0.06660,0.04096,0.04329,0.1069, 1.000
