Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1112,0.08530,0.02666,0.02056,0.01980,0.01371,0.03351,0.03123,0.04874,0.06626,0.02361,0.03123,0.02894,0.05027,0.05864,0.03960,0.03427
0.1112, 1.000,0.03580,0.01371,0.02056,0.02742,0.03503,0.02437,0.04798,0.06398,0.02742,0.04189,0.01676,0.04189,0.03351,0.03656,0.03199,0.01523
0.08530,0.03580, 1.000,0.03275,0.02285,0.01447,0.02133,0.07464,0.03732,0.04265,0.08835,0.02513,0.04113,0.02056,0.04417,0.1028,0.04113,0.03123
0.02666,0.01371,0.03275, 1.000,0.04189,0.01676,0.02970,0.02818,0.02818,0.02894,0.02209,0.02818,0.01066,0.02133,0.02666,0.05027,0.05331,0.01295
0.02056,0.02056,0.02285,0.04189, 1.000,0.03503,0.03656,0.02742,0.03046,0.03046,0.01599,0.04417,0.02894,0.01752,0.02285,0.02513,0.02742,0.01904
0.01980,0.02742,0.01447,0.01676,0.03503, 1.000,0.01219,0.04341,0.02666,0.01142,0.02589,0.004570,0.06093,0.03503,0.03275,0.01371,0.01447,0.02742
0.01371,0.03503,0.02133,0.02970,0.03656,0.01219, 1.000,0.02970,0.06474,0.05407,0.02589,0.2803,0.02513,0.05560,0.04113,0.02361,0.09749,0.02666
0.03351,0.02437,0.07464,0.02818,0.02742,0.04341,0.02970, 1.000,0.02056,0.04265,0.04417,0.02589,0.1401,0.01676,0.02894,0.03046,0.03503,0.03351
0.03123,0.04798,0.03732,0.02818,0.03046,0.02666,0.06474,0.02056, 1.000,0.05712,0.02742,0.05179,0.006093,0.05484,0.03427,0.02666,0.07616,0.02589
0.04874,0.06398,0.04265,0.02894,0.03046,0.01142,0.05407,0.04265,0.05712, 1.000,0.03351,0.05027,0.03351,0.03123,0.03960,0.01523,0.06169,0.04037
0.06626,0.02742,0.08835,0.02209,0.01599,0.02589,0.02589,0.04417,0.02742,0.03351, 1.000,0.02361,0.06550,0.02589,0.02437,0.08606,0.03427,0.03123
0.02361,0.04189,0.02513,0.02818,0.04417,0.004570,0.2803,0.02589,0.05179,0.05027,0.02361, 1.000,0.02437,0.04874,0.03960,0.02589,0.1615,0.05255
0.03123,0.01676,0.04113,0.01066,0.02894,0.06093,0.02513,0.1401,0.006093,0.03351,0.06550,0.02437, 1.000,0.02666,0.02970,0.04570,0.03427,0.1203
0.02894,0.04189,0.02056,0.02133,0.01752,0.03503,0.05560,0.01676,0.05484,0.03123,0.02589,0.04874,0.02666, 1.000,0.04798,0.02666,0.04494,0.03884
0.05027,0.03351,0.04417,0.02666,0.02285,0.03275,0.04113,0.02894,0.03427,0.03960,0.02437,0.03960,0.02970,0.04798, 1.000,0.05941,0.02894,0.01676
0.05864,0.03656,0.1028,0.05027,0.02513,0.01371,0.02361,0.03046,0.02666,0.01523,0.08606,0.02589,0.04570,0.02666,0.05941, 1.000,0.04798,0.02589
0.03960,0.03199,0.04113,0.05331,0.02742,0.01447,0.09749,0.03503,0.07616,0.06169,0.03427,0.1615,0.03427,0.04494,0.02894,0.04798, 1.000,0.02818
0.03427,0.01523,0.03123,0.01295,0.01904,0.02742,0.02666,0.03351,0.02589,0.04037,0.03123,0.05255,0.1203,0.03884,0.01676,0.02589,0.02818, 1.000
