Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.08947,0.05916,0.03463,0.08514,0.03463,0.1847,0.02742,0.02165,0.02309,0.01732,0.02309,0.04185,0.08081,0.1616,0.1400,0.05339,0.08225
0.08947, 1.000,0.05051,0.03608,0.08369,0.03608,0.07215,0.03463,0.03175,0.02165,0.01010,0.02453,0.03752,0.08369,0.09091,0.05628,0.03463,0.07359
0.05916,0.05051, 1.000,0.03752,0.03896,0.01732,0.1760,0.03752,0.04040,0.01876,0.03463,0.01154,0.03030,0.01443,0.06638,0.07648,0.03319,0.05772
0.03463,0.03608,0.03752, 1.000,0.04762,0.04618,0.02597,0.01587,0.05628,0.02742,0.01587,0.03896,0.04906,0.02020,0.03030,0.04762,0.05483,0.07071
0.08514,0.08369,0.03896,0.04762, 1.000,0.06782,0.04906,0.02886,0.03463,0.05916,0.03030,0.04473,0.08802,0.04329,0.02453,0.02309,0.08225,0.1631
0.03463,0.03608,0.01732,0.04618,0.06782, 1.000,0.05051,0.02309,0.08369,0.03319,0.05339,0.03752,0.06349,0.05339,0.03608,0.02453,0.04762,0.08802
0.1847,0.07215,0.1760,0.02597,0.04906,0.05051, 1.000,0.03030,0.05772,0.04185,0.02597,0.05483,0.03030,0.1025,0.1977,0.07215,0.03030,0.05628
0.02742,0.03463,0.03752,0.01587,0.02886,0.02309,0.03030, 1.000,0.04618,0.05628,0.04906,0.02309,0.1082,0.05628,0.04185,0.03608,0.02453,0.02020
0.02165,0.03175,0.04040,0.05628,0.03463,0.08369,0.05772,0.04618, 1.000,0.04762,0.03319,0.09957,0.03463,0.06205,0.04618,0.02886,0.05628,0.05483
0.02309,0.02165,0.01876,0.02742,0.05916,0.03319,0.04185,0.05628,0.04762, 1.000,0.04040,0.1616,0.06349,0.01587,0.03896,0.02165,0.05051,0.06061
0.01732,0.01010,0.03463,0.01587,0.03030,0.05339,0.02597,0.04906,0.03319,0.04040, 1.000,0.02453,0.08514,0.02309,0.01732,0.08802,0.03319,0.03319
0.02309,0.02453,0.01154,0.03896,0.04473,0.03752,0.05483,0.02309,0.09957,0.1616,0.02453, 1.000,0.04473,0.05483,0.04040,0.02020,0.1053,0.05339
0.04185,0.03752,0.03030,0.04906,0.08802,0.06349,0.03030,0.1082,0.03463,0.06349,0.08514,0.04473, 1.000,0.06205,0.02886,0.02020,0.05628,0.2035
0.08081,0.08369,0.01443,0.02020,0.04329,0.05339,0.1025,0.05628,0.06205,0.01587,0.02309,0.05483,0.06205, 1.000,0.07648,0.01876,0.01876,0.06061
0.1616,0.09091,0.06638,0.03030,0.02453,0.03608,0.1977,0.04185,0.04618,0.03896,0.01732,0.04040,0.02886,0.07648, 1.000,0.09668,0.02309,0.05051
0.1400,0.05628,0.07648,0.04762,0.02309,0.02453,0.07215,0.03608,0.02886,0.02165,0.08802,0.02020,0.02020,0.01876,0.09668, 1.000,0.07359,0.03608
0.05339,0.03463,0.03319,0.05483,0.08225,0.04762,0.03030,0.02453,0.05628,0.05051,0.03319,0.1053,0.05628,0.01876,0.02309,0.07359, 1.000,0.1645
0.08225,0.07359,0.05772,0.07071,0.1631,0.08802,0.05628,0.02020,0.05483,0.06061,0.03319,0.05339,0.2035,0.06061,0.05051,0.03608,0.1645, 1.000
