Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2319,0.09489,0.06794,0.4340,0.06064,0.06850,0.1533,0.01516,0.02414,0.01067,0.01179,0.03088,0.04043,0.04492,0.06289,0.08366,0.05166,0.07973
0.2319, 1.000,0.1016,0.01291,0.1218,0.2021,0.2532,0.5772,0.01516,0.01572,0.006738,0.02134,0.04604,0.03369,0.07131,0.05839,0.06625,0.05390,0.07299
0.09489,0.1016, 1.000,0.03032,0.09096,0.07075,0.09601,0.07636,0.01516,0.05334,0.03762,0.03144,0.03088,0.03593,0.02414,0.01909,0.06345,0.1370,0.1129
0.06794,0.01291,0.03032, 1.000,0.07748,0.009545,0.01684,0.01965,0.1269,0.06064,0.04043,0.04604,0.02190,0.02134,0.02864,0.03930,0.06176,0.02302,0.03032
0.4340,0.1218,0.09096,0.07748, 1.000,0.07131,0.06569,0.07861,0.01684,0.05278,0.02246,0.01684,0.02864,0.05053,0.02751,0.04660,0.05109,0.06008,0.09040
0.06064,0.2021,0.07075,0.009545,0.07131, 1.000,0.5059,0.1718,0.04211,0.02751,0.03706,0.05839,0.06064,0.08029,0.04829,0.02077,0.02134,0.04099,0.1016
0.06850,0.2532,0.09601,0.01684,0.06569,0.5059, 1.000,0.2690,0.02134,0.01684,0.02864,0.05334,0.06457,0.07131,0.07075,0.02414,0.02583,0.05109,0.1162
0.1533,0.5772,0.07636,0.01965,0.07861,0.1718,0.2690, 1.000,0.01291,0.02021,0.01572,0.02246,0.06738,0.03144,0.09489,0.06738,0.05222,0.03930,0.07692
0.01516,0.01516,0.01516,0.1269,0.01684,0.04211,0.02134,0.01291, 1.000,0.05166,0.09489,0.1370,0.04548,0.08422,0.02358,0.01797,0.05166,0.02190,0.02695
0.02414,0.01572,0.05334,0.06064,0.05278,0.02751,0.01684,0.02021,0.05166, 1.000,0.02414,0.02583,0.06289,0.03593,0.02751,0.02077,0.03537,0.06401,0.03088
0.01067,0.006738,0.03762,0.04043,0.02246,0.03706,0.02864,0.01572,0.09489,0.02414, 1.000,0.2779,0.02976,0.04043,0.02021,0.02807,0.03313,0.02134,0.02976
0.01179,0.02134,0.03144,0.04604,0.01684,0.05839,0.05334,0.02246,0.1370,0.02583,0.2779, 1.000,0.04548,0.05671,0.02639,0.01909,0.04323,0.01684,0.03930
0.03088,0.04604,0.03088,0.02190,0.02864,0.06064,0.06457,0.06738,0.04548,0.06289,0.02976,0.04548, 1.000,0.05671,0.1190,0.03930,0.01235,0.02527,0.04323
0.04043,0.03369,0.03593,0.02134,0.05053,0.08029,0.07131,0.03144,0.08422,0.03593,0.04043,0.05671,0.05671, 1.000,0.06232,0.01909,0.02695,0.01853,0.1443
0.04492,0.07131,0.02414,0.02864,0.02751,0.04829,0.07075,0.09489,0.02358,0.02751,0.02021,0.02639,0.1190,0.06232, 1.000,0.04716,0.02134,0.03088,0.05278
0.06289,0.05839,0.01909,0.03930,0.04660,0.02077,0.02414,0.06738,0.01797,0.02077,0.02807,0.01909,0.03930,0.01909,0.04716, 1.000,0.09489,0.01965,0.02246
0.08366,0.06625,0.06345,0.06176,0.05109,0.02134,0.02583,0.05222,0.05166,0.03537,0.03313,0.04323,0.01235,0.02695,0.02134,0.09489, 1.000,0.05278,0.02134
0.05166,0.05390,0.1370,0.02302,0.06008,0.04099,0.05109,0.03930,0.02190,0.06401,0.02134,0.01684,0.02527,0.01853,0.03088,0.01965,0.05278, 1.000,0.02920
0.07973,0.07299,0.1129,0.03032,0.09040,0.1016,0.1162,0.07692,0.02695,0.03088,0.02976,0.03930,0.04323,0.1443,0.05278,0.02246,0.02134,0.02920, 1.000
