Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1095,0.06926,0.03803,0.06184,0.03958,0.1351,0.02845,0.02721,0.02381,0.03123,0.02505,0.02412,0.03865,0.1070,0.1011,0.04205,0.04360
0.1095, 1.000,0.04391,0.02968,0.04669,0.03711,0.07112,0.02659,0.03030,0.02536,0.02597,0.02195,0.02968,0.05040,0.08040,0.07050,0.02999,0.04700
0.06926,0.04391, 1.000,0.03185,0.01948,0.03061,0.1320,0.04113,0.02103,0.02814,0.04051,0.03061,0.02876,0.03123,0.06277,0.05566,0.02566,0.03772
0.03803,0.02968,0.03185, 1.000,0.05226,0.04174,0.02443,0.02072,0.03618,0.02907,0.02257,0.02628,0.03711,0.02752,0.03401,0.04113,0.04824,0.05257
0.06184,0.04669,0.01948,0.05226, 1.000,0.06215,0.02968,0.02505,0.02226,0.05226,0.02814,0.02536,0.06865,0.02968,0.02165,0.04545,0.05164,0.09709
0.03958,0.03711,0.03061,0.04174,0.06215, 1.000,0.04174,0.03247,0.02876,0.02938,0.03803,0.02072,0.04762,0.04082,0.03030,0.03185,0.04793,0.07390
0.1351,0.07112,0.1320,0.02443,0.02968,0.04174, 1.000,0.03092,0.03927,0.04113,0.02350,0.05349,0.02814,0.08071,0.1716,0.04453,0.02659,0.03834
0.02845,0.02659,0.04113,0.02072,0.02505,0.03247,0.03092, 1.000,0.01948,0.02938,0.05071,0.01330,0.07699,0.02103,0.03680,0.04298,0.02536,0.02288
0.02721,0.03030,0.02103,0.03618,0.02226,0.02876,0.03927,0.01948, 1.000,0.03772,0.02721,0.1218,0.02381,0.08782,0.02659,0.02381,0.05349,0.02907
0.02381,0.02536,0.02814,0.02907,0.05226,0.02938,0.04113,0.02938,0.03772, 1.000,0.02721,0.07669,0.04329,0.03401,0.04422,0.02288,0.04576,0.03772
0.03123,0.02597,0.04051,0.02257,0.02814,0.03803,0.02350,0.05071,0.02721,0.02721, 1.000,0.02072,0.06524,0.02690,0.02999,0.05009,0.01948,0.02938
0.02505,0.02195,0.03061,0.02628,0.02536,0.02072,0.05349,0.01330,0.1218,0.07669,0.02072, 1.000,0.02103,0.06555,0.03525,0.02907,0.06494,0.02195
0.02412,0.02968,0.02876,0.03711,0.06865,0.04762,0.02814,0.07699,0.02381,0.04329,0.06524,0.02103, 1.000,0.04082,0.02597,0.02999,0.02783,0.08472
0.03865,0.05040,0.03123,0.02752,0.02968,0.04082,0.08071,0.02103,0.08782,0.03401,0.02690,0.06555,0.04082, 1.000,0.05535,0.02288,0.02783,0.03772
0.1070,0.08040,0.06277,0.03401,0.02165,0.03030,0.1716,0.03680,0.02659,0.04422,0.02999,0.03525,0.02597,0.05535, 1.000,0.06308,0.02350,0.02690
0.1011,0.07050,0.05566,0.04113,0.04545,0.03185,0.04453,0.04298,0.02381,0.02288,0.05009,0.02907,0.02999,0.02288,0.06308, 1.000,0.05782,0.03092
0.04205,0.02999,0.02566,0.04824,0.05164,0.04793,0.02659,0.02536,0.05349,0.04576,0.01948,0.06494,0.02783,0.02783,0.02350,0.05782, 1.000,0.09431
0.04360,0.04700,0.03772,0.05257,0.09709,0.07390,0.03834,0.02288,0.02907,0.03772,0.02938,0.02195,0.08472,0.03772,0.02690,0.03092,0.09431, 1.000
