Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.06061,0.04329,0.02771,0.07359,0.06494,0.09784,0.03203,0.05541,0.01818,0.03636,0.03290,0.02251,0.09610,0.08571,0.1316,0.04935,0.08571
0.06061, 1.000,0.06061,0.05887,0.1082,0.06753,0.08831,0.02424,0.04935,0.06407,0.02857,0.05887,0.03636,0.09177,0.09004,0.06753,0.04329,0.08312
0.04329,0.06061, 1.000,0.06234,0.02424,0.04416,0.1749,0.03723,0.03983,0.04156,0.02251,0.02424,0.03117,0.02078,0.08312,0.03550,0.03117,0.05195
0.02771,0.05887,0.06234, 1.000,0.07273,0.1385,0.04156,0.03983,0.1273,0.06667,0.03723,0.05801,0.04502,0.04069,0.02944,0.07965,0.05801,0.04675
0.07359,0.1082,0.02424,0.07273, 1.000,0.09437,0.02944,0.04242,0.09437,0.08312,0.01385,0.05714,0.06320,0.01818,0.03203,0.06840,0.06926,0.07619
0.06494,0.06753,0.04416,0.1385,0.09437, 1.000,0.05887,0.03550,0.2286,0.04762,0.02857,0.09004,0.06147,0.09697,0.06580,0.06407,0.06580,0.04069
0.09784,0.08831,0.1749,0.04156,0.02944,0.05887, 1.000,0.01558,0.04935,0.03117,0.03463,0.03550,0.03723,0.07359,0.1333,0.06840,0.05108,0.05281
0.03203,0.02424,0.03723,0.03983,0.04242,0.03550,0.01558, 1.000,0.02857,0.05022,0.05281,0.02338,0.06580,0.02511,0.02857,0.03117,0.03810,0.02944
0.05541,0.04935,0.03983,0.1273,0.09437,0.2286,0.04935,0.02857, 1.000,0.04675,0.05022,0.1030,0.04242,0.08831,0.07446,0.09091,0.04675,0.04762
0.01818,0.06407,0.04156,0.06667,0.08312,0.04762,0.03117,0.05022,0.04675, 1.000,0.05714,0.08571,0.05108,0.02078,0.03723,0.04589,0.03723,0.03290
0.03636,0.02857,0.02251,0.03723,0.01385,0.02857,0.03463,0.05281,0.05022,0.05714, 1.000,0.02944,0.04502,0.02597,0.05628,0.06320,0.01645,0.02684
0.03290,0.05887,0.02424,0.05801,0.05714,0.09004,0.03550,0.02338,0.1030,0.08571,0.02944, 1.000,0.03203,0.03636,0.03117,0.04416,0.1186,0.02857
0.02251,0.03636,0.03117,0.04502,0.06320,0.06147,0.03723,0.06580,0.04242,0.05108,0.04502,0.03203, 1.000,0.04589,0.03377,0.01732,0.04069,0.1134
0.09610,0.09177,0.02078,0.04069,0.01818,0.09697,0.07359,0.02511,0.08831,0.02078,0.02597,0.03636,0.04589, 1.000,0.05281,0.04762,0.01905,0.03030
0.08571,0.09004,0.08312,0.02944,0.03203,0.06580,0.1333,0.02857,0.07446,0.03723,0.05628,0.03117,0.03377,0.05281, 1.000,0.08658,0.04329,0.06407
0.1316,0.06753,0.03550,0.07965,0.06840,0.06407,0.06840,0.03117,0.09091,0.04589,0.06320,0.04416,0.01732,0.04762,0.08658, 1.000,0.07532,0.03290
0.04935,0.04329,0.03117,0.05801,0.06926,0.06580,0.05108,0.03810,0.04675,0.03723,0.01645,0.1186,0.04069,0.01905,0.04329,0.07532, 1.000,0.1446
0.08571,0.08312,0.05195,0.04675,0.07619,0.04069,0.05281,0.02944,0.04762,0.03290,0.02684,0.02857,0.1134,0.03030,0.06407,0.03290,0.1446, 1.000
