Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07417,0.03232,0.04098,0.08947,0.04877,0.1192,0.01789,0.02626,0.02078,0.02511,0.02193,0.02828,0.06349,0.08543,0.08600,0.03521,0.04993
0.07417, 1.000,0.03983,0.03867,0.06753,0.04329,0.06724,0.02020,0.02424,0.02078,0.02078,0.02136,0.02684,0.06205,0.07734,0.05253,0.03088,0.05108
0.03232,0.03983, 1.000,0.02799,0.02222,0.02771,0.08081,0.02511,0.02424,0.02540,0.02713,0.02251,0.01876,0.01818,0.03377,0.03550,0.02713,0.03001
0.04098,0.03867,0.02799, 1.000,0.06089,0.02049,0.02136,0.02222,0.02453,0.02799,0.03319,0.02338,0.04704,0.02944,0.03521,0.05224,0.04069,0.05022
0.08947,0.06753,0.02222,0.06089, 1.000,0.06147,0.03261,0.02713,0.01905,0.04040,0.02193,0.02597,0.07475,0.05051,0.03752,0.05253,0.04791,0.1241
0.04877,0.04329,0.02771,0.02049,0.06147, 1.000,0.04271,0.03088,0.03954,0.02395,0.03867,0.02742,0.04589,0.05772,0.03030,0.03117,0.03290,0.05195
0.1192,0.06724,0.08081,0.02136,0.03261,0.04271, 1.000,0.01991,0.03463,0.02828,0.01962,0.04127,0.02828,0.08543,0.1175,0.03810,0.02424,0.02828
0.01789,0.02020,0.02511,0.02222,0.02713,0.03088,0.01991, 1.000,0.01905,0.02626,0.04358,0.02020,0.08110,0.02309,0.01847,0.02453,0.02193,0.02078
0.02626,0.02424,0.02424,0.02453,0.01905,0.03954,0.03463,0.01905, 1.000,0.02453,0.02771,0.07042,0.02078,0.04820,0.02280,0.02828,0.04704,0.01645
0.02078,0.02078,0.02540,0.02799,0.04040,0.02395,0.02828,0.02626,0.02453, 1.000,0.02511,0.08225,0.04416,0.02049,0.02684,0.02655,0.04127,0.04387
0.02511,0.02078,0.02713,0.03319,0.02193,0.03867,0.01962,0.04358,0.02771,0.02511, 1.000,0.02655,0.03983,0.03059,0.02280,0.04156,0.02453,0.02944
0.02193,0.02136,0.02251,0.02338,0.02597,0.02742,0.04127,0.02020,0.07042,0.08225,0.02655, 1.000,0.02511,0.04444,0.03781,0.03232,0.06898,0.02569
0.02828,0.02684,0.01876,0.04704,0.07475,0.04589,0.02828,0.08110,0.02078,0.04416,0.03983,0.02511, 1.000,0.04444,0.02165,0.02136,0.03723,0.1062
0.06349,0.06205,0.01818,0.02944,0.05051,0.05772,0.08543,0.02309,0.04820,0.02049,0.03059,0.04444,0.04444, 1.000,0.05599,0.02713,0.02597,0.05310
0.08543,0.07734,0.03377,0.03521,0.03752,0.03030,0.1175,0.01847,0.02280,0.02684,0.02280,0.03781,0.02165,0.05599, 1.000,0.06753,0.02569,0.04185
0.08600,0.05253,0.03550,0.05224,0.05253,0.03117,0.03810,0.02453,0.02828,0.02655,0.04156,0.03232,0.02136,0.02713,0.06753, 1.000,0.05801,0.03146
0.03521,0.03088,0.02713,0.04069,0.04791,0.03290,0.02424,0.02193,0.04704,0.04127,0.02453,0.06898,0.03723,0.02597,0.02569,0.05801, 1.000,0.07965
0.04993,0.05108,0.03001,0.05022,0.1241,0.05195,0.02828,0.02078,0.01645,0.04387,0.02944,0.02569,0.1062,0.05310,0.04185,0.03146,0.07965, 1.000
