Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.09709,0.06370,0.02907,0.05318,0.03340,0.1212,0.03309,0.03030,0.02938,0.02628,0.02195,0.02845,0.04051,0.09276,0.1079,0.04669,0.05535
0.09709, 1.000,0.04453,0.03123,0.04174,0.03896,0.07174,0.01979,0.02876,0.02845,0.03865,0.01670,0.01824,0.05226,0.06648,0.07730,0.03247,0.04793
0.06370,0.04453, 1.000,0.03494,0.02350,0.02999,0.1540,0.04453,0.01793,0.03092,0.02876,0.02381,0.02474,0.03772,0.06586,0.04700,0.03123,0.04855
0.02907,0.03123,0.03494, 1.000,0.06061,0.03989,0.02783,0.02505,0.03711,0.02876,0.02752,0.03185,0.04267,0.02103,0.02566,0.05690,0.04855,0.04793
0.05318,0.04174,0.02350,0.06061, 1.000,0.06834,0.01793,0.03494,0.02597,0.04886,0.02938,0.03370,0.06463,0.02536,0.01701,0.04082,0.05102,0.07143
0.03340,0.03896,0.02999,0.03989,0.06834, 1.000,0.03556,0.02536,0.02690,0.03185,0.03061,0.02165,0.05040,0.04329,0.02659,0.03278,0.04391,0.07452
0.1212,0.07174,0.1540,0.02783,0.01793,0.03556, 1.000,0.02566,0.04484,0.04020,0.02134,0.05071,0.02319,0.08472,0.1531,0.04422,0.02412,0.03123
0.03309,0.01979,0.04453,0.02505,0.03494,0.02536,0.02566, 1.000,0.02010,0.02226,0.04824,0.02165,0.07205,0.02597,0.02690,0.02999,0.02257,0.01917
0.03030,0.02876,0.01793,0.03711,0.02597,0.02690,0.04484,0.02010, 1.000,0.03432,0.02505,0.1147,0.02226,0.07174,0.03401,0.02288,0.05813,0.03092
0.02938,0.02845,0.03092,0.02876,0.04886,0.03185,0.04020,0.02226,0.03432, 1.000,0.03741,0.08132,0.03154,0.02752,0.03649,0.02566,0.02968,0.02907
0.02628,0.03865,0.02876,0.02752,0.02938,0.03061,0.02134,0.04824,0.02505,0.03741, 1.000,0.01979,0.04855,0.02968,0.02814,0.05071,0.01546,0.03432
0.02195,0.01670,0.02381,0.03185,0.03370,0.02165,0.05071,0.02165,0.1147,0.08132,0.01979, 1.000,0.02226,0.06555,0.03711,0.02319,0.06215,0.02752
0.02845,0.01824,0.02474,0.04267,0.06463,0.05040,0.02319,0.07205,0.02226,0.03154,0.04855,0.02226, 1.000,0.03680,0.01917,0.02010,0.03772,0.08071
0.04051,0.05226,0.03772,0.02103,0.02536,0.04329,0.08472,0.02597,0.07174,0.02752,0.02968,0.06555,0.03680, 1.000,0.05751,0.01763,0.02659,0.04267
0.09276,0.06648,0.06586,0.02566,0.01701,0.02659,0.1531,0.02690,0.03401,0.03649,0.02814,0.03711,0.01917,0.05751, 1.000,0.06277,0.02195,0.02597
0.1079,0.07730,0.04700,0.05690,0.04082,0.03278,0.04422,0.02999,0.02288,0.02566,0.05071,0.02319,0.02010,0.01763,0.06277, 1.000,0.05102,0.04051
0.04669,0.03247,0.03123,0.04855,0.05102,0.04391,0.02412,0.02257,0.05813,0.02968,0.01546,0.06215,0.03772,0.02659,0.02195,0.05102, 1.000,0.1088
0.05535,0.04793,0.04855,0.04793,0.07143,0.07452,0.03123,0.01917,0.03092,0.02907,0.03432,0.02752,0.08071,0.04267,0.02597,0.04051,0.1088, 1.000
