Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2238,0.04092,0.02178,0.02706,0.01584,0.02112,0.03498,0.04554,0.02706,0.01980,0.02574,0.01980,0.02772,0.02112,0.02508,0.02838,0.01848
0.2238, 1.000,0.03168,0.02310,0.02574,0.02112,0.02838,0.08317,0.03564,0.03432,0.02244,0.03894,0.03036,0.03102,0.02508,0.02310,0.05083,0.01782
0.04092,0.03168, 1.000,0.02046,0.02244,0.02442,0.02310,0.04026,0.03234,0.02112,0.03300,0.02508,0.03564,0.01914,0.02508,0.03960,0.02574,0.02112
0.02178,0.02310,0.02046, 1.000,0.03036,0.01716,0.02640,0.01584,0.03300,0.02904,0.02706,0.01584,0.02046,0.02574,0.02508,0.02376,0.04290,0.03696
0.02706,0.02574,0.02244,0.03036, 1.000,0.03234,0.02112,0.03696,0.03102,0.03696,0.02244,0.01782,0.02970,0.03234,0.02442,0.02574,0.02178,0.02178
0.01584,0.02112,0.02442,0.01716,0.03234, 1.000,0.03300,0.02508,0.02706,0.02244,0.03036,0.03168,0.04488,0.03894,0.01848,0.02178,0.02772,0.03432
0.02112,0.02838,0.02310,0.02640,0.02112,0.03300, 1.000,0.03828,0.03432,0.02640,0.03432,0.1604,0.05083,0.04026,0.01980,0.02310,0.08779,0.02970
0.03498,0.08317,0.04026,0.01584,0.03696,0.02508,0.03828, 1.000,0.02112,0.02508,0.02904,0.05017,0.1749,0.02838,0.01848,0.01980,0.04620,0.03168
0.04554,0.03564,0.03234,0.03300,0.03102,0.02706,0.03432,0.02112, 1.000,0.02640,0.04224,0.02640,0.02640,0.02970,0.02376,0.02442,0.05413,0.02376
0.02706,0.03432,0.02112,0.02904,0.03696,0.02244,0.02640,0.02508,0.02640, 1.000,0.03234,0.03366,0.02838,0.02706,0.02508,0.02772,0.02838,0.03498
0.01980,0.02244,0.03300,0.02706,0.02244,0.03036,0.03432,0.02904,0.04224,0.03234, 1.000,0.03036,0.03762,0.02178,0.02376,0.04158,0.03234,0.02640
0.02574,0.03894,0.02508,0.01584,0.01782,0.03168,0.1604,0.05017,0.02640,0.03366,0.03036, 1.000,0.08119,0.04026,0.02376,0.02376,0.09901,0.04158
0.01980,0.03036,0.03564,0.02046,0.02970,0.04488,0.05083,0.1749,0.02640,0.02838,0.03762,0.08119, 1.000,0.03960,0.02244,0.02838,0.02904,0.1056
0.02772,0.03102,0.01914,0.02574,0.03234,0.03894,0.04026,0.02838,0.02970,0.02706,0.02178,0.04026,0.03960, 1.000,0.02904,0.02310,0.03762,0.02838
0.02112,0.02508,0.02508,0.02508,0.02442,0.01848,0.01980,0.01848,0.02376,0.02508,0.02376,0.02376,0.02244,0.02904, 1.000,0.04290,0.01914,0.01980
0.02508,0.02310,0.03960,0.02376,0.02574,0.02178,0.02310,0.01980,0.02442,0.02772,0.04158,0.02376,0.02838,0.02310,0.04290, 1.000,0.05215,0.02310
0.02838,0.05083,0.02574,0.04290,0.02178,0.02772,0.08779,0.04620,0.05413,0.02838,0.03234,0.09901,0.02904,0.03762,0.01914,0.05215, 1.000,0.02904
0.01848,0.01782,0.02112,0.03696,0.02178,0.03432,0.02970,0.03168,0.02376,0.03498,0.02640,0.04158,0.1056,0.02838,0.01980,0.02310,0.02904, 1.000
