Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1569,0.03253,0.05236,0.2090,0.09135,0.05606,0.02330,0.02999,0.02445,0.01961,0.02145,0.06644,0.07197,0.07889,0.09435,0.06251,0.1084
0.1569, 1.000,0.02053,0.02307,0.06759,0.09873,0.1566,0.02468,0.02976,0.01684,0.02238,0.02468,0.04544,0.05075,0.05075,0.04475,0.04521,0.05882
0.03253,0.02053, 1.000,0.03783,0.02099,0.02191,0.02007,0.03691,0.02353,0.03045,0.03183,0.02584,0.01984,0.02584,0.03022,0.03691,0.02168,0.02076
0.05236,0.02307,0.03783, 1.000,0.06690,0.02307,0.02468,0.02399,0.02191,0.02745,0.02076,0.03160,0.03875,0.02745,0.03760,0.03968,0.04060,0.03483
0.2090,0.06759,0.02099,0.06690, 1.000,0.1075,0.02814,0.03022,0.02191,0.03552,0.02007,0.02445,0.08512,0.05213,0.04291,0.04706,0.06136,0.1123
0.09135,0.09873,0.02191,0.02307,0.1075, 1.000,0.05260,0.04198,0.03253,0.02745,0.04060,0.02330,0.07566,0.05306,0.03645,0.03506,0.03368,0.1020
0.05606,0.1566,0.02007,0.02468,0.02814,0.05260, 1.000,0.02722,0.03852,0.02191,0.01984,0.05536,0.04452,0.05444,0.03899,0.02907,0.02330,0.04475
0.02330,0.02468,0.03691,0.02399,0.03022,0.04198,0.02722, 1.000,0.02445,0.03852,0.03714,0.02261,0.05606,0.02814,0.02814,0.03483,0.02930,0.03414
0.02999,0.02976,0.02353,0.02191,0.02191,0.03253,0.03852,0.02445, 1.000,0.02145,0.03345,0.08028,0.02699,0.06551,0.02330,0.03045,0.03899,0.02215
0.02445,0.01684,0.03045,0.02745,0.03552,0.02745,0.02191,0.03852,0.02145, 1.000,0.02653,0.03760,0.06736,0.01730,0.02145,0.02491,0.04245,0.05467
0.01961,0.02238,0.03183,0.02076,0.02007,0.04060,0.01984,0.03714,0.03345,0.02653, 1.000,0.03760,0.03829,0.03691,0.02307,0.04913,0.02145,0.04221
0.02145,0.02468,0.02584,0.03160,0.02445,0.02330,0.05536,0.02261,0.08028,0.03760,0.03760, 1.000,0.02030,0.04683,0.03299,0.03091,0.06782,0.02537
0.06644,0.04544,0.01984,0.03875,0.08512,0.07566,0.04452,0.05606,0.02699,0.06736,0.03829,0.02030, 1.000,0.08697,0.02168,0.02722,0.03852,0.2708
0.07197,0.05075,0.02584,0.02745,0.05213,0.05306,0.05444,0.02814,0.06551,0.01730,0.03691,0.04683,0.08697, 1.000,0.05490,0.02768,0.02168,0.07451
0.07889,0.05075,0.03022,0.03760,0.04291,0.03645,0.03899,0.02814,0.02330,0.02145,0.02307,0.03299,0.02168,0.05490, 1.000,0.07082,0.02007,0.03068
0.09435,0.04475,0.03691,0.03968,0.04706,0.03506,0.02907,0.03483,0.03045,0.02491,0.04913,0.03091,0.02722,0.02768,0.07082, 1.000,0.08397,0.02999
0.06251,0.04521,0.02168,0.04060,0.06136,0.03368,0.02330,0.02930,0.03899,0.04245,0.02145,0.06782,0.03852,0.02168,0.02007,0.08397, 1.000,0.05998
0.1084,0.05882,0.02076,0.03483,0.1123,0.1020,0.04475,0.03414,0.02215,0.05467,0.04221,0.02537,0.2708,0.07451,0.03068,0.02999,0.05998, 1.000
