Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1128,0.03806,0.03460,0.1439,0.1509,0.07266,0.03529,0.02837,0.03183,0.03737,0.03668,0.06851,0.1765,0.09689,0.1294,0.1253,0.1896
0.1128, 1.000,0.05190,0.04083,0.03737,0.1128,0.2491,0.06436,0.03391,0.03183,0.02561,0.06090,0.05882,0.07958,0.06990,0.03806,0.04291,0.09066
0.03806,0.05190, 1.000,0.05398,0.03875,0.05606,0.05190,0.08304,0.03945,0.03737,0.05536,0.03599,0.05467,0.02353,0.04152,0.03668,0.03253,0.02699
0.03460,0.04083,0.05398, 1.000,0.09481,0.07059,0.02907,0.03183,0.04983,0.05260,0.05744,0.04983,0.08097,0.05467,0.03668,0.04983,0.05121,0.04706
0.1439,0.03737,0.03875,0.09481, 1.000,0.1509,0.02491,0.05398,0.06228,0.06367,0.06713,0.04637,0.1087,0.08651,0.06505,0.07543,0.1502,0.1232
0.1509,0.1128,0.05606,0.07059,0.1509, 1.000,0.04083,0.08512,0.05190,0.06159,0.08858,0.02699,0.1744,0.1211,0.03737,0.04844,0.09135,0.1751
0.07266,0.2491,0.05190,0.02907,0.02491,0.04083, 1.000,0.08927,0.02630,0.01938,0.04083,0.1114,0.04498,0.06367,0.07820,0.01799,0.03460,0.06159
0.03529,0.06436,0.08304,0.03183,0.05398,0.08512,0.08927, 1.000,0.05744,0.05190,0.1031,0.04567,0.07474,0.03668,0.05606,0.01592,0.02145,0.03875
0.02837,0.03391,0.03945,0.04983,0.06228,0.05190,0.02630,0.05744, 1.000,0.05260,0.05952,0.05952,0.04637,0.05052,0.04360,0.03183,0.03460,0.02007
0.03183,0.03183,0.03737,0.05260,0.06367,0.06159,0.01938,0.05190,0.05260, 1.000,0.06644,0.03114,0.1024,0.04014,0.04014,0.03668,0.04429,0.07336
0.03737,0.02561,0.05536,0.05744,0.06713,0.08858,0.04083,0.1031,0.05952,0.06644, 1.000,0.01730,0.1260,0.04637,0.04083,0.05675,0.04291,0.06920
0.03668,0.06090,0.03599,0.04983,0.04637,0.02699,0.1114,0.04567,0.05952,0.03114,0.01730, 1.000,0.03253,0.06436,0.05052,0.01799,0.02837,0.02007
0.06851,0.05882,0.05467,0.08097,0.1087,0.1744,0.04498,0.07474,0.04637,0.1024,0.1260,0.03253, 1.000,0.09758,0.03945,0.02353,0.09896,0.1606
0.1765,0.07958,0.02353,0.05467,0.08651,0.1211,0.06367,0.03668,0.05052,0.04014,0.04637,0.06436,0.09758, 1.000,0.06574,0.04775,0.06782,0.1066
0.09689,0.06990,0.04152,0.03668,0.06505,0.03737,0.07820,0.05606,0.04360,0.04014,0.04083,0.05052,0.03945,0.06574, 1.000,0.1495,0.04637,0.04775
0.1294,0.03806,0.03668,0.04983,0.07543,0.04844,0.01799,0.01592,0.03183,0.03668,0.05675,0.01799,0.02353,0.04775,0.1495, 1.000,0.07336,0.06228
0.1253,0.04291,0.03253,0.05121,0.1502,0.09135,0.03460,0.02145,0.03460,0.04429,0.04291,0.02837,0.09896,0.06782,0.04637,0.07336, 1.000,0.1280
0.1896,0.09066,0.02699,0.04706,0.1232,0.1751,0.06159,0.03875,0.02007,0.07336,0.06920,0.02007,0.1606,0.1066,0.04775,0.06228,0.1280, 1.000
