Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1154,0.03361,0.05339,0.1078,0.07687,0.04498,0.01656,0.02126,0.01780,0.02126,0.02002,0.04325,0.05660,0.06995,0.09911,0.05264,0.09021
0.1154, 1.000,0.03213,0.02546,0.05240,0.1006,0.1990,0.02694,0.03337,0.02101,0.02051,0.04424,0.05042,0.05339,0.05314,0.03559,0.03238,0.05388
0.03361,0.03213, 1.000,0.04721,0.02991,0.03089,0.03015,0.09466,0.01903,0.02224,0.03782,0.03337,0.02397,0.02002,0.03312,0.05635,0.03806,0.02076
0.05339,0.02546,0.04721, 1.000,0.08626,0.02818,0.02002,0.02447,0.03782,0.03361,0.02892,0.04152,0.02743,0.02768,0.02570,0.05487,0.07365,0.04128
0.1078,0.05240,0.02991,0.08626, 1.000,0.08972,0.02620,0.02694,0.02101,0.04474,0.02224,0.03609,0.06698,0.03979,0.03040,0.04103,0.07118,0.09441
0.07687,0.1006,0.03089,0.02818,0.08972, 1.000,0.05363,0.05116,0.03238,0.02373,0.04301,0.02818,0.1092,0.06574,0.02595,0.02719,0.02941,0.1026
0.04498,0.1990,0.03015,0.02002,0.02620,0.05363, 1.000,0.03287,0.04251,0.02447,0.02645,0.09170,0.04029,0.05462,0.03880,0.01829,0.01953,0.04844
0.01656,0.02694,0.09466,0.02447,0.02694,0.05116,0.03287, 1.000,0.03015,0.02941,0.04844,0.02941,0.04968,0.02669,0.03262,0.04128,0.02793,0.01458
0.02126,0.03337,0.01903,0.03782,0.02101,0.03238,0.04251,0.03015, 1.000,0.03089,0.04128,0.1409,0.02669,0.07662,0.02150,0.02645,0.06303,0.02546
0.01780,0.02101,0.02224,0.03361,0.04474,0.02373,0.02447,0.02941,0.03089, 1.000,0.02842,0.05487,0.05437,0.02546,0.03015,0.02867,0.04053,0.04177
0.02126,0.02051,0.03782,0.02892,0.02224,0.04301,0.02645,0.04844,0.04128,0.02842, 1.000,0.03287,0.05042,0.03955,0.02002,0.05660,0.02570,0.04399
0.02002,0.04424,0.03337,0.04152,0.03609,0.02818,0.09170,0.02941,0.1409,0.05487,0.03287, 1.000,0.01854,0.06130,0.02743,0.02595,0.06945,0.02422
0.04325,0.05042,0.02397,0.02743,0.06698,0.1092,0.04029,0.04968,0.02669,0.05437,0.05042,0.01854, 1.000,0.06278,0.02472,0.02818,0.02966,0.1943
0.05660,0.05339,0.02002,0.02768,0.03979,0.06574,0.05462,0.02669,0.07662,0.02546,0.03955,0.06130,0.06278, 1.000,0.04276,0.01903,0.03262,0.04943
0.06995,0.05314,0.03312,0.02570,0.03040,0.02595,0.03880,0.03262,0.02150,0.03015,0.02002,0.02743,0.02472,0.04276, 1.000,0.06624,0.02521,0.03040
0.09911,0.03559,0.05635,0.05487,0.04103,0.02719,0.01829,0.04128,0.02645,0.02867,0.05660,0.02595,0.02818,0.01903,0.06624, 1.000,0.07934,0.02793
0.05264,0.03238,0.03806,0.07365,0.07118,0.02941,0.01953,0.02793,0.06303,0.04053,0.02570,0.06945,0.02966,0.03262,0.02521,0.07934, 1.000,0.04795
0.09021,0.05388,0.02076,0.04128,0.09441,0.1026,0.04844,0.01458,0.02546,0.04177,0.04399,0.02422,0.1943,0.04943,0.03040,0.02793,0.04795, 1.000
