Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1052,0.02676,0.03022,0.1017,0.04867,0.05190,0.02537,0.02676,0.02353,0.02191,0.02030,0.06159,0.04314,0.04198,0.05928,0.08281,0.09158
0.1052, 1.000,0.02376,0.01915,0.03576,0.05260,0.1126,0.02353,0.02514,0.02676,0.02261,0.02007,0.03691,0.03230,0.03299,0.03506,0.04591,0.04544
0.02676,0.02376, 1.000,0.02491,0.01938,0.02122,0.02445,0.02607,0.02514,0.02076,0.02376,0.02238,0.02376,0.02099,0.02722,0.02468,0.02238,0.02514
0.03022,0.01915,0.02491, 1.000,0.03576,0.02491,0.02353,0.02030,0.02238,0.02238,0.02284,0.02584,0.03253,0.02168,0.02953,0.03276,0.03091,0.02884
0.1017,0.03576,0.01938,0.03576, 1.000,0.06228,0.02191,0.02099,0.02168,0.02860,0.02099,0.02468,0.05975,0.03391,0.02930,0.03253,0.04106,0.06113
0.04867,0.05260,0.02122,0.02491,0.06228, 1.000,0.03645,0.03253,0.02814,0.02076,0.03045,0.02030,0.04383,0.03737,0.01938,0.02168,0.02168,0.04429
0.05190,0.1126,0.02445,0.02353,0.02191,0.03645, 1.000,0.02238,0.02768,0.02076,0.02630,0.04844,0.04175,0.03345,0.03299,0.02330,0.02607,0.05490
0.02537,0.02353,0.02607,0.02030,0.02099,0.03253,0.02238, 1.000,0.02145,0.02399,0.02653,0.03322,0.02330,0.02353,0.02491,0.02653,0.03552,0.01822
0.02676,0.02514,0.02514,0.02238,0.02168,0.02814,0.02768,0.02145, 1.000,0.02676,0.02353,0.04821,0.02215,0.04521,0.02491,0.02468,0.02630,0.02284
0.02353,0.02676,0.02076,0.02238,0.02860,0.02076,0.02076,0.02399,0.02676, 1.000,0.02491,0.03137,0.04014,0.02145,0.02814,0.02215,0.02561,0.02837
0.02191,0.02261,0.02376,0.02284,0.02099,0.03045,0.02630,0.02653,0.02353,0.02491, 1.000,0.02722,0.02953,0.02722,0.02122,0.03437,0.02284,0.03668
0.02030,0.02007,0.02238,0.02584,0.02468,0.02030,0.04844,0.03322,0.04821,0.03137,0.02722, 1.000,0.02168,0.04083,0.02768,0.02168,0.05190,0.02238
0.06159,0.03691,0.02376,0.03253,0.05975,0.04383,0.04175,0.02330,0.02215,0.04014,0.02953,0.02168, 1.000,0.05836,0.01776,0.02099,0.04129,0.1783
0.04314,0.03230,0.02099,0.02168,0.03391,0.03737,0.03345,0.02353,0.04521,0.02145,0.02722,0.04083,0.05836, 1.000,0.03022,0.01822,0.01822,0.03899
0.04198,0.03299,0.02722,0.02953,0.02930,0.01938,0.03299,0.02491,0.02491,0.02814,0.02122,0.02768,0.01776,0.03022, 1.000,0.03714,0.01753,0.02445
0.05928,0.03506,0.02468,0.03276,0.03253,0.02168,0.02330,0.02653,0.02468,0.02215,0.03437,0.02168,0.02099,0.01822,0.03714, 1.000,0.05513,0.02238
0.08281,0.04591,0.02238,0.03091,0.04106,0.02168,0.02607,0.03552,0.02630,0.02561,0.02284,0.05190,0.04129,0.01822,0.01753,0.05513, 1.000,0.05329
0.09158,0.04544,0.02514,0.02884,0.06113,0.04429,0.05490,0.01822,0.02284,0.02837,0.03668,0.02238,0.1783,0.03899,0.02445,0.02238,0.05329, 1.000
