Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.5862,0.2575,0.1655,0.1172,0.08736,0.1632,0.2092,0.02989,0.02989,0.01609,0.05287,0.05517,0.07356,0.1172,0.2023,0.1793,0.03678,0.09655
0.5862, 1.000,0.2276,0.1218,0.1241,0.1103,0.2161,0.2851,0.04598,0.03678,0.01149,0.04138,0.06897,0.08736,0.1471,0.1586,0.1034,0.02069,0.1402
0.2575,0.2276, 1.000,0.06897,0.2023,0.1494,0.2414,0.05517,0.06897,0.04138,0.07356,0.06437,0.02529,0.08506,0.06437,0.05747,0.1034,0.1172,0.2023
0.1655,0.1218,0.06897, 1.000,0.05747,0.03908,0.02759,0.05517,0.06667,0.02069,0.03678,0.08736,0.02299,0.02989,0.03448,0.1701,0.2920,0.02529,0.02299
0.1172,0.1241,0.2023,0.05747, 1.000,0.5241,0.2989,0.05287,0.04828,0.02989,0.05977,0.02299,0.02069,0.05977,0.06207,0.09885,0.1724,0.1241,0.1264
0.08736,0.1103,0.1494,0.03908,0.5241, 1.000,0.4069,0.03218,0.05517,0.04368,0.07126,0.02299,0.02759,0.1126,0.07816,0.05747,0.06667,0.05517,0.1954
0.1632,0.2161,0.2414,0.02759,0.2989,0.4069, 1.000,0.04828,0.09425,0.02989,0.04368,0.07356,0.02989,0.2437,0.1103,0.06437,0.05977,0.04138,0.4483
0.2092,0.2851,0.05517,0.05517,0.05287,0.03218,0.04828, 1.000,0.01839,0.02069,0.03218,0.01149,0.1678,0.05517,0.1333,0.1885,0.06897,0.02299,0.04368
0.02989,0.04598,0.06897,0.06667,0.04828,0.05517,0.09425,0.01839, 1.000,0.07586,0.03448,0.09425,0.04828,0.05747,0.02759,0.02759,0.02299,0.04368,0.08736
0.02989,0.03678,0.04138,0.02069,0.02989,0.04368,0.02989,0.02069,0.07586, 1.000,0.09425,0.03678,0.05057,0.02989,0.08506,0.02989,0.02759,0.08736,0.02529
0.01609,0.01149,0.07356,0.03678,0.05977,0.07126,0.04368,0.03218,0.03448,0.09425, 1.000,0.1126,0.03678,0.05977,0.01839,0.01379,0.02989,0.07586,0.1057
0.05287,0.04138,0.06437,0.08736,0.02299,0.02299,0.07356,0.01149,0.09425,0.03678,0.1126, 1.000,0.02529,0.2184,0.02529,0.05517,0.07356,0.02299,0.1655
0.05517,0.06897,0.02529,0.02299,0.02069,0.02759,0.02989,0.1678,0.04828,0.05057,0.03678,0.02529, 1.000,0.02529,0.08276,0.03908,0.03678,0.08966,0.03448
0.07356,0.08736,0.08506,0.02989,0.05977,0.1126,0.2437,0.05517,0.05747,0.02989,0.05977,0.2184,0.02529, 1.000,0.1126,0.04598,0.03678,0.01839,0.4046
0.1172,0.1471,0.06437,0.03448,0.06207,0.07816,0.1103,0.1333,0.02759,0.08506,0.01839,0.02529,0.08276,0.1126, 1.000,0.1379,0.02759,0.02069,0.08046
0.2023,0.1586,0.05747,0.1701,0.09885,0.05747,0.06437,0.1885,0.02759,0.02989,0.01379,0.05517,0.03908,0.04598,0.1379, 1.000,0.1563,0.01379,0.04598
0.1793,0.1034,0.1034,0.2920,0.1724,0.06667,0.05977,0.06897,0.02299,0.02759,0.02989,0.07356,0.03678,0.03678,0.02759,0.1563, 1.000,0.09425,0.03908
0.03678,0.02069,0.1172,0.02529,0.1241,0.05517,0.04138,0.02299,0.04368,0.08736,0.07586,0.02299,0.08966,0.01839,0.02069,0.01379,0.09425, 1.000,0.03448
0.09655,0.1402,0.2023,0.02299,0.1264,0.1954,0.4483,0.04368,0.08736,0.02529,0.1057,0.1655,0.03448,0.4046,0.08046,0.04598,0.03908,0.03448, 1.000
