Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2240,0.07813,0.1042,0.2474,0.1719,0.07552,0.07031,0.02344,0.02344,0.03385,0.02604,0.03385,0.05729,0.09375,0.2109,0.1380,0.05729,0.07031
0.2240, 1.000,0.04427,0.04167,0.05208,0.1797,0.3333,0.1302,0.03125,0.02604,0.03125,0.02865,0.02865,0.05990,0.1458,0.1042,0.09896,0.05729,0.06771
0.07813,0.04427, 1.000,0.05208,0.2187,0.1719,0.05990,0.03646,0.02083,0.02604,0.02865,0.02344,0.03646,0.03385,0.08333,0.05729,0.1797,0.1979,0.2135
0.1042,0.04167,0.05208, 1.000,0.1797,0.02083,0.03385,0.02865,0.03646,0.03646,0.01562,0.05990,0.02604,0.05208,0.06250,0.06510,0.08333,0.04687,0.04948
0.2474,0.05208,0.2187,0.1797, 1.000,0.1250,0.03646,0.05729,0.01563,0.02604,0.03125,0.01562,0.07031,0.07292,0.08073,0.08333,0.07552,0.1354,0.1406
0.1719,0.1797,0.1719,0.02083,0.1250, 1.000,0.1979,0.02344,0.01823,0.02344,0.04167,0.01302,0.1198,0.08594,0.08594,0.07292,0.04948,0.1016,0.1484
0.07552,0.3333,0.05990,0.03385,0.03646,0.1979, 1.000,0.1120,0.03906,0.03906,0.01562,0.06250,0.04948,0.1094,0.1354,0.03125,0.01302,0.02344,0.1302
0.07031,0.1302,0.03646,0.02865,0.05729,0.02344,0.1120, 1.000,0.02604,0.08073,0.04687,0.04167,0.02865,0.05208,0.08594,0.06771,0.04427,0.03385,0.03125
0.02344,0.03125,0.02083,0.03646,0.01563,0.01823,0.03906,0.02604, 1.000,0.02344,0.06771,0.1797,0.03906,0.1250,0.04167,0.05729,0.05208,0.02604,0.02083
0.02344,0.02604,0.02604,0.03646,0.02604,0.02344,0.03906,0.08073,0.02344, 1.000,0.03906,0.02604,0.01302,0.02344,0.04688,0.03125,0.005208,0.04167,0.04167
0.03385,0.03125,0.02865,0.01562,0.03125,0.04167,0.01562,0.04687,0.06771,0.03906, 1.000,0.1328,0.1510,0.03385,0.03385,0.03125,0.02604,0.04948,0.02865
0.02604,0.02865,0.02344,0.05990,0.01562,0.01302,0.06250,0.04167,0.1797,0.02604,0.1328, 1.000,0.07552,0.1172,0.02604,0.01562,0.03646,0.02344,0.06771
0.03385,0.02865,0.03646,0.02604,0.07031,0.1198,0.04948,0.02865,0.03906,0.01302,0.1510,0.07552, 1.000,0.03906,0.03646,0.03906,0.02865,0.05990,0.05208
0.05729,0.05990,0.03385,0.05208,0.07292,0.08594,0.1094,0.05208,0.1250,0.02344,0.03385,0.1172,0.03906, 1.000,0.1146,0.02865,0.02865,0.05208,0.2057
0.09375,0.1458,0.08333,0.06250,0.08073,0.08594,0.1354,0.08594,0.04167,0.04688,0.03385,0.02604,0.03646,0.1146, 1.000,0.1693,0.06510,0.05208,0.1302
0.2109,0.1042,0.05729,0.06510,0.08333,0.07292,0.03125,0.06771,0.05729,0.03125,0.03125,0.01562,0.03906,0.02865,0.1693, 1.000,0.1589,0.02865,0.04167
0.1380,0.09896,0.1797,0.08333,0.07552,0.04948,0.01302,0.04427,0.05208,0.005208,0.02604,0.03646,0.02865,0.02865,0.06510,0.1589, 1.000,0.08073,0.03385
0.05729,0.05729,0.1979,0.04687,0.1354,0.1016,0.02344,0.03385,0.02604,0.04167,0.04948,0.02344,0.05990,0.05208,0.05208,0.02865,0.08073, 1.000,0.05990
0.07031,0.06771,0.2135,0.04948,0.1406,0.1484,0.1302,0.03125,0.02083,0.04167,0.02865,0.06771,0.05208,0.2057,0.1302,0.04167,0.03385,0.05990, 1.000
