Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2612,0.1043,0.1705,0.1872,0.1204,0.1184,0.08446,0.02815,0.03702,0.02815,0.03128,0.03128,0.06048,0.07977,0.06569,0.08238,0.07039,0.1111
0.2612, 1.000,0.1131,0.07769,0.1100,0.1788,0.2216,0.1882,0.03233,0.04223,0.03597,0.04484,0.02920,0.08186,0.1121,0.05683,0.08394,0.07039,0.1027
0.1043,0.1131, 1.000,0.08863,0.1345,0.1413,0.1314,0.07143,0.02711,0.04797,0.04119,0.03285,0.03545,0.05318,0.03180,0.04275,0.1642,0.2158,0.1147
0.1705,0.07769,0.08863, 1.000,0.1877,0.06778,0.06517,0.06569,0.02868,0.04953,0.03076,0.02555,0.03650,0.04588,0.05370,0.05474,0.1017,0.06413,0.07143
0.1872,0.1100,0.1345,0.1877, 1.000,0.2070,0.1163,0.05005,0.03441,0.04223,0.05474,0.03337,0.03702,0.08811,0.06361,0.04588,0.09750,0.09176,0.1575
0.1204,0.1788,0.1413,0.06778,0.2070, 1.000,0.2930,0.07977,0.04536,0.03180,0.06674,0.04015,0.02815,0.08394,0.07299,0.04275,0.08029,0.09176,0.1382
0.1184,0.2216,0.1314,0.06517,0.1163,0.2930, 1.000,0.1507,0.03285,0.03650,0.04223,0.05266,0.03545,0.09333,0.09437,0.04901,0.07769,0.08655,0.1350
0.08446,0.1882,0.07143,0.06569,0.05005,0.07977,0.1507, 1.000,0.02815,0.03441,0.02763,0.04275,0.05370,0.06621,0.08394,0.04119,0.05214,0.04536,0.08029
0.02815,0.03233,0.02711,0.02868,0.03441,0.04536,0.03285,0.02815, 1.000,0.02503,0.04745,0.07404,0.04015,0.08916,0.05474,0.03076,0.03233,0.02033,0.04223
0.03702,0.04223,0.04797,0.04953,0.04223,0.03180,0.03650,0.03441,0.02503, 1.000,0.03806,0.02711,0.04432,0.03233,0.04067,0.02398,0.03285,0.04588,0.03337
0.02815,0.03597,0.04119,0.03076,0.05474,0.06674,0.04223,0.02763,0.04745,0.03806, 1.000,0.05109,0.04275,0.05892,0.03441,0.01773,0.01929,0.04953,0.05579
0.03128,0.04484,0.03285,0.02555,0.03337,0.04015,0.05266,0.04275,0.07404,0.02711,0.05109, 1.000,0.02033,0.06100,0.04223,0.01616,0.02450,0.02763,0.05787
0.03128,0.02920,0.03545,0.03650,0.03702,0.02815,0.03545,0.05370,0.04015,0.04432,0.04275,0.02033, 1.000,0.03389,0.04484,0.03337,0.02868,0.06204,0.03702
0.06048,0.08186,0.05318,0.04588,0.08811,0.08394,0.09333,0.06621,0.08916,0.03233,0.05892,0.06100,0.03389, 1.000,0.1517,0.03024,0.02190,0.04692,0.2002
0.07977,0.1121,0.03180,0.05370,0.06361,0.07299,0.09437,0.08394,0.05474,0.04067,0.03441,0.04223,0.04484,0.1517, 1.000,0.06100,0.02920,0.04380,0.1032
0.06569,0.05683,0.04275,0.05474,0.04588,0.04275,0.04901,0.04119,0.03076,0.02398,0.01773,0.01616,0.03337,0.03024,0.06100, 1.000,0.06100,0.02555,0.03441
0.08238,0.08394,0.1642,0.1017,0.09750,0.08029,0.07769,0.05214,0.03233,0.03285,0.01929,0.02450,0.02868,0.02190,0.02920,0.06100, 1.000,0.1163,0.04067
0.07039,0.07039,0.2158,0.06413,0.09176,0.09176,0.08655,0.04536,0.02033,0.04588,0.04953,0.02763,0.06204,0.04692,0.04380,0.02555,0.1163, 1.000,0.05422
0.1111,0.1027,0.1147,0.07143,0.1575,0.1382,0.1350,0.08029,0.04223,0.03337,0.05579,0.05787,0.03702,0.2002,0.1032,0.03441,0.04067,0.05422, 1.000
