Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07760,0.03438,0.09323,0.1307,0.06198,0.02240,0.02448,0.02656,0.02708,0.02969,0.03073,0.02917,0.02083,0.04844,0.07188,0.06198,0.02552,0.02656
0.07760, 1.000,0.03333,0.02292,0.02917,0.05000,0.1047,0.08958,0.01667,0.04063,0.02604,0.02292,0.02396,0.02656,0.07656,0.09115,0.06406,0.02292,0.03385
0.03438,0.03333, 1.000,0.03125,0.04792,0.04427,0.03646,0.02552,0.02396,0.02396,0.02083,0.02344,0.02448,0.03646,0.02604,0.05990,0.1094,0.07604,0.09219
0.09323,0.02292,0.03125, 1.000,0.1448,0.01875,0.01875,0.02031,0.03438,0.01979,0.03073,0.03177,0.02240,0.01927,0.02448,0.03698,0.04323,0.02760,0.02083
0.1307,0.02917,0.04792,0.1448, 1.000,0.03385,0.02135,0.02135,0.02448,0.02396,0.01875,0.02135,0.02969,0.02656,0.02656,0.03646,0.03542,0.03958,0.03594
0.06198,0.05000,0.04427,0.01875,0.03385, 1.000,0.06302,0.01510,0.02604,0.01979,0.01927,0.02708,0.05000,0.04531,0.05000,0.03750,0.03073,0.03229,0.05885
0.02240,0.1047,0.03646,0.01875,0.02135,0.06302, 1.000,0.05104,0.02656,0.03646,0.01875,0.04635,0.02760,0.05052,0.06927,0.04115,0.02240,0.02760,0.06510
0.02448,0.08958,0.02552,0.02031,0.02135,0.01510,0.05104, 1.000,0.02188,0.04323,0.03177,0.02813,0.03385,0.02917,0.05156,0.03854,0.02917,0.01719,0.03542
0.02656,0.01667,0.02396,0.03438,0.02448,0.02604,0.02656,0.02188, 1.000,0.02865,0.03385,0.08073,0.02240,0.07865,0.02500,0.03594,0.03854,0.01979,0.02240
0.02708,0.04063,0.02396,0.01979,0.02396,0.01979,0.03646,0.04323,0.02865, 1.000,0.02396,0.01875,0.01875,0.02604,0.04635,0.02396,0.02031,0.02396,0.02292
0.02969,0.02604,0.02083,0.03073,0.01875,0.01927,0.01875,0.03177,0.03385,0.02396, 1.000,0.06823,0.05365,0.02448,0.02396,0.02552,0.02448,0.02344,0.02552
0.03073,0.02292,0.02344,0.03177,0.02135,0.02708,0.04635,0.02813,0.08073,0.01875,0.06823, 1.000,0.02396,0.06927,0.02240,0.02292,0.04063,0.02083,0.03698
0.02917,0.02396,0.02448,0.02240,0.02969,0.05000,0.02760,0.03385,0.02240,0.01875,0.05365,0.02396, 1.000,0.02292,0.01927,0.01927,0.02135,0.02500,0.02135
0.02083,0.02656,0.03646,0.01927,0.02656,0.04531,0.05052,0.02917,0.07865,0.02604,0.02448,0.06927,0.02292, 1.000,0.05938,0.02083,0.02292,0.01927,0.06146
0.04844,0.07656,0.02604,0.02448,0.02656,0.05000,0.06927,0.05156,0.02500,0.04635,0.02396,0.02240,0.01927,0.05938, 1.000,0.05677,0.02813,0.01979,0.04792
0.07188,0.09115,0.05990,0.03698,0.03646,0.03750,0.04115,0.03854,0.03594,0.02396,0.02552,0.02292,0.01927,0.02083,0.05677, 1.000,0.07760,0.02135,0.03646
0.06198,0.06406,0.1094,0.04323,0.03542,0.03073,0.02240,0.02917,0.03854,0.02031,0.02448,0.04063,0.02135,0.02292,0.02813,0.07760, 1.000,0.04167,0.03125
0.02552,0.02292,0.07604,0.02760,0.03958,0.03229,0.02760,0.01719,0.01979,0.02396,0.02344,0.02083,0.02500,0.01927,0.01979,0.02135,0.04167, 1.000,0.02708
0.02656,0.03385,0.09219,0.02083,0.03594,0.05885,0.06510,0.03542,0.02240,0.02292,0.02552,0.03698,0.02135,0.06146,0.04792,0.03646,0.03125,0.02708, 1.000
