Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1464,0.04896,0.1156,0.1714,0.08333,0.04063,0.03333,0.03125,0.02969,0.03906,0.02760,0.02865,0.03073,0.07187,0.1286,0.09792,0.02917,0.03854
0.1464, 1.000,0.04844,0.02708,0.04115,0.09583,0.1760,0.1068,0.01979,0.04323,0.03073,0.02292,0.03021,0.03281,0.1000,0.1031,0.07396,0.02500,0.05417
0.04896,0.04844, 1.000,0.03125,0.09167,0.07448,0.05729,0.03073,0.02500,0.03385,0.02708,0.02240,0.02292,0.03073,0.03438,0.05000,0.1224,0.1349,0.1297
0.1156,0.02708,0.03125, 1.000,0.1620,0.02708,0.01719,0.02656,0.05208,0.02708,0.02604,0.02813,0.02135,0.02500,0.02656,0.05573,0.04948,0.02708,0.02083
0.1714,0.04115,0.09167,0.1620, 1.000,0.07240,0.03073,0.02344,0.02135,0.02500,0.01406,0.01823,0.03490,0.02760,0.04010,0.05990,0.06719,0.06563,0.06771
0.08333,0.09583,0.07448,0.02708,0.07240, 1.000,0.1182,0.02083,0.02240,0.02917,0.02656,0.03438,0.05417,0.06979,0.07812,0.03646,0.03333,0.05156,0.09896
0.04063,0.1760,0.05729,0.01719,0.03073,0.1182, 1.000,0.08281,0.02917,0.03385,0.01979,0.04167,0.02135,0.07448,0.09010,0.05104,0.03854,0.03281,0.08177
0.03333,0.1068,0.03073,0.02656,0.02344,0.02083,0.08281, 1.000,0.02813,0.05625,0.02604,0.03021,0.02813,0.04063,0.07448,0.04792,0.02917,0.02135,0.04375
0.03125,0.01979,0.02500,0.05208,0.02135,0.02240,0.02917,0.02813, 1.000,0.02500,0.04479,0.1333,0.03229,0.1000,0.01875,0.03073,0.03906,0.02604,0.02604
0.02969,0.04323,0.03385,0.02708,0.02500,0.02917,0.03385,0.05625,0.02500, 1.000,0.03177,0.02448,0.01979,0.02083,0.04427,0.02396,0.02292,0.02813,0.03125
0.03906,0.03073,0.02708,0.02604,0.01406,0.02656,0.01979,0.02604,0.04479,0.03177, 1.000,0.09583,0.08229,0.02813,0.01562,0.02760,0.03021,0.02813,0.02917
0.02760,0.02292,0.02240,0.02813,0.01823,0.03438,0.04167,0.03021,0.1333,0.02448,0.09583, 1.000,0.04583,0.08958,0.02448,0.02708,0.03542,0.02969,0.06094
0.02865,0.03021,0.02292,0.02135,0.03490,0.05417,0.02135,0.02813,0.03229,0.01979,0.08229,0.04583, 1.000,0.03490,0.03177,0.02396,0.02813,0.02760,0.02813
0.03073,0.03281,0.03073,0.02500,0.02760,0.06979,0.07448,0.04063,0.1000,0.02083,0.02813,0.08958,0.03490, 1.000,0.05938,0.02135,0.01667,0.02604,0.1208
0.07187,0.1000,0.03438,0.02656,0.04010,0.07812,0.09010,0.07448,0.01875,0.04427,0.01562,0.02448,0.03177,0.05938, 1.000,0.09010,0.02604,0.02292,0.06198
0.1286,0.1031,0.05000,0.05573,0.05990,0.03646,0.05104,0.04792,0.03073,0.02396,0.02760,0.02708,0.02396,0.02135,0.09010, 1.000,0.1250,0.02396,0.04115
0.09792,0.07396,0.1224,0.04948,0.06719,0.03333,0.03854,0.02917,0.03906,0.02292,0.03021,0.03542,0.02813,0.01667,0.02604,0.1250, 1.000,0.06667,0.03594
0.02917,0.02500,0.1349,0.02708,0.06563,0.05156,0.03281,0.02135,0.02604,0.02813,0.02813,0.02969,0.02760,0.02604,0.02292,0.02396,0.06667, 1.000,0.04688
0.03854,0.05417,0.1297,0.02083,0.06771,0.09896,0.08177,0.04375,0.02604,0.03125,0.02917,0.06094,0.02813,0.1208,0.06198,0.04115,0.03594,0.04688, 1.000
