Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04232,0.02493,0.03188,0.02029,0.02667,0.02899,0.03014,0.03188,0.03246,0.01913,0.01739,0.02435,0.06841,0.1188,0.04232,0.03246,0.02667
0.04232, 1.000,0.02087,0.03420,0.04000,0.05159,0.05565,0.02783,0.04174,0.02609,0.02087,0.03014,0.02377,0.05449,0.06377,0.02957,0.01913,0.03188
0.02493,0.02087, 1.000,0.03942,0.01739,0.02203,0.01739,0.03768,0.01855,0.01855,0.02841,0.02667,0.02145,0.01913,0.02899,0.02957,0.02493,0.02319
0.03188,0.03420,0.03942, 1.000,0.03362,0.02319,0.01797,0.02203,0.02957,0.01913,0.02087,0.02783,0.01971,0.02841,0.02899,0.02435,0.02899,0.02319
0.02029,0.04000,0.01739,0.03362, 1.000,0.04348,0.02377,0.02551,0.01797,0.03246,0.01623,0.02087,0.04928,0.03072,0.01855,0.03014,0.02609,0.02957
0.02667,0.05159,0.02203,0.02319,0.04348, 1.000,0.04000,0.02725,0.01913,0.02145,0.02261,0.03304,0.02725,0.03884,0.03072,0.03304,0.03014,0.03246
0.02899,0.05565,0.01739,0.01797,0.02377,0.04000, 1.000,0.03014,0.02145,0.01971,0.02145,0.08174,0.02609,0.03652,0.02957,0.02899,0.02203,0.02261
0.03014,0.02783,0.03768,0.02203,0.02551,0.02725,0.03014, 1.000,0.01971,0.02145,0.03710,0.04000,0.02203,0.01449,0.01739,0.02087,0.03072,0.01565
0.03188,0.04174,0.01855,0.02957,0.01797,0.01913,0.02145,0.01971, 1.000,0.02145,0.02029,0.02435,0.01739,0.02435,0.02087,0.02203,0.01913,0.02377
0.03246,0.02609,0.01855,0.01913,0.03246,0.02145,0.01971,0.02145,0.02145, 1.000,0.01739,0.02029,0.02319,0.02029,0.03420,0.01565,0.01855,0.02841
0.01913,0.02087,0.02841,0.02087,0.01623,0.02261,0.02145,0.03710,0.02029,0.01739, 1.000,0.03246,0.03942,0.02203,0.02203,0.02551,0.02609,0.02029
0.01739,0.03014,0.02667,0.02783,0.02087,0.03304,0.08174,0.04000,0.02435,0.02029,0.03246, 1.000,0.02841,0.04000,0.02087,0.01623,0.01565,0.02029
0.02435,0.02377,0.02145,0.01971,0.04928,0.02725,0.02609,0.02203,0.01739,0.02319,0.03942,0.02841, 1.000,0.03710,0.02493,0.02261,0.02087,0.1125
0.06841,0.05449,0.01913,0.02841,0.03072,0.03884,0.03652,0.01449,0.02435,0.02029,0.02203,0.04000,0.03710, 1.000,0.05159,0.02725,0.01797,0.03304
0.1188,0.06377,0.02899,0.02899,0.01855,0.03072,0.02957,0.01739,0.02087,0.03420,0.02203,0.02087,0.02493,0.05159, 1.000,0.05507,0.02029,0.02377
0.04232,0.02957,0.02957,0.02435,0.03014,0.03304,0.02899,0.02087,0.02203,0.01565,0.02551,0.01623,0.02261,0.02725,0.05507, 1.000,0.03884,0.02725
0.03246,0.01913,0.02493,0.02899,0.02609,0.03014,0.02203,0.03072,0.01913,0.01855,0.02609,0.01565,0.02087,0.01797,0.02029,0.03884, 1.000,0.02145
0.02667,0.03188,0.02319,0.02319,0.02957,0.03246,0.02261,0.01565,0.02377,0.02841,0.02029,0.02029,0.1125,0.03304,0.02377,0.02725,0.02145, 1.000
