Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3626,0.08179,0.3146,0.2977,0.2159,0.09869,0.1461,0.03108,0.03381,0.03599,0.02672,0.02781,0.04471,0.06652,0.09542,0.1031,0.06216,0.09924
0.3626, 1.000,0.1025,0.1287,0.1756,0.2939,0.2503,0.3370,0.02835,0.02672,0.05016,0.03708,0.03599,0.06925,0.09433,0.08724,0.05507,0.05125,0.1505
0.08179,0.1025, 1.000,0.07743,0.09760,0.1183,0.08506,0.07088,0.03490,0.05125,0.06052,0.04253,0.02290,0.03762,0.02563,0.04144,0.08342,0.1990,0.05071
0.3146,0.1287,0.07743, 1.000,0.2590,0.1031,0.04689,0.06270,0.05180,0.04198,0.03817,0.04362,0.02290,0.03762,0.02890,0.06761,0.1510,0.07961,0.05998
0.2977,0.1756,0.09760,0.2590, 1.000,0.2410,0.07252,0.08997,0.03490,0.04198,0.05562,0.02781,0.02290,0.05016,0.03980,0.06761,0.1140,0.09706,0.08888
0.2159,0.2939,0.1183,0.1031,0.2410, 1.000,0.2285,0.1592,0.02890,0.02835,0.08997,0.04089,0.02835,0.07688,0.08942,0.05834,0.06052,0.06216,0.1565
0.09869,0.2503,0.08506,0.04689,0.07252,0.2285, 1.000,0.2415,0.02126,0.02563,0.06270,0.06816,0.03708,0.09978,0.09869,0.05562,0.02781,0.04798,0.1570
0.1461,0.3370,0.07088,0.06270,0.08997,0.1592,0.2415, 1.000,0.02236,0.02563,0.03871,0.05016,0.05943,0.06816,0.1052,0.08724,0.03980,0.03108,0.1658
0.03108,0.02835,0.03490,0.05180,0.03490,0.02890,0.02126,0.02236, 1.000,0.05616,0.03162,0.09378,0.04853,0.06216,0.02617,0.02617,0.07634,0.06434,0.02290
0.03381,0.02672,0.05125,0.04198,0.04198,0.02835,0.02563,0.02563,0.05616, 1.000,0.04580,0.02999,0.05453,0.02944,0.03871,0.03381,0.05344,0.08124,0.03217
0.03599,0.05016,0.06052,0.03817,0.05562,0.08997,0.06270,0.03871,0.03162,0.04580, 1.000,0.05834,0.02181,0.05453,0.02181,0.02181,0.03490,0.05943,0.05616
0.02672,0.03708,0.04253,0.04362,0.02781,0.04089,0.06816,0.05016,0.09378,0.02999,0.05834, 1.000,0.1330,0.06816,0.06489,0.03053,0.05071,0.05125,0.05998
0.02781,0.03599,0.02290,0.02290,0.02290,0.02835,0.03708,0.05943,0.04853,0.05453,0.02181,0.1330, 1.000,0.05616,0.09215,0.03326,0.03326,0.04417,0.04635
0.04471,0.06925,0.03762,0.03762,0.05016,0.07688,0.09978,0.06816,0.06216,0.02944,0.05453,0.06816,0.05616, 1.000,0.09269,0.03108,0.02508,0.04198,0.1925
0.06652,0.09433,0.02563,0.02890,0.03980,0.08942,0.09869,0.1052,0.02617,0.03871,0.02181,0.06489,0.09215,0.09269, 1.000,0.06652,0.01854,0.02835,0.1723
0.09542,0.08724,0.04144,0.06761,0.06761,0.05834,0.05562,0.08724,0.02617,0.03381,0.02181,0.03053,0.03326,0.03108,0.06652, 1.000,0.05507,0.03272,0.05289
0.1031,0.05507,0.08342,0.1510,0.1140,0.06052,0.02781,0.03980,0.07634,0.05344,0.03490,0.05071,0.03326,0.02508,0.01854,0.05507, 1.000,0.1450,0.02236
0.06216,0.05125,0.1990,0.07961,0.09706,0.06216,0.04798,0.03108,0.06434,0.08124,0.05943,0.05125,0.04417,0.04198,0.02835,0.03272,0.1450, 1.000,0.02835
0.09924,0.1505,0.05071,0.05998,0.08888,0.1565,0.1570,0.1658,0.02290,0.03217,0.05616,0.05998,0.04635,0.1925,0.1723,0.05289,0.02236,0.02835, 1.000
