Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2817,0.1154,0.2560,0.3651,0.2794,0.1429,0.1257,0.03371,0.05714,0.05886,0.04686,0.04114,0.05657,0.09200,0.08914,0.1194,0.07029,0.1571
0.2817, 1.000,0.09886,0.1086,0.1651,0.2229,0.2834,0.3349,0.03486,0.05657,0.05429,0.06000,0.05600,0.07371,0.1474,0.08914,0.07657,0.06857,0.1623
0.1154,0.09886, 1.000,0.08857,0.1269,0.1629,0.1246,0.08286,0.02800,0.08114,0.1143,0.04457,0.02857,0.05429,0.05371,0.04629,0.09371,0.1354,0.09029
0.2560,0.1086,0.08857, 1.000,0.2857,0.1229,0.06971,0.06971,0.05143,0.06629,0.04229,0.04571,0.03829,0.02800,0.06457,0.1074,0.1491,0.07771,0.07486
0.3651,0.1651,0.1269,0.2857, 1.000,0.2834,0.1303,0.08629,0.03086,0.08114,0.07657,0.05371,0.03257,0.04629,0.06514,0.09371,0.1091,0.1006,0.1154
0.2794,0.2229,0.1629,0.1229,0.2834, 1.000,0.2977,0.1343,0.02629,0.06400,0.1063,0.06171,0.03714,0.09943,0.09886,0.07029,0.08800,0.1017,0.1789
0.1429,0.2834,0.1246,0.06971,0.1303,0.2977, 1.000,0.2434,0.03657,0.05086,0.09886,0.1086,0.03829,0.1080,0.1217,0.07200,0.05543,0.06343,0.1720
0.1257,0.3349,0.08286,0.06971,0.08629,0.1343,0.2434, 1.000,0.02800,0.05714,0.04743,0.06286,0.08971,0.06229,0.1309,0.09029,0.06057,0.05371,0.1291
0.03371,0.03486,0.02800,0.05143,0.03086,0.02629,0.03657,0.02800, 1.000,0.04286,0.03314,0.04971,0.02057,0.04800,0.03657,0.05371,0.07486,0.03200,0.03371
0.05714,0.05657,0.08114,0.06629,0.08114,0.06400,0.05086,0.05714,0.04286, 1.000,0.05257,0.03943,0.04629,0.02857,0.05143,0.04686,0.05086,0.08057,0.04057
0.05886,0.05429,0.1143,0.04229,0.07657,0.1063,0.09886,0.04743,0.03314,0.05257, 1.000,0.07429,0.03143,0.08171,0.03143,0.02914,0.03543,0.08457,0.05486
0.04686,0.06000,0.04457,0.04571,0.05371,0.06171,0.1086,0.06286,0.04971,0.03943,0.07429, 1.000,0.05886,0.1046,0.05657,0.03657,0.03943,0.03600,0.05143
0.04114,0.05600,0.02857,0.03829,0.03257,0.03714,0.03829,0.08971,0.02057,0.04629,0.03143,0.05886, 1.000,0.04171,0.07543,0.04343,0.03029,0.04171,0.04629
0.05657,0.07371,0.05429,0.02800,0.04629,0.09943,0.1080,0.06229,0.04800,0.02857,0.08171,0.1046,0.04171, 1.000,0.1297,0.03029,0.02514,0.03943,0.1909
0.09200,0.1474,0.05371,0.06457,0.06514,0.09886,0.1217,0.1309,0.03657,0.05143,0.03143,0.05657,0.07543,0.1297, 1.000,0.09657,0.03657,0.04400,0.2114
0.08914,0.08914,0.04629,0.1074,0.09371,0.07029,0.07200,0.09029,0.05371,0.04686,0.02914,0.03657,0.04343,0.03029,0.09657, 1.000,0.1023,0.04457,0.05829
0.1194,0.07657,0.09371,0.1491,0.1091,0.08800,0.05543,0.06057,0.07486,0.05086,0.03543,0.03943,0.03029,0.02514,0.03657,0.1023, 1.000,0.09771,0.03486
0.07029,0.06857,0.1354,0.07771,0.1006,0.1017,0.06343,0.05371,0.03200,0.08057,0.08457,0.03600,0.04171,0.03943,0.04400,0.04457,0.09771, 1.000,0.04743
0.1571,0.1623,0.09029,0.07486,0.1154,0.1789,0.1720,0.1291,0.03371,0.04057,0.05486,0.05143,0.04629,0.1909,0.2114,0.05829,0.03486,0.04743, 1.000
