Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.05887,0.07532,0.04416,0.03377,0.02251,0.02597,0.05281,0.02165,0.01385,0.03377,0.04242,0.02684,0.03290,0.1195,0.05108,0.03550,0.05195
0.05887, 1.000,0.07273,0.04069,0.05368,0.09004,0.05714,0.04675,0.02857,0.01385,0.04069,0.03117,0.04156,0.02857,0.06147,0.07792,0.02597,0.04242
0.07532,0.07273, 1.000,0.03896,0.03636,0.01732,0.07532,0.03550,0.01126,0.02597,0.05455,0.01905,0.01212,0.03463,0.06840,0.04069,0.01039,0.03810
0.04416,0.04069,0.03896, 1.000,0.03983,0.09351,0.03463,0.04416,0.01732,0.03810,0.05801,0.05368,0.05455,0.03810,0.02944,0.03203,0.05281,0.03896
0.03377,0.05368,0.03636,0.03983, 1.000,0.04848,0.03290,0.06061,0.01991,0.04242,0.03723,0.02857,0.06667,0.04762,0.01299,0.06234,0.04069,0.04329
0.02251,0.09004,0.01732,0.09351,0.04848, 1.000,0.06494,0.07186,0.03550,0.01385,0.04762,0.06320,0.03896,0.05455,0.02338,0.04675,0.01558,0.05714
0.02597,0.05714,0.07532,0.03463,0.03290,0.06494, 1.000,0.04069,0.04416,0.03636,0.05022,0.04156,0.03290,0.04242,0.06320,0.03463,0.009524,0.02944
0.05281,0.04675,0.03550,0.04416,0.06061,0.07186,0.04069, 1.000,0.05541,0.03983,0.04762,0.05281,0.05541,0.03377,0.02078,0.03377,0.03896,0.05281
0.02165,0.02857,0.01126,0.01732,0.01991,0.03550,0.04416,0.05541, 1.000,0.01905,0.03636,0.03983,0.01299,0.02684,0.04069,0.03463,0.02597,0.006926
0.01385,0.01385,0.02597,0.03810,0.04242,0.01385,0.03636,0.03983,0.01905, 1.000,0.06494,0.03290,0.03810,0.02511,0.02078,0.02684,0.01645,0.02771
0.03377,0.04069,0.05455,0.05801,0.03723,0.04762,0.05022,0.04762,0.03636,0.06494, 1.000,0.05714,0.05541,0.04329,0.05108,0.04069,0.04242,0.02165
0.04242,0.03117,0.01905,0.05368,0.02857,0.06320,0.04156,0.05281,0.03983,0.03290,0.05714, 1.000,0.04329,0.04848,0.04069,0.03810,0.02338,0.03550
0.02684,0.04156,0.01212,0.05455,0.06667,0.03896,0.03290,0.05541,0.01299,0.03810,0.05541,0.04329, 1.000,0.03636,0.01558,0.006061,0.04242,0.03983
0.03290,0.02857,0.03463,0.03810,0.04762,0.05455,0.04242,0.03377,0.02684,0.02511,0.04329,0.04848,0.03636, 1.000,0.05455,0.03463,0.02078,0.03983
0.1195,0.06147,0.06840,0.02944,0.01299,0.02338,0.06320,0.02078,0.04069,0.02078,0.05108,0.04069,0.01558,0.05455, 1.000,0.05714,0.01905,0.04935
0.05108,0.07792,0.04069,0.03203,0.06234,0.04675,0.03463,0.03377,0.03463,0.02684,0.04069,0.03810,0.006061,0.03463,0.05714, 1.000,0.03723,0.04589
0.03550,0.02597,0.01039,0.05281,0.04069,0.01558,0.009524,0.03896,0.02597,0.01645,0.04242,0.02338,0.04242,0.02078,0.01905,0.03723, 1.000,0.02597
0.05195,0.04242,0.03810,0.03896,0.04329,0.05714,0.02944,0.05281,0.006926,0.02771,0.02165,0.03550,0.03983,0.03983,0.04935,0.04589,0.02597, 1.000
