Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1603,0.07930,0.1125,0.2666,0.1586,0.09055,0.03543,0.03262,0.02531,0.04499,0.02137,0.03150,0.05456,0.04106,0.06243,0.09280,0.05399,0.1198
0.1603, 1.000,0.05456,0.03431,0.06130,0.1310,0.3110,0.05906,0.01631,0.03375,0.04162,0.02643,0.02025,0.04949,0.05343,0.04668,0.05737,0.05624,0.05849
0.07930,0.05456, 1.000,0.06974,0.06130,0.05849,0.05231,0.02418,0.03150,0.03431,0.03375,0.02193,0.02756,0.02756,0.01631,0.04443,0.06693,0.07199,0.1277
0.1125,0.03431,0.06974, 1.000,0.07762,0.02418,0.02925,0.03656,0.06974,0.02362,0.02418,0.03206,0.02137,0.02981,0.02925,0.05962,0.06018,0.03881,0.07762
0.2666,0.06130,0.06130,0.07762, 1.000,0.2030,0.04893,0.01800,0.02925,0.04781,0.05793,0.01856,0.06018,0.05006,0.03487,0.03262,0.05962,0.06130,0.1007
0.1586,0.1310,0.05849,0.02418,0.2030, 1.000,0.1496,0.02306,0.02306,0.02700,0.1198,0.01687,0.05174,0.07649,0.03431,0.03318,0.03993,0.07368,0.09561
0.09055,0.3110,0.05231,0.02925,0.04893,0.1496, 1.000,0.05512,0.03093,0.02925,0.05062,0.03768,0.02475,0.06749,0.05568,0.04331,0.03768,0.05906,0.05906
0.03543,0.05906,0.02418,0.03656,0.01800,0.02306,0.05512, 1.000,0.02081,0.03768,0.02475,0.03487,0.01969,0.01969,0.04387,0.07649,0.03206,0.02025,0.02981
0.03262,0.01631,0.03150,0.06974,0.02925,0.02306,0.03093,0.02081, 1.000,0.02812,0.03937,0.03937,0.02868,0.03600,0.02531,0.02981,0.03600,0.02981,0.03093
0.02531,0.03375,0.03431,0.02362,0.04781,0.02700,0.02925,0.03768,0.02812, 1.000,0.03150,0.02475,0.06805,0.03318,0.03150,0.02700,0.04724,0.05681,0.03375
0.04499,0.04162,0.03375,0.02418,0.05793,0.1198,0.05062,0.02475,0.03937,0.03150, 1.000,0.02531,0.04274,0.07424,0.02868,0.02081,0.03318,0.06018,0.05118
0.02137,0.02643,0.02193,0.03206,0.01856,0.01687,0.03768,0.03487,0.03937,0.02475,0.02531, 1.000,0.03600,0.05118,0.03600,0.01631,0.04499,0.02700,0.01631
0.03150,0.02025,0.02756,0.02137,0.06018,0.05174,0.02475,0.01969,0.02868,0.06805,0.04274,0.03600, 1.000,0.02587,0.02587,0.03150,0.04274,0.09561,0.02587
0.05456,0.04949,0.02756,0.02981,0.05006,0.07649,0.06749,0.01969,0.03600,0.03318,0.07424,0.05118,0.02587, 1.000,0.04781,0.02643,0.03656,0.03487,0.03881
0.04106,0.05343,0.01631,0.02925,0.03487,0.03431,0.05568,0.04387,0.02531,0.03150,0.02868,0.03600,0.02587,0.04781, 1.000,0.06187,0.02531,0.02362,0.04443
0.06243,0.04668,0.04443,0.05962,0.03262,0.03318,0.04331,0.07649,0.02981,0.02700,0.02081,0.01631,0.03150,0.02643,0.06187, 1.000,0.05512,0.03037,0.03768
0.09280,0.05737,0.06693,0.06018,0.05962,0.03993,0.03768,0.03206,0.03600,0.04724,0.03318,0.04499,0.04274,0.03656,0.02531,0.05512, 1.000,0.04668,0.03206
0.05399,0.05624,0.07199,0.03881,0.06130,0.07368,0.05906,0.02025,0.02981,0.05681,0.06018,0.02700,0.09561,0.03487,0.02362,0.03037,0.04668, 1.000,0.04724
0.1198,0.05849,0.1277,0.07762,0.1007,0.09561,0.05906,0.02981,0.03093,0.03375,0.05118,0.01631,0.02587,0.03881,0.04443,0.03768,0.03206,0.04724, 1.000
