Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.06194,0.06247,0.1522,0.2493,0.1092,0.04094,0.02257,0.02205,0.01575,0.02310,0.02467,0.03255,0.03675,0.03307,0.06352,0.07612,0.05407,0.06457
0.06194, 1.000,0.05092,0.03517,0.03465,0.07454,0.2934,0.06142,0.01890,0.02310,0.02625,0.02572,0.02467,0.04042,0.04514,0.07559,0.05249,0.05722,0.02625
0.06247,0.05092, 1.000,0.04934,0.05617,0.05774,0.05617,0.02940,0.02625,0.02782,0.03517,0.02415,0.02677,0.03045,0.02205,0.04567,0.05302,0.1276,0.1202
0.1522,0.03517,0.04934, 1.000,0.08451,0.02362,0.02520,0.02467,0.06194,0.02152,0.02257,0.03465,0.02467,0.02205,0.02572,0.05984,0.07559,0.05144,0.04724
0.2493,0.03465,0.05617,0.08451, 1.000,0.1234,0.02940,0.01995,0.02047,0.03570,0.02625,0.02415,0.05249,0.03675,0.01890,0.03727,0.05459,0.06772,0.07087
0.1092,0.07454,0.05774,0.02362,0.1234, 1.000,0.1008,0.02047,0.02362,0.02415,0.04829,0.02100,0.06877,0.06509,0.02835,0.03517,0.02992,0.07034,0.08871
0.04094,0.2934,0.05617,0.02520,0.02940,0.1008, 1.000,0.04619,0.02520,0.02205,0.02940,0.02835,0.03097,0.04777,0.04724,0.05512,0.03255,0.05354,0.03937
0.02257,0.06142,0.02940,0.02467,0.01995,0.02047,0.04619, 1.000,0.02152,0.02730,0.03045,0.02257,0.03097,0.02152,0.03937,0.05827,0.02520,0.02257,0.01837
0.02205,0.01890,0.02625,0.06194,0.02047,0.02362,0.02520,0.02152, 1.000,0.02677,0.02677,0.03517,0.02467,0.03885,0.02625,0.02205,0.03360,0.02362,0.02835
0.01575,0.02310,0.02782,0.02152,0.03570,0.02415,0.02205,0.02730,0.02677, 1.000,0.04514,0.02887,0.06667,0.02205,0.03255,0.02100,0.02677,0.04252,0.03255
0.02310,0.02625,0.03517,0.02257,0.02625,0.04829,0.02940,0.03045,0.02677,0.04514, 1.000,0.02520,0.04672,0.06247,0.02257,0.02047,0.01942,0.03202,0.05039
0.02467,0.02572,0.02415,0.03465,0.02415,0.02100,0.02835,0.02257,0.03517,0.02887,0.02520, 1.000,0.02467,0.02940,0.02467,0.01890,0.04199,0.02520,0.01995
0.03255,0.02467,0.02677,0.02467,0.05249,0.06877,0.03097,0.03097,0.02467,0.06667,0.04672,0.02467, 1.000,0.02152,0.02467,0.02152,0.03570,0.05302,0.04147
0.03675,0.04042,0.03045,0.02205,0.03675,0.06509,0.04777,0.02152,0.03885,0.02205,0.06247,0.02940,0.02152, 1.000,0.03832,0.01942,0.01785,0.02887,0.05144
0.03307,0.04514,0.02205,0.02572,0.01890,0.02835,0.04724,0.03937,0.02625,0.03255,0.02257,0.02467,0.02467,0.03832, 1.000,0.07034,0.01417,0.01785,0.03465
0.06352,0.07559,0.04567,0.05984,0.03727,0.03517,0.05512,0.05827,0.02205,0.02100,0.02047,0.01890,0.02152,0.01942,0.07034, 1.000,0.06562,0.02205,0.03255
0.07612,0.05249,0.05302,0.07559,0.05459,0.02992,0.03255,0.02520,0.03360,0.02677,0.01942,0.04199,0.03570,0.01785,0.01417,0.06562, 1.000,0.07192,0.03360
0.05407,0.05722,0.1276,0.05144,0.06772,0.07034,0.05354,0.02257,0.02362,0.04252,0.03202,0.02520,0.05302,0.02887,0.01785,0.02205,0.07192, 1.000,0.06037
0.06457,0.02625,0.1202,0.04724,0.07087,0.08871,0.03937,0.01837,0.02835,0.03255,0.05039,0.01995,0.04147,0.05144,0.03465,0.03255,0.03360,0.06037, 1.000
