Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07360,0.1179,0.1259,0.4864,0.2000,0.03947,0.02667,0.02667,0.02880,0.03733,0.02933,0.04960,0.03253,0.04320,0.06613,0.1157,0.1104,0.06240
0.07360, 1.000,0.04107,0.03787,0.04747,0.1541,0.2053,0.06240,0.02133,0.02667,0.03040,0.02560,0.02987,0.04373,0.06507,0.07360,0.06240,0.04053,0.04373
0.1179,0.04107, 1.000,0.05920,0.09227,0.07893,0.03947,0.03040,0.02613,0.03840,0.06347,0.02293,0.03573,0.02880,0.02027,0.05387,0.07893,0.1595,0.09227
0.1259,0.03787,0.05920, 1.000,0.1120,0.03893,0.02293,0.02133,0.08533,0.04107,0.01707,0.04640,0.03040,0.01920,0.02720,0.04213,0.06453,0.07573,0.06347
0.4864,0.04747,0.09227,0.1120, 1.000,0.1723,0.03733,0.02080,0.02400,0.02987,0.03627,0.03787,0.06187,0.03733,0.04267,0.06613,0.1024,0.07947,0.07947
0.2000,0.1541,0.07893,0.03893,0.1723, 1.000,0.1643,0.02720,0.02720,0.02400,0.07573,0.02720,0.06507,0.05440,0.03680,0.04640,0.06400,0.07627,0.07893
0.03947,0.2053,0.03947,0.02293,0.03733,0.1643, 1.000,0.05653,0.03680,0.02560,0.04533,0.03093,0.03307,0.08107,0.06773,0.05387,0.03627,0.03573,0.05493
0.02667,0.06240,0.03040,0.02133,0.02080,0.02720,0.05653, 1.000,0.02560,0.03467,0.02720,0.02027,0.02880,0.02507,0.05173,0.03360,0.02613,0.03093,0.01973
0.02667,0.02133,0.02613,0.08533,0.02400,0.02720,0.03680,0.02560, 1.000,0.04213,0.02880,0.05707,0.02347,0.03200,0.03360,0.02133,0.03893,0.03093,0.01707
0.02880,0.02667,0.03840,0.04107,0.02987,0.02400,0.02560,0.03467,0.04213, 1.000,0.03413,0.04107,0.05280,0.02400,0.05280,0.01867,0.04053,0.05920,0.03040
0.03733,0.03040,0.06347,0.01707,0.03627,0.07573,0.04533,0.02720,0.02880,0.03413, 1.000,0.02933,0.04320,0.04320,0.02613,0.01493,0.02347,0.05973,0.03787
0.02933,0.02560,0.02293,0.04640,0.03787,0.02720,0.03093,0.02027,0.05707,0.04107,0.02933, 1.000,0.04427,0.05173,0.02613,0.02880,0.09333,0.03573,0.02400
0.04960,0.02987,0.03573,0.03040,0.06187,0.06507,0.03307,0.02880,0.02347,0.05280,0.04320,0.04427, 1.000,0.02720,0.02773,0.02133,0.06080,0.07467,0.03840
0.03253,0.04373,0.02880,0.01920,0.03733,0.05440,0.08107,0.02507,0.03200,0.02400,0.04320,0.05173,0.02720, 1.000,0.08427,0.03360,0.01760,0.02773,0.1451
0.04320,0.06507,0.02027,0.02720,0.04267,0.03680,0.06773,0.05173,0.03360,0.05280,0.02613,0.02613,0.02773,0.08427, 1.000,0.08480,0.01653,0.02667,0.04267
0.06613,0.07360,0.05387,0.04213,0.06613,0.04640,0.05387,0.03360,0.02133,0.01867,0.01493,0.02880,0.02133,0.03360,0.08480, 1.000,0.06933,0.02773,0.04800
0.1157,0.06240,0.07893,0.06453,0.1024,0.06400,0.03627,0.02613,0.03893,0.04053,0.02347,0.09333,0.06080,0.01760,0.01653,0.06933, 1.000,0.09600,0.02987
0.1104,0.04053,0.1595,0.07573,0.07947,0.07627,0.03573,0.03093,0.03093,0.05920,0.05973,0.03573,0.07467,0.02773,0.02667,0.02773,0.09600, 1.000,0.05493
0.06240,0.04373,0.09227,0.06347,0.07947,0.07893,0.05493,0.01973,0.01707,0.03040,0.03787,0.02400,0.03840,0.1451,0.04267,0.04800,0.02987,0.05493, 1.000
