Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07874,0.08783,0.1423,0.2302,0.1066,0.05209,0.02907,0.01575,0.01817,0.01757,0.01878,0.02544,0.02423,0.02786,0.05936,0.07208,0.05512,0.06057
0.07874, 1.000,0.05512,0.03210,0.03150,0.08722,0.2798,0.08661,0.02120,0.02604,0.02665,0.01333,0.02847,0.03331,0.05451,0.06602,0.04967,0.05027,0.04179
0.08783,0.05512, 1.000,0.06723,0.07268,0.08116,0.05148,0.03452,0.02726,0.03210,0.03028,0.01878,0.03392,0.01696,0.03392,0.04906,0.07813,0.1266,0.1569
0.1423,0.03210,0.06723, 1.000,0.09994,0.04119,0.02180,0.02726,0.04846,0.01514,0.02302,0.04664,0.01999,0.02604,0.03634,0.07995,0.09025,0.05330,0.05027
0.2302,0.03150,0.07268,0.09994, 1.000,0.1442,0.02180,0.02544,0.01696,0.03816,0.02180,0.02241,0.06299,0.03513,0.02544,0.02665,0.03937,0.08359,0.07147
0.1066,0.08722,0.08116,0.04119,0.1442, 1.000,0.1036,0.03452,0.02302,0.03392,0.05694,0.01635,0.06481,0.06844,0.03574,0.03574,0.04179,0.05088,0.1175
0.05209,0.2798,0.05148,0.02180,0.02180,0.1036, 1.000,0.07571,0.02847,0.04119,0.03210,0.02059,0.01514,0.04482,0.06602,0.05451,0.03634,0.04119,0.05936
0.02907,0.08661,0.03452,0.02726,0.02544,0.03452,0.07571, 1.000,0.01757,0.04603,0.03574,0.02241,0.03634,0.01575,0.04543,0.04785,0.01817,0.02604,0.03089
0.01575,0.02120,0.02726,0.04846,0.01696,0.02302,0.02847,0.01757, 1.000,0.02059,0.03937,0.02059,0.01211,0.04724,0.02241,0.03876,0.03271,0.03089,0.01575
0.01817,0.02604,0.03210,0.01514,0.03816,0.03392,0.04119,0.04603,0.02059, 1.000,0.04361,0.03331,0.07874,0.02665,0.03452,0.01454,0.02120,0.04906,0.02059
0.01757,0.02665,0.03028,0.02302,0.02180,0.05694,0.03210,0.03574,0.03937,0.04361, 1.000,0.02665,0.03634,0.06784,0.02544,0.02180,0.01333,0.04240,0.04179
0.01878,0.01333,0.01878,0.04664,0.02241,0.01635,0.02059,0.02241,0.02059,0.03331,0.02665, 1.000,0.03998,0.05209,0.03210,0.01272,0.04967,0.02180,0.02302
0.02544,0.02847,0.03392,0.01999,0.06299,0.06481,0.01514,0.03634,0.01211,0.07874,0.03634,0.03998, 1.000,0.02362,0.02483,0.02665,0.02604,0.07935,0.03392
0.02423,0.03331,0.01696,0.02604,0.03513,0.06844,0.04482,0.01575,0.04724,0.02665,0.06784,0.05209,0.02362, 1.000,0.05815,0.01090,0.01817,0.03392,0.04179
0.02786,0.05451,0.03392,0.03634,0.02544,0.03574,0.06602,0.04543,0.02241,0.03452,0.02544,0.03210,0.02483,0.05815, 1.000,0.06844,0.01454,0.02120,0.04724
0.05936,0.06602,0.04906,0.07995,0.02665,0.03574,0.05451,0.04785,0.03876,0.01454,0.02180,0.01272,0.02665,0.01090,0.06844, 1.000,0.05936,0.02786,0.03937
0.07208,0.04967,0.07813,0.09025,0.03937,0.04179,0.03634,0.01817,0.03271,0.02120,0.01333,0.04967,0.02604,0.01817,0.01454,0.05936, 1.000,0.06905,0.02362
0.05512,0.05027,0.1266,0.05330,0.08359,0.05088,0.04119,0.02604,0.03089,0.04906,0.04240,0.02180,0.07935,0.03392,0.02120,0.02786,0.06905, 1.000,0.05694
0.06057,0.04179,0.1569,0.05027,0.07147,0.1175,0.05936,0.03089,0.01575,0.02059,0.04179,0.02302,0.03392,0.04179,0.04724,0.03937,0.02362,0.05694, 1.000
