Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04202,0.06877,0.05158,0.03916,0.04011,0.07163,0.04489,0.04871,0.03534,0.03343,0.02865,0.03152,0.1012,0.1146,0.1137,0.03916,0.06495
0.04202, 1.000,0.05444,0.04967,0.02865,0.05826,0.05349,0.03438,0.03820,0.01624,0.02101,0.02579,0.02770,0.02865,0.03534,0.04871,0.03438,0.02865
0.06877,0.05444, 1.000,0.02865,0.02961,0.02770,0.1079,0.1347,0.03725,0.04489,0.04489,0.02961,0.02961,0.04107,0.1022,0.06017,0.04967,0.02292
0.05158,0.04967,0.02865, 1.000,0.03152,0.03438,0.04202,0.02674,0.06495,0.03534,0.02865,0.02674,0.04585,0.02101,0.02674,0.04680,0.05635,0.06113
0.03916,0.02865,0.02961,0.03152, 1.000,0.08214,0.03725,0.05062,0.05635,0.04394,0.04871,0.04107,0.04489,0.05635,0.02674,0.03056,0.06208,0.05062
0.04011,0.05826,0.02770,0.03438,0.08214, 1.000,0.04394,0.03725,0.04394,0.04394,0.03820,0.02961,0.02579,0.04202,0.02770,0.03725,0.03629,0.03056
0.07163,0.05349,0.1079,0.04202,0.03725,0.04394, 1.000,0.03534,0.08883,0.03534,0.03534,0.03438,0.03916,0.04202,0.03725,0.03725,0.04011,0.02865
0.04489,0.03438,0.1347,0.02674,0.05062,0.03725,0.03534, 1.000,0.03247,0.05635,0.06399,0.03534,0.02101,0.04871,0.05349,0.04776,0.04489,0.01337
0.04871,0.03820,0.03725,0.06495,0.05635,0.04394,0.08883,0.03247, 1.000,0.04489,0.04871,0.05158,0.02674,0.02961,0.04489,0.02197,0.05922,0.02579
0.03534,0.01624,0.04489,0.03534,0.04394,0.04394,0.03534,0.05635,0.04489, 1.000,0.03438,0.02006,0.06781,0.02483,0.04298,0.03247,0.04585,0.05731
0.03343,0.02101,0.04489,0.02865,0.04871,0.03820,0.03534,0.06399,0.04871,0.03438, 1.000,0.04489,0.02865,0.03056,0.02483,0.04202,0.04967,0.04011
0.02865,0.02579,0.02961,0.02674,0.04107,0.02961,0.03438,0.03534,0.05158,0.02006,0.04489, 1.000,0.05540,0.02483,0.02197,0.02197,0.04202,0.04967
0.03152,0.02770,0.02961,0.04585,0.04489,0.02579,0.03916,0.02101,0.02674,0.06781,0.02865,0.05540, 1.000,0.02961,0.02961,0.03629,0.04776,0.02388
0.1012,0.02865,0.04107,0.02101,0.05635,0.04202,0.04202,0.04871,0.02961,0.02483,0.03056,0.02483,0.02961, 1.000,0.06208,0.02579,0.03438,0.03629
0.1146,0.03534,0.1022,0.02674,0.02674,0.02770,0.03725,0.05349,0.04489,0.04298,0.02483,0.02197,0.02961,0.06208, 1.000,0.04776,0.03152,0.04394
0.1137,0.04871,0.06017,0.04680,0.03056,0.03725,0.03725,0.04776,0.02197,0.03247,0.04202,0.02197,0.03629,0.02579,0.04776, 1.000,0.04967,0.03534
0.03916,0.03438,0.04967,0.05635,0.06208,0.03629,0.04011,0.04489,0.05922,0.04585,0.04967,0.04202,0.04776,0.03438,0.03152,0.04967, 1.000,0.07641
0.06495,0.02865,0.02292,0.06113,0.05062,0.03056,0.02865,0.01337,0.02579,0.05731,0.04011,0.04967,0.02388,0.03629,0.04394,0.03534,0.07641, 1.000
