Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.06957,0.07246,0.01159,0.02029,0.03768,0.03768,0.1101,0.008696,0.01159,0.07826,0.02899,0.04348,0.04348,0.03188,0.01449,0.06377,0.06377
0.06957, 1.000,0.09855,0.04638,0.02319,0.08696,0.02029,0.1855,0.03768,0.04638,0.04348,0.008696,0.1333,0.07246,0.03768,0.02609,0.02319,0.06957
0.07246,0.09855, 1.000,0.08406,0.01449,0.02609,0.1594,0.4609,0.02319,0.1275,0.06667,0.04058,0.1275,0.05217,0.1043,0.03188,0.04348,0.07246
0.01159,0.04638,0.08406, 1.000,0.06087,0.02319,0.04928,0.04348,0.1304,0.2870,0.01449,0.04928,0.02029,0.03188,0.03188,0.03188,0.05217,0.03768
0.02029,0.02319,0.01449,0.06087, 1.000,0.08406,0.02609,0.02609,0.02609,0.04928,0.04638,0.02319,0.03188,0.01159,0.01159,0.05507,0.04928,0.04348
0.03768,0.08696,0.02609,0.02319,0.08406, 1.000,0.09275,0.03188,0.03188,0.01159,0.02899,0.1304,0.03768,0.08116,0.05217,0.06377,0.02609,0.03188
0.03768,0.02029,0.1594,0.04928,0.02609,0.09275, 1.000,0.1478,0.01739,0.04058,0.02899,0.1768,0.05507,0.08406,0.1739,0.07536,0.03188,0.03768
0.1101,0.1855,0.4609,0.04348,0.02609,0.03188,0.1478, 1.000,0.04638,0.1159,0.06087,0.04928,0.1188,0.07246,0.08116,0.04348,0.01739,0.06667
0.008696,0.03768,0.02319,0.1304,0.02609,0.03188,0.01739,0.04638, 1.000,0.05217,0.04348,0.07246,0.04058,0.02319,0.03188,0.06377,0.03478,0.04348
0.01159,0.04638,0.1275,0.2870,0.04928,0.01159,0.04058,0.1159,0.05217, 1.000,0.03768,0.02899,0.02609,0.01739,0.05797,0.02609,0.03478,0.03768
0.07826,0.04348,0.06667,0.01449,0.04638,0.02899,0.02899,0.06087,0.04348,0.03768, 1.000,0.02899,0.03768,0.005797,0.01159,0.02029,0.03768,0.04348
0.02899,0.008696,0.04058,0.04928,0.02319,0.1304,0.1768,0.04928,0.07246,0.02899,0.02899, 1.000,0.04348,0.1333,0.1913,0.06087,0.03188,0.03768
0.04348,0.1333,0.1275,0.02029,0.03188,0.03768,0.05507,0.1188,0.04058,0.02609,0.03768,0.04348, 1.000,0.05797,0.06667,0.04928,0.02029,0.04348
0.04348,0.07246,0.05217,0.03188,0.01159,0.08116,0.08406,0.07246,0.02319,0.01739,0.005797,0.1333,0.05797, 1.000,0.1101,0.03478,0.04058,0.04928
0.03188,0.03768,0.1043,0.03188,0.01159,0.05217,0.1739,0.08116,0.03188,0.05797,0.01159,0.1913,0.06667,0.1101, 1.000,0.05217,0.02029,0.03478
0.01449,0.02609,0.03188,0.03188,0.05507,0.06377,0.07536,0.04348,0.06377,0.02609,0.02029,0.06087,0.04928,0.03478,0.05217, 1.000,0.05217,0.04638
0.06377,0.02319,0.04348,0.05217,0.04928,0.02609,0.03188,0.01739,0.03478,0.03478,0.03768,0.03188,0.02029,0.04058,0.02029,0.05217, 1.000,0.08406
0.06377,0.06957,0.07246,0.03768,0.04348,0.03188,0.03768,0.06667,0.04348,0.03768,0.04348,0.03768,0.04348,0.04928,0.03478,0.04638,0.08406, 1.000
