Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.03710,0.05565,0.01971,0.03014,0.02841,0.01739,0.04348,0.03014,0.02377,0.03942,0.02783,0.02319,0.02551,0.03130,0.02841,0.03304,0.08638
0.03710, 1.000,0.05681,0.03188,0.02899,0.07420,0.02319,0.09797,0.01797,0.03014,0.01739,0.03014,0.07072,0.01681,0.02029,0.02261,0.02319,0.04290
0.05565,0.05681, 1.000,0.05739,0.02145,0.02493,0.08696,0.2678,0.01797,0.08986,0.02783,0.02841,0.04406,0.03304,0.06377,0.03536,0.01855,0.04464
0.01971,0.03188,0.05739, 1.000,0.01449,0.02551,0.02609,0.03246,0.04870,0.09739,0.02145,0.02261,0.02493,0.01797,0.03188,0.01449,0.02029,0.02029
0.03014,0.02899,0.02145,0.01449, 1.000,0.05797,0.02203,0.02029,0.02319,0.01681,0.01855,0.03188,0.02029,0.02087,0.02203,0.03072,0.02493,0.02493
0.02841,0.07420,0.02493,0.02551,0.05797, 1.000,0.05217,0.02435,0.02899,0.02957,0.02261,0.05739,0.02435,0.03710,0.06377,0.04464,0.03072,0.02609
0.01739,0.02319,0.08696,0.02609,0.02203,0.05217, 1.000,0.06783,0.02435,0.03710,0.02087,0.1003,0.04464,0.03246,0.07594,0.03710,0.04000,0.02261
0.04348,0.09797,0.2678,0.03246,0.02029,0.02435,0.06783, 1.000,0.01449,0.06899,0.02435,0.03014,0.06203,0.03652,0.03478,0.03826,0.02899,0.04290
0.03014,0.01797,0.01797,0.04870,0.02319,0.02899,0.02435,0.01449, 1.000,0.03768,0.02899,0.02783,0.02319,0.02261,0.02087,0.04812,0.02087,0.04406
0.02377,0.03014,0.08986,0.09739,0.01681,0.02957,0.03710,0.06899,0.03768, 1.000,0.03478,0.02551,0.02203,0.02029,0.02725,0.02319,0.02029,0.01449
0.03942,0.01739,0.02783,0.02145,0.01855,0.02261,0.02087,0.02435,0.02899,0.03478, 1.000,0.02261,0.02029,0.02551,0.01913,0.02145,0.02667,0.01681
0.02783,0.03014,0.02841,0.02261,0.03188,0.05739,0.1003,0.03014,0.02783,0.02551,0.02261, 1.000,0.02841,0.05043,0.06435,0.02493,0.03130,0.02145
0.02319,0.07072,0.04406,0.02493,0.02029,0.02435,0.04464,0.06203,0.02319,0.02203,0.02029,0.02841, 1.000,0.01971,0.01913,0.02145,0.04754,0.03130
0.02551,0.01681,0.03304,0.01797,0.02087,0.03710,0.03246,0.03652,0.02261,0.02029,0.02551,0.05043,0.01971, 1.000,0.03884,0.01623,0.02377,0.01739
0.03130,0.02029,0.06377,0.03188,0.02203,0.06377,0.07594,0.03478,0.02087,0.02725,0.01913,0.06435,0.01913,0.03884, 1.000,0.03884,0.01913,0.02203
0.02841,0.02261,0.03536,0.01449,0.03072,0.04464,0.03710,0.03826,0.04812,0.02319,0.02145,0.02493,0.02145,0.01623,0.03884, 1.000,0.02551,0.02377
0.03304,0.02319,0.01855,0.02029,0.02493,0.03072,0.04000,0.02899,0.02087,0.02029,0.02667,0.03130,0.04754,0.02377,0.01913,0.02551, 1.000,0.05101
0.08638,0.04290,0.04464,0.02029,0.02493,0.02609,0.02261,0.04290,0.04406,0.01449,0.01681,0.02145,0.03130,0.01739,0.02203,0.02377,0.05101, 1.000
