Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04052,0.05280,0.03254,0.02722,0.01781,0.04585,0.03643,0.02395,0.03172,0.02251,0.02497,0.02763,0.06038,0.05055,0.08248,0.02783,0.03254
0.04052, 1.000,0.04032,0.03786,0.02558,0.03111,0.05014,0.02374,0.01924,0.02026,0.02313,0.02047,0.02497,0.02067,0.03131,0.04932,0.02517,0.03172
0.05280,0.04032, 1.000,0.02702,0.02088,0.01883,0.08637,0.1025,0.02415,0.02579,0.02845,0.01985,0.02333,0.02026,0.06324,0.04687,0.02640,0.02067
0.03254,0.03786,0.02702, 1.000,0.03377,0.02210,0.02395,0.03234,0.01678,0.02702,0.01842,0.02599,0.02763,0.02640,0.02599,0.02804,0.03541,0.03868
0.02722,0.02558,0.02088,0.03377, 1.000,0.03111,0.02579,0.03029,0.02968,0.03377,0.03357,0.03009,0.03971,0.02538,0.02313,0.02579,0.03336,0.03357
0.01781,0.03111,0.01883,0.02210,0.03111, 1.000,0.02947,0.02845,0.02088,0.03316,0.02702,0.02538,0.03172,0.02558,0.02517,0.02129,0.02661,0.03541
0.04585,0.05014,0.08637,0.02395,0.02579,0.02947, 1.000,0.02824,0.03009,0.01637,0.02006,0.02743,0.02251,0.02681,0.02947,0.03704,0.02169,0.02272
0.03643,0.02374,0.1025,0.03234,0.03029,0.02845,0.02824, 1.000,0.02456,0.04748,0.03336,0.02395,0.02149,0.02415,0.05321,0.03623,0.02395,0.01576
0.02395,0.01924,0.02415,0.01678,0.02968,0.02088,0.03009,0.02456, 1.000,0.02395,0.02088,0.02354,0.02415,0.03111,0.02313,0.03152,0.03193,0.02292
0.03172,0.02026,0.02579,0.02702,0.03377,0.03316,0.01637,0.04748,0.02395, 1.000,0.02558,0.02845,0.05096,0.02783,0.02415,0.01740,0.03438,0.03582
0.02251,0.02313,0.02845,0.01842,0.03357,0.02702,0.02006,0.03336,0.02088,0.02558, 1.000,0.02579,0.04216,0.02763,0.02415,0.02333,0.02395,0.02169
0.02497,0.02047,0.01985,0.02599,0.03009,0.02538,0.02743,0.02395,0.02354,0.02845,0.02579, 1.000,0.03459,0.01678,0.02640,0.02067,0.02824,0.03479
0.02763,0.02497,0.02333,0.02763,0.03971,0.03172,0.02251,0.02149,0.02415,0.05096,0.04216,0.03459, 1.000,0.02374,0.02783,0.01555,0.02538,0.02620
0.06038,0.02067,0.02026,0.02640,0.02538,0.02558,0.02681,0.02415,0.03111,0.02783,0.02763,0.01678,0.02374, 1.000,0.02783,0.02681,0.02251,0.02129
0.05055,0.03131,0.06324,0.02599,0.02313,0.02517,0.02947,0.05321,0.02313,0.02415,0.02415,0.02640,0.02783,0.02783, 1.000,0.04278,0.02210,0.02640
0.08248,0.04932,0.04687,0.02804,0.02579,0.02129,0.03704,0.03623,0.03152,0.01740,0.02333,0.02067,0.01555,0.02681,0.04278, 1.000,0.02190,0.02804
0.02783,0.02517,0.02640,0.03541,0.03336,0.02661,0.02169,0.02395,0.03193,0.03438,0.02395,0.02824,0.02538,0.02251,0.02210,0.02190, 1.000,0.06693
0.03254,0.03172,0.02067,0.03868,0.03357,0.03541,0.02272,0.01576,0.02292,0.03582,0.02169,0.03479,0.02620,0.02129,0.02640,0.02804,0.06693, 1.000
