Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.03973,0.08883,0.04814,0.03515,0.02865,0.07393,0.05368,0.02579,0.02197,0.02426,0.02579,0.01891,0.09093,0.1169,0.1026,0.02311,0.04508
0.03973, 1.000,0.05330,0.03859,0.02674,0.04890,0.05043,0.02598,0.01910,0.02407,0.02235,0.02159,0.02502,0.02579,0.03954,0.03973,0.02617,0.04470
0.08883,0.05330, 1.000,0.03840,0.02350,0.01757,0.09952,0.1547,0.02579,0.02961,0.02999,0.02120,0.02216,0.04050,0.08634,0.06705,0.02579,0.03056
0.04814,0.03859,0.03840, 1.000,0.04890,0.02961,0.03075,0.02999,0.02751,0.02464,0.02197,0.02808,0.02560,0.03018,0.02980,0.04527,0.03400,0.05177
0.03515,0.02674,0.02350,0.04890, 1.000,0.05310,0.03266,0.02350,0.02483,0.03419,0.02617,0.02541,0.03992,0.02254,0.02426,0.03419,0.04432,0.05387
0.02865,0.04890,0.01757,0.02961,0.05310, 1.000,0.03840,0.02770,0.02369,0.03018,0.03095,0.02502,0.03534,0.03133,0.02445,0.02942,0.03286,0.04470
0.07393,0.05043,0.09952,0.03075,0.03266,0.03840, 1.000,0.03706,0.02827,0.02369,0.01929,0.02292,0.02197,0.04107,0.04069,0.04451,0.02579,0.02961
0.05368,0.02598,0.1547,0.02999,0.02350,0.02770,0.03706, 1.000,0.02751,0.03973,0.04126,0.02560,0.02655,0.02865,0.06036,0.05444,0.02598,0.02388
0.02579,0.01910,0.02579,0.02751,0.02483,0.02369,0.02827,0.02751, 1.000,0.02923,0.02521,0.03572,0.02445,0.02445,0.02254,0.02789,0.04031,0.02674
0.02197,0.02407,0.02961,0.02464,0.03419,0.03018,0.02369,0.03973,0.02923, 1.000,0.03400,0.03075,0.07393,0.02044,0.02942,0.02483,0.05291,0.04642
0.02426,0.02235,0.02999,0.02197,0.02617,0.03095,0.01929,0.04126,0.02521,0.03400, 1.000,0.01872,0.04451,0.02292,0.02369,0.03553,0.02693,0.03133
0.02579,0.02159,0.02120,0.02808,0.02541,0.02502,0.02292,0.02560,0.03572,0.03075,0.01872, 1.000,0.04394,0.02483,0.03152,0.02560,0.02770,0.02579
0.01891,0.02502,0.02216,0.02560,0.03992,0.03534,0.02197,0.02655,0.02445,0.07393,0.04451,0.04394, 1.000,0.02311,0.02273,0.02483,0.03419,0.02789
0.09093,0.02579,0.04050,0.03018,0.02254,0.03133,0.04107,0.02865,0.02445,0.02044,0.02292,0.02483,0.02311, 1.000,0.06934,0.02330,0.01815,0.02617
0.1169,0.03954,0.08634,0.02980,0.02426,0.02445,0.04069,0.06036,0.02254,0.02942,0.02369,0.03152,0.02273,0.06934, 1.000,0.05482,0.02254,0.03266
0.1026,0.03973,0.06705,0.04527,0.03419,0.02942,0.04451,0.05444,0.02789,0.02483,0.03553,0.02560,0.02483,0.02330,0.05482, 1.000,0.03457,0.02808
0.02311,0.02617,0.02579,0.03400,0.04432,0.03286,0.02579,0.02598,0.04031,0.05291,0.02693,0.02770,0.03419,0.01815,0.02254,0.03457, 1.000,0.07259
0.04508,0.04470,0.03056,0.05177,0.05387,0.04470,0.02961,0.02388,0.02674,0.04642,0.03133,0.02579,0.02789,0.02617,0.03266,0.02808,0.07259, 1.000
