Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.05652,0.07516,0.04720,0.02298,0.01491,0.02609,0.06460,0.01366,0.05901,0.05466,0.01739,0.01429,0.03292,0.03292,0.01988,0.02795,0.06584
0.05652, 1.000,0.05963,0.04845,0.02857,0.04472,0.03292,0.08261,0.02981,0.05342,0.03043,0.02671,0.05404,0.02236,0.02484,0.01677,0.02733,0.04410
0.07516,0.05963, 1.000,0.07888,0.02733,0.01988,0.1211,0.3429,0.02174,0.1584,0.04286,0.03975,0.05404,0.02298,0.1043,0.04348,0.02484,0.05093
0.04720,0.04845,0.07888, 1.000,0.02360,0.02298,0.02857,0.03043,0.04969,0.1311,0.02112,0.03168,0.01366,0.01863,0.02981,0.03106,0.03478,0.03913
0.02298,0.02857,0.02733,0.02360, 1.000,0.05963,0.03292,0.03168,0.01429,0.02795,0.02236,0.02298,0.03106,0.02484,0.03416,0.03106,0.05466,0.01988
0.01491,0.04472,0.01988,0.02298,0.05963, 1.000,0.07764,0.01988,0.02857,0.01988,0.02174,0.09752,0.02236,0.04720,0.06708,0.05280,0.01553,0.01739
0.02609,0.03292,0.1211,0.02857,0.03292,0.07764, 1.000,0.1087,0.02174,0.03230,0.01615,0.1311,0.05714,0.03789,0.1497,0.05528,0.01553,0.02795
0.06460,0.08261,0.3429,0.03043,0.03168,0.01988,0.1087, 1.000,0.02795,0.1292,0.02609,0.04037,0.07702,0.02795,0.06646,0.05217,0.01863,0.04472
0.01366,0.02981,0.02174,0.04969,0.01429,0.02857,0.02174,0.02795, 1.000,0.04161,0.01366,0.02733,0.02547,0.01925,0.02298,0.03416,0.01863,0.01801
0.05901,0.05342,0.1584,0.1311,0.02795,0.01988,0.03230,0.1292,0.04161, 1.000,0.04410,0.03043,0.02360,0.02050,0.03354,0.02671,0.02484,0.02484
0.05466,0.03043,0.04286,0.02112,0.02236,0.02174,0.01615,0.02609,0.01366,0.04410, 1.000,0.01491,0.01677,0.02671,0.02050,0.01863,0.02360,0.02671
0.01739,0.02671,0.03975,0.03168,0.02298,0.09752,0.1311,0.04037,0.02733,0.03043,0.01491, 1.000,0.02981,0.06957,0.07578,0.04037,0.02795,0.01366
0.01429,0.05404,0.05404,0.01366,0.03106,0.02236,0.05714,0.07702,0.02547,0.02360,0.01677,0.02981, 1.000,0.01988,0.03416,0.02236,0.02919,0.02236
0.03292,0.02236,0.02298,0.01863,0.02484,0.04720,0.03789,0.02795,0.01925,0.02050,0.02671,0.06957,0.01988, 1.000,0.04596,0.02547,0.02609,0.02733
0.03292,0.02484,0.1043,0.02981,0.03416,0.06708,0.1497,0.06646,0.02298,0.03354,0.02050,0.07578,0.03416,0.04596, 1.000,0.05466,0.01801,0.02050
0.01988,0.01677,0.04348,0.03106,0.03106,0.05280,0.05528,0.05217,0.03416,0.02671,0.01863,0.04037,0.02236,0.02547,0.05466, 1.000,0.01925,0.03230
0.02795,0.02733,0.02484,0.03478,0.05466,0.01553,0.01553,0.01863,0.01863,0.02484,0.02360,0.02795,0.02919,0.02609,0.01801,0.01925, 1.000,0.04720
0.06584,0.04410,0.05093,0.03913,0.01988,0.01739,0.02795,0.04472,0.01801,0.02484,0.02671,0.01366,0.02236,0.02733,0.02050,0.03230,0.04720, 1.000
