Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04064,0.1123,0.04706,0.04385,0.02888,0.04813,0.03850,0.04385,0.03743,0.04920,0.05027,0.05134,0.06310,0.06952,0.08235,0.05348,0.03850
0.04064, 1.000,0.05134,0.05455,0.06310,0.03850,0.2214,0.02032,0.07166,0.02139,0.02032,0.04813,0.03743,0.06524,0.07380,0.08342,0.02781,0.05775
0.1123,0.05134, 1.000,0.1561,0.02567,0.04171,0.04385,0.04171,0.06845,0.05775,0.04920,0.05882,0.05241,0.04064,0.05561,0.1091,0.03850,0.05455
0.04706,0.05455,0.1561, 1.000,0.04920,0.04706,0.03529,0.03422,0.04920,0.04813,0.03529,0.05134,0.04492,0.02353,0.03743,0.08556,0.04171,0.07487
0.04385,0.06310,0.02567,0.04920, 1.000,0.06524,0.03316,0.03316,0.01925,0.02674,0.02888,0.02460,0.08342,0.04706,0.03636,0.02460,0.05775,0.06524
0.02888,0.03850,0.04171,0.04706,0.06524, 1.000,0.01925,0.04920,0.07914,0.04706,0.05134,0.05989,0.03209,0.06417,0.03957,0.02032,0.03422,0.05668
0.04813,0.2214,0.04385,0.03529,0.03316,0.01925, 1.000,0.04278,0.05241,0.05989,0.04385,0.04813,0.05775,0.04599,0.04278,0.06952,0.02781,0.02246
0.03850,0.02032,0.04171,0.03422,0.03316,0.04920,0.04278, 1.000,0.06203,0.04278,0.05348,0.05668,0.03209,0.06310,0.03850,0.04599,0.03636,0.02246
0.04385,0.07166,0.06845,0.04920,0.01925,0.07914,0.05241,0.06203, 1.000,0.05775,0.04599,0.1230,0.06203,0.1134,0.06631,0.07273,0.04706,0.02995
0.03743,0.02139,0.05775,0.04813,0.02674,0.04706,0.05989,0.04278,0.05775, 1.000,0.03957,0.05989,0.05134,0.04492,0.06738,0.02353,0.04813,0.03209
0.04920,0.02032,0.04920,0.03529,0.02888,0.05134,0.04385,0.05348,0.04599,0.03957, 1.000,0.03636,0.03743,0.04171,0.04492,0.05775,0.02032,0.03316
0.05027,0.04813,0.05882,0.05134,0.02460,0.05989,0.04813,0.05668,0.1230,0.05989,0.03636, 1.000,0.06845,0.06417,0.05134,0.05882,0.03743,0.002139
0.05134,0.03743,0.05241,0.04492,0.08342,0.03209,0.05775,0.03209,0.06203,0.05134,0.03743,0.06845, 1.000,0.03529,0.04278,0.04599,0.04492,0.05241
0.06310,0.06524,0.04064,0.02353,0.04706,0.06417,0.04599,0.06310,0.1134,0.04492,0.04171,0.06417,0.03529, 1.000,0.05455,0.04171,0.03316,0.05561
0.06952,0.07380,0.05561,0.03743,0.03636,0.03957,0.04278,0.03850,0.06631,0.06738,0.04492,0.05134,0.04278,0.05455, 1.000,0.05241,0.03422,0.01818
0.08235,0.08342,0.1091,0.08556,0.02460,0.02032,0.06952,0.04599,0.07273,0.02353,0.05775,0.05882,0.04599,0.04171,0.05241, 1.000,0.05668,0.04492
0.05348,0.02781,0.03850,0.04171,0.05775,0.03422,0.02781,0.03636,0.04706,0.04813,0.02032,0.03743,0.04492,0.03316,0.03422,0.05668, 1.000,0.07380
0.03850,0.05775,0.05455,0.07487,0.06524,0.05668,0.02246,0.02246,0.02995,0.03209,0.03316,0.002139,0.05241,0.05561,0.01818,0.04492,0.07380, 1.000
