Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.06149,0.07640,0.04783,0.02360,0.02360,0.02236,0.07205,0.03106,0.05466,0.06522,0.02174,0.02547,0.02422,0.01739,0.03789,0.02671,0.07143
0.06149, 1.000,0.06770,0.04037,0.03851,0.04658,0.02174,0.08509,0.02422,0.04534,0.02919,0.03106,0.06149,0.02733,0.02298,0.01366,0.02733,0.05217
0.07640,0.06770, 1.000,0.08261,0.02484,0.02174,0.1081,0.3180,0.03043,0.1621,0.01925,0.03292,0.04348,0.03851,0.09193,0.04596,0.02050,0.04099
0.04783,0.04037,0.08261, 1.000,0.01988,0.02236,0.01988,0.03168,0.03727,0.1106,0.02236,0.01863,0.01925,0.02422,0.04348,0.03292,0.02671,0.02857
0.02360,0.03851,0.02484,0.01988, 1.000,0.05590,0.02112,0.02547,0.02609,0.02112,0.02112,0.02484,0.01988,0.02795,0.02733,0.03665,0.04099,0.02609
0.02360,0.04658,0.02174,0.02236,0.05590, 1.000,0.07267,0.03168,0.01553,0.03106,0.02422,0.1019,0.01677,0.03230,0.05404,0.05093,0.02795,0.01553
0.02236,0.02174,0.1081,0.01988,0.02112,0.07267, 1.000,0.09068,0.009317,0.03478,0.01863,0.1205,0.04534,0.04037,0.1404,0.07019,0.02981,0.02919
0.07205,0.08509,0.3180,0.03168,0.02547,0.03168,0.09068, 1.000,0.02547,0.1130,0.02236,0.03292,0.07516,0.04596,0.05528,0.03913,0.01925,0.02547
0.03106,0.02422,0.03043,0.03727,0.02609,0.01553,0.009317,0.02547, 1.000,0.03292,0.01739,0.02236,0.02609,0.02671,0.01615,0.03602,0.01118,0.03292
0.05466,0.04534,0.1621,0.1106,0.02112,0.03106,0.03478,0.1130,0.03292, 1.000,0.03975,0.02671,0.02174,0.02671,0.03602,0.03106,0.02422,0.01863
0.06522,0.02919,0.01925,0.02236,0.02112,0.02422,0.01863,0.02236,0.01739,0.03975, 1.000,0.02112,0.02360,0.03106,0.01615,0.02609,0.02609,0.01863
0.02174,0.03106,0.03292,0.01863,0.02484,0.1019,0.1205,0.03292,0.02236,0.02671,0.02112, 1.000,0.02609,0.07888,0.06957,0.02733,0.04037,0.02422
0.02547,0.06149,0.04348,0.01925,0.01988,0.01677,0.04534,0.07516,0.02609,0.02174,0.02360,0.02609, 1.000,0.03230,0.02981,0.02547,0.02298,0.01739
0.02422,0.02733,0.03851,0.02422,0.02795,0.03230,0.04037,0.04596,0.02671,0.02671,0.03106,0.07888,0.03230, 1.000,0.03292,0.02981,0.02609,0.03602
0.01739,0.02298,0.09193,0.04348,0.02733,0.05404,0.1404,0.05528,0.01615,0.03602,0.01615,0.06957,0.02981,0.03292, 1.000,0.04410,0.02112,0.02112
0.03789,0.01366,0.04596,0.03292,0.03665,0.05093,0.07019,0.03913,0.03602,0.03106,0.02609,0.02733,0.02547,0.02981,0.04410, 1.000,0.02360,0.04037
0.02671,0.02733,0.02050,0.02671,0.04099,0.02795,0.02981,0.01925,0.01118,0.02422,0.02609,0.04037,0.02298,0.02609,0.02112,0.02360, 1.000,0.05093
0.07143,0.05217,0.04099,0.02857,0.02609,0.01553,0.02919,0.02547,0.03292,0.01863,0.01863,0.02422,0.01739,0.03602,0.02112,0.04037,0.05093, 1.000
