Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1070,0.2264,0.1159,0.03030,0.03387,0.06061,0.09982,0.03922,0.02852,0.04991,0.02496,0.04635,0.04991,0.1123,0.07130,0.06061,0.1016
0.1070, 1.000,0.03387,0.04991,0.05169,0.07308,0.2068,0.03387,0.05169,0.04991,0.01783,0.03922,0.02317,0.05348,0.1034,0.06417,0.05169,0.09626
0.2264,0.03387, 1.000,0.1943,0.02496,0.02317,0.03743,0.09091,0.05348,0.04100,0.06239,0.03030,0.07130,0.04278,0.09804,0.07130,0.03030,0.07665
0.1159,0.04991,0.1943, 1.000,0.07308,0.02852,0.05526,0.02674,0.04278,0.04100,0.05169,0.04456,0.08021,0.04813,0.06774,0.05704,0.02139,0.09091
0.03030,0.05169,0.02496,0.07308, 1.000,0.06061,0.03565,0.03565,0.05704,0.04278,0.03922,0.03209,0.05882,0.05348,0.01961,0.05526,0.07308,0.07843
0.03387,0.07308,0.02317,0.02852,0.06061, 1.000,0.04456,0.02139,0.03922,0.04278,0.02852,0.03922,0.03209,0.04456,0.03387,0.04991,0.04100,0.02496
0.06061,0.2068,0.03743,0.05526,0.03565,0.04456, 1.000,0.03743,0.04991,0.03209,0.02139,0.06417,0.03030,0.06239,0.07130,0.05882,0.04813,0.03387
0.09982,0.03387,0.09091,0.02674,0.03565,0.02139,0.03743, 1.000,0.05348,0.04991,0.03030,0.04635,0.03922,0.02674,0.02674,0.03743,0.01604,0.02496
0.03922,0.05169,0.05348,0.04278,0.05704,0.03922,0.04991,0.05348, 1.000,0.04635,0.03743,0.09626,0.06774,0.06061,0.08556,0.04100,0.08378,0.04635
0.02852,0.04991,0.04100,0.04100,0.04278,0.04278,0.03209,0.04991,0.04635, 1.000,0.06239,0.06417,0.06239,0.04278,0.05882,0.01426,0.04991,0.01783
0.04991,0.01783,0.06239,0.05169,0.03922,0.02852,0.02139,0.03030,0.03743,0.06239, 1.000,0.05169,0.03922,0.02139,0.03743,0.05169,0.02674,0.02139
0.02496,0.03922,0.03030,0.04456,0.03209,0.03922,0.06417,0.04635,0.09626,0.06417,0.05169, 1.000,0.07843,0.02139,0.08200,0.04813,0.01426,0.03209
0.04635,0.02317,0.07130,0.08021,0.05882,0.03209,0.03030,0.03922,0.06774,0.06239,0.03922,0.07843, 1.000,0.04278,0.03209,0.02852,0.06774,0.05526
0.04991,0.05348,0.04278,0.04813,0.05348,0.04456,0.06239,0.02674,0.06061,0.04278,0.02139,0.02139,0.04278, 1.000,0.07665,0.03565,0.05882,0.04100
0.1123,0.1034,0.09804,0.06774,0.01961,0.03387,0.07130,0.02674,0.08556,0.05882,0.03743,0.08200,0.03209,0.07665, 1.000,0.07308,0.02674,0.06239
0.07130,0.06417,0.07130,0.05704,0.05526,0.04991,0.05882,0.03743,0.04100,0.01426,0.05169,0.04813,0.02852,0.03565,0.07308, 1.000,0.06774,0.04813
0.06061,0.05169,0.03030,0.02139,0.07308,0.04100,0.04813,0.01604,0.08378,0.04991,0.02674,0.01426,0.06774,0.05882,0.02674,0.06774, 1.000,0.1337
0.1016,0.09626,0.07665,0.09091,0.07843,0.02496,0.03387,0.02496,0.04635,0.01783,0.02139,0.03209,0.05526,0.04100,0.06239,0.04813,0.1337, 1.000
