Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.05760,0.1712,0.1248,0.3936,0.1120,0.03040,0.04320,0.04160,0.03520,0.02560,0.03040,0.03840,0.05440,0.06240,0.06080,0.1312,0.1152,0.1536
0.05760, 1.000,0.09600,0.04320,0.04640,0.05280,0.09600,0.03200,0.02880,0.04480,0.03520,0.05120,0.03040,0.02880,0.1184,0.06400,0.03200,0.03520,0.04640
0.1712,0.09600, 1.000,0.09440,0.1152,0.04800,0.02720,0.04160,0.02080,0.06400,0.05920,0.03200,0.03520,0.01120,0.07840,0.06240,0.07360,0.1568,0.2192
0.1248,0.04320,0.09440, 1.000,0.08160,0.04800,0.01280,0.02560,0.1600,0.01920,0.03200,0.06240,0.02080,0.03680,0.05120,0.08960,0.1040,0.04800,0.09440
0.3936,0.04640,0.1152,0.08160, 1.000,0.1440,0.02400,0.04480,0.03520,0.05440,0.04800,0.04160,0.06720,0.06400,0.03840,0.04800,0.08000,0.08320,0.09600
0.1120,0.05280,0.04800,0.04800,0.1440, 1.000,0.1008,0.02880,0.04480,0.09920,0.08640,0.02240,0.1200,0.1344,0.04480,0.02560,0.02720,0.08000,0.1184
0.03040,0.09600,0.02720,0.01280,0.02400,0.1008, 1.000,0.04000,0.02880,0.02080,0.03360,0.02720,0.05920,0.06400,0.03680,0.01760,0.02080,0.02240,0.02560
0.04320,0.03200,0.04160,0.02560,0.04480,0.02880,0.04000, 1.000,0.006400,0.03200,0.02880,0.02080,0.1040,0.008000,0.03520,0.02560,0.02080,0.02240,0.02880
0.04160,0.02880,0.02080,0.1600,0.03520,0.04480,0.02880,0.006400, 1.000,0.04640,0.04800,0.07840,0.01600,0.03360,0.04000,0.04160,0.07840,0.03680,0.03680
0.03520,0.04480,0.06400,0.01920,0.05440,0.09920,0.02080,0.03200,0.04640, 1.000,0.08800,0.03840,0.07360,0.04160,0.05600,0.03040,0.05600,0.04800,0.04640
0.02560,0.03520,0.05920,0.03200,0.04800,0.08640,0.03360,0.02880,0.04800,0.08800, 1.000,0.02080,0.07840,0.02080,0.01280,0.02080,0.01760,0.06720,0.05600
0.03040,0.05120,0.03200,0.06240,0.04160,0.02240,0.02720,0.02080,0.07840,0.03840,0.02080, 1.000,0.04160,0.06720,0.04320,0.04640,0.05120,0.03520,0.03360
0.03840,0.03040,0.03520,0.02080,0.06720,0.1200,0.05920,0.1040,0.01600,0.07360,0.07840,0.04160, 1.000,0.06240,0.04480,0.02880,0.009600,0.07040,0.04960
0.05440,0.02880,0.01120,0.03680,0.06400,0.1344,0.06400,0.008000,0.03360,0.04160,0.02080,0.06720,0.06240, 1.000,0.01120,0.01600,0.03040,0.03040,0.1296
0.06240,0.1184,0.07840,0.05120,0.03840,0.04480,0.03680,0.03520,0.04000,0.05600,0.01280,0.04320,0.04480,0.01120, 1.000,0.1440,0.05600,0.03520,0.07200
0.06080,0.06400,0.06240,0.08960,0.04800,0.02560,0.01760,0.02560,0.04160,0.03040,0.02080,0.04640,0.02880,0.01600,0.1440, 1.000,0.09440,0.04160,0.07360
0.1312,0.03200,0.07360,0.1040,0.08000,0.02720,0.02080,0.02080,0.07840,0.05600,0.01760,0.05120,0.009600,0.03040,0.05600,0.09440, 1.000,0.07200,0.06560
0.1152,0.03520,0.1568,0.04800,0.08320,0.08000,0.02240,0.02240,0.03680,0.04800,0.06720,0.03520,0.07040,0.03040,0.03520,0.04160,0.07200, 1.000,0.1216
0.1536,0.04640,0.2192,0.09440,0.09600,0.1184,0.02560,0.02880,0.03680,0.04640,0.05600,0.03360,0.04960,0.1296,0.07200,0.07360,0.06560,0.1216, 1.000
