Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1367,0.07705,0.1215,0.2807,0.1670,0.08436,0.03375,0.01969,0.02362,0.04331,0.03881,0.03262,0.05737,0.03993,0.07762,0.07987,0.05456,0.1159
0.1367, 1.000,0.06018,0.03375,0.07593,0.1513,0.3358,0.06918,0.01294,0.03375,0.04781,0.03600,0.03543,0.04499,0.05174,0.05906,0.06693,0.06074,0.05624
0.07705,0.06018, 1.000,0.06974,0.06299,0.06187,0.06074,0.02925,0.03487,0.03487,0.03712,0.02643,0.02193,0.03037,0.02250,0.06355,0.06299,0.07762,0.1192
0.1215,0.03375,0.06974, 1.000,0.07705,0.03487,0.02475,0.03543,0.05174,0.02812,0.03093,0.03656,0.02418,0.02643,0.02362,0.07255,0.06974,0.03262,0.07705
0.2807,0.07593,0.06299,0.07705, 1.000,0.2165,0.05399,0.02531,0.02362,0.03206,0.06412,0.02587,0.05456,0.06130,0.03093,0.04218,0.05343,0.07368,0.1125
0.1670,0.1513,0.06187,0.03487,0.2165, 1.000,0.1535,0.02306,0.02193,0.02137,0.1400,0.02700,0.06130,0.08774,0.04387,0.02812,0.03768,0.07537,0.09336
0.08436,0.3358,0.06074,0.02475,0.05399,0.1535, 1.000,0.07312,0.03375,0.02756,0.05568,0.04162,0.02756,0.06130,0.05906,0.04724,0.03318,0.06749,0.04387
0.03375,0.06918,0.02925,0.03543,0.02531,0.02306,0.07312, 1.000,0.02643,0.02868,0.02587,0.03656,0.02531,0.02306,0.03881,0.07930,0.02587,0.02587,0.03262
0.01969,0.01294,0.03487,0.05174,0.02362,0.02193,0.03375,0.02643, 1.000,0.03262,0.03487,0.04724,0.02756,0.03881,0.02812,0.03206,0.03937,0.03206,0.04331
0.02362,0.03375,0.03487,0.02812,0.03206,0.02137,0.02756,0.02868,0.03262, 1.000,0.03768,0.03375,0.07368,0.02868,0.03656,0.02531,0.03656,0.05118,0.02868
0.04331,0.04781,0.03712,0.03093,0.06412,0.1400,0.05568,0.02587,0.03487,0.03768, 1.000,0.03431,0.04331,0.08661,0.02643,0.02250,0.02137,0.05343,0.04949
0.03881,0.03600,0.02643,0.03656,0.02587,0.02700,0.04162,0.03656,0.04724,0.03375,0.03431, 1.000,0.02981,0.06018,0.03656,0.02306,0.05287,0.02812,0.01856
0.03262,0.03543,0.02193,0.02418,0.05456,0.06130,0.02756,0.02531,0.02756,0.07368,0.04331,0.02981, 1.000,0.03206,0.02643,0.03318,0.03375,0.1254,0.02587
0.05737,0.04499,0.03037,0.02643,0.06130,0.08774,0.06130,0.02306,0.03881,0.02868,0.08661,0.06018,0.03206, 1.000,0.05737,0.03037,0.02306,0.03262,0.04106
0.03993,0.05174,0.02250,0.02362,0.03093,0.04387,0.05906,0.03881,0.02812,0.03656,0.02643,0.03656,0.02643,0.05737, 1.000,0.06749,0.02868,0.01912,0.05062
0.07762,0.05906,0.06355,0.07255,0.04218,0.02812,0.04724,0.07930,0.03206,0.02531,0.02250,0.02306,0.03318,0.03037,0.06749, 1.000,0.05118,0.05062,0.06693
0.07987,0.06693,0.06299,0.06974,0.05343,0.03768,0.03318,0.02587,0.03937,0.03656,0.02137,0.05287,0.03375,0.02306,0.02868,0.05118, 1.000,0.05624,0.03093
0.05456,0.06074,0.07762,0.03262,0.07368,0.07537,0.06749,0.02587,0.03206,0.05118,0.05343,0.02812,0.1254,0.03262,0.01912,0.05062,0.05624, 1.000,0.04949
0.1159,0.05624,0.1192,0.07705,0.1125,0.09336,0.04387,0.03262,0.04331,0.02868,0.04949,0.01856,0.02587,0.04106,0.05062,0.06693,0.03093,0.04949, 1.000
