Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1815,0.06755,0.06358,0.05430,0.04238,0.03709,0.01325,0.01722,0.02649,0.02781,0.01987,0.01987,0.02384,0.06623,0.07550,0.1113,0.04106,0.05298
0.1815, 1.000,0.03709,0.01325,0.02384,0.02649,0.04503,0.1444,0.02517,0.02781,0.01987,0.01325,0.05695,0.04503,0.1404,0.09139,0.06623,0.02914,0.05563
0.06755,0.03709, 1.000,0.05033,0.1007,0.05960,0.09934,0.02384,0.01854,0.03046,0.02517,0.01722,0.04106,0.08874,0.04106,0.02517,0.07417,0.2583,0.1603
0.06358,0.01325,0.05033, 1.000,0.03709,0.01060,0.02252,0.02649,0.1391,0.02384,0.04636,0.04901,0.03046,0.01854,0.03311,0.05166,0.07682,0.04371,0.02384
0.05430,0.02384,0.1007,0.03709, 1.000,0.07417,0.04106,0.005298,0.04238,0.03311,0.03444,0.04106,0.02119,0.04238,0.009272,0.01722,0.03046,0.08212,0.1007
0.04238,0.02649,0.05960,0.01060,0.07417, 1.000,0.1470,0.01192,0.03444,0.03841,0.07417,0.04106,0.03709,0.1258,0.01987,0.002649,0.03444,0.04106,0.1298
0.03709,0.04503,0.09934,0.02252,0.04106,0.1470, 1.000,0.04768,0.04636,0.03974,0.03046,0.05828,0.04636,0.1669,0.05960,0.03311,0.05298,0.08079,0.1656
0.01325,0.1444,0.02384,0.02649,0.005298,0.01192,0.04768, 1.000,0.03841,0.06623,0.02384,0.01457,0.2424,0.04503,0.1669,0.06887,0.03709,0.02517,0.03709
0.01722,0.02517,0.01854,0.1391,0.04238,0.03444,0.04636,0.03841, 1.000,0.03311,0.06490,0.08742,0.02384,0.03179,0.03576,0.02914,0.04106,0.007947,0.02252
0.02649,0.02781,0.03046,0.02384,0.03311,0.03841,0.03974,0.06623,0.03311, 1.000,0.06225,0.03974,0.1033,0.02119,0.02914,0.01987,0.02384,0.03974,0.02252
0.02781,0.01987,0.02517,0.04636,0.03444,0.07417,0.03046,0.02384,0.06490,0.06225, 1.000,0.08742,0.04636,0.03444,0.01987,0.02914,0.02914,0.04371,0.03311
0.01987,0.01325,0.01722,0.04901,0.04106,0.04106,0.05828,0.01457,0.08742,0.03974,0.08742, 1.000,0.01722,0.04768,0.02384,0.01589,0.01192,0.04106,0.03974
0.01987,0.05695,0.04106,0.03046,0.02119,0.03709,0.04636,0.2424,0.02384,0.1033,0.04636,0.01722, 1.000,0.05033,0.09007,0.07815,0.04503,0.02914,0.04768
0.02384,0.04503,0.08874,0.01854,0.04238,0.1258,0.1669,0.04503,0.03179,0.02119,0.03444,0.04768,0.05033, 1.000,0.02649,0.009272,0.03179,0.07285,0.1881
0.06623,0.1404,0.04106,0.03311,0.009272,0.01987,0.05960,0.1669,0.03576,0.02914,0.01987,0.02384,0.09007,0.02649, 1.000,0.1166,0.05563,0.01325,0.07152
0.07550,0.09139,0.02517,0.05166,0.01722,0.002649,0.03311,0.06887,0.02914,0.01987,0.02914,0.01589,0.07815,0.009272,0.1166, 1.000,0.2411,0.02517,0.03576
0.1113,0.06623,0.07417,0.07682,0.03046,0.03444,0.05298,0.03709,0.04106,0.02384,0.02914,0.01192,0.04503,0.03179,0.05563,0.2411, 1.000,0.05563,0.05430
0.04106,0.02914,0.2583,0.04371,0.08212,0.04106,0.08079,0.02517,0.007947,0.03974,0.04371,0.04106,0.02914,0.07285,0.01325,0.02517,0.05563, 1.000,0.09536
0.05298,0.05563,0.1603,0.02384,0.1007,0.1298,0.1656,0.03709,0.02252,0.02252,0.03311,0.03974,0.04768,0.1881,0.07152,0.03576,0.05430,0.09536, 1.000
