Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.09356,0.03326,0.07651,0.04324,0.02661,0.03368,0.03534,0.02578,0.02370,0.01913,0.02952,0.05031,0.02869,0.05405,0.09771,0.08981,0.03534,0.02911
0.09356, 1.000,0.02287,0.02162,0.03285,0.01538,0.05572,0.1281,0.02121,0.03285,0.02786,0.02245,0.05489,0.04615,0.1010,0.06736,0.05239,0.02744,0.02994
0.03326,0.02287, 1.000,0.02661,0.07900,0.09480,0.03659,0.02370,0.01746,0.03285,0.03368,0.04366,0.01954,0.02370,0.02121,0.02661,0.04116,0.1281,0.06445
0.07651,0.02162,0.02661, 1.000,0.03576,0.02287,0.03243,0.01913,0.1838,0.02204,0.02661,0.04574,0.03493,0.03368,0.02827,0.06944,0.08108,0.02911,0.02536
0.04324,0.03285,0.07900,0.03576, 1.000,0.1077,0.03410,0.02786,0.01580,0.04033,0.02744,0.03119,0.03659,0.04116,0.03035,0.02744,0.05530,0.08233,0.06611
0.02661,0.01538,0.09480,0.02287,0.1077, 1.000,0.1119,0.02495,0.03451,0.03493,0.06154,0.04906,0.02162,0.05904,0.02620,0.01164,0.03077,0.07568,0.08441
0.03368,0.05572,0.03659,0.03243,0.03410,0.1119, 1.000,0.05198,0.03410,0.02453,0.03285,0.04740,0.02827,0.07817,0.05281,0.02204,0.01455,0.04075,0.06570
0.03534,0.1281,0.02370,0.01913,0.02786,0.02495,0.05198, 1.000,0.02370,0.03243,0.03160,0.01705,0.1559,0.04116,0.07900,0.05073,0.01871,0.01913,0.03701
0.02578,0.02121,0.01746,0.1838,0.01580,0.03451,0.03410,0.02370, 1.000,0.02121,0.04324,0.06403,0.03035,0.05198,0.01913,0.03451,0.03243,0.01871,0.02869
0.02370,0.03285,0.03285,0.02204,0.04033,0.03493,0.02453,0.03243,0.02121, 1.000,0.06403,0.01954,0.06154,0.02911,0.03909,0.03035,0.02287,0.04574,0.02994
0.01913,0.02786,0.03368,0.02661,0.02744,0.06154,0.03285,0.03160,0.04324,0.06403, 1.000,0.06362,0.03950,0.03784,0.02786,0.03659,0.01830,0.04116,0.03784
0.02952,0.02245,0.04366,0.04574,0.03119,0.04906,0.04740,0.01705,0.06403,0.01954,0.06362, 1.000,0.02994,0.05946,0.02536,0.03160,0.03285,0.02869,0.04324
0.05031,0.05489,0.01954,0.03493,0.03659,0.02162,0.02827,0.1559,0.03035,0.06154,0.03950,0.02994, 1.000,0.03534,0.09730,0.05572,0.02786,0.04491,0.03410
0.02869,0.04615,0.02370,0.03368,0.04116,0.05904,0.07817,0.04116,0.05198,0.02911,0.03784,0.05946,0.03534, 1.000,0.06445,0.02703,0.01372,0.01455,0.1696
0.05405,0.1010,0.02121,0.02827,0.03035,0.02620,0.05281,0.07900,0.01913,0.03909,0.02786,0.02536,0.09730,0.06445, 1.000,0.09854,0.02994,0.02620,0.05613
0.09771,0.06736,0.02661,0.06944,0.02744,0.01164,0.02204,0.05073,0.03451,0.03035,0.03659,0.03160,0.05572,0.02703,0.09854, 1.000,0.1285,0.02911,0.02412
0.08981,0.05239,0.04116,0.08108,0.05530,0.03077,0.01455,0.01871,0.03243,0.02287,0.01830,0.03285,0.02786,0.01372,0.02994,0.1285, 1.000,0.03451,0.01622
0.03534,0.02744,0.1281,0.02911,0.08233,0.07568,0.04075,0.01913,0.01871,0.04574,0.04116,0.02869,0.04491,0.01455,0.02620,0.02911,0.03451, 1.000,0.03035
0.02911,0.02994,0.06445,0.02536,0.06611,0.08441,0.06570,0.03701,0.02869,0.02994,0.03784,0.04324,0.03410,0.1696,0.05613,0.02412,0.01622,0.03035, 1.000
