Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1712,0.04432,0.1090,0.06368,0.04075,0.02904,0.06266,0.02343,0.02802,0.02955,0.03668,0.02547,0.04177,0.05349,0.09577,0.09730,0.06368,0.05451
0.1712, 1.000,0.04992,0.02853,0.02955,0.03770,0.05706,0.1258,0.02751,0.03158,0.03464,0.03566,0.03668,0.04636,0.1019,0.07183,0.05960,0.02751,0.05451
0.04432,0.04992, 1.000,0.02191,0.07387,0.09272,0.04126,0.04126,0.01834,0.01987,0.02140,0.02649,0.01223,0.04177,0.02547,0.02394,0.05858,0.3026,0.09373
0.1090,0.02853,0.02191, 1.000,0.04279,0.02955,0.02191,0.01987,0.1569,0.02292,0.04381,0.05553,0.02089,0.02700,0.02904,0.04941,0.09832,0.03821,0.02802
0.06368,0.02955,0.07387,0.04279, 1.000,0.07641,0.02191,0.03770,0.02191,0.03464,0.02343,0.01834,0.02343,0.04585,0.03057,0.03209,0.04228,0.05960,0.05807
0.04075,0.03770,0.09272,0.02955,0.07641, 1.000,0.08253,0.01223,0.03260,0.01528,0.04432,0.02955,0.01783,0.07743,0.03719,0.03006,0.03107,0.04992,0.09832
0.02904,0.05706,0.04126,0.02191,0.02191,0.08253, 1.000,0.04992,0.02853,0.008151,0.01274,0.04992,0.02191,0.05604,0.05196,0.03311,0.03209,0.02241,0.07387
0.06266,0.1258,0.04126,0.01987,0.03770,0.01223,0.04992, 1.000,0.01477,0.04636,0.01375,0.01732,0.1722,0.03158,0.07947,0.06011,0.05298,0.02547,0.02955
0.02343,0.02751,0.01834,0.1569,0.02191,0.03260,0.02853,0.01477, 1.000,0.02955,0.04483,0.07336,0.01528,0.02955,0.01121,0.02700,0.05094,0.009679,0.02751
0.02802,0.03158,0.01987,0.02292,0.03464,0.01528,0.008151,0.04636,0.02955, 1.000,0.03311,0.03311,0.07590,0.03209,0.05043,0.02038,0.02140,0.03362,0.03057
0.02955,0.03464,0.02140,0.04381,0.02343,0.04432,0.01274,0.01375,0.04483,0.03311, 1.000,0.04228,0.02802,0.03311,0.02191,0.05807,0.02904,0.02292,0.03311
0.03668,0.03566,0.02649,0.05553,0.01834,0.02955,0.04992,0.01732,0.07336,0.03311,0.04228, 1.000,0.02496,0.04228,0.02904,0.02292,0.04075,0.02241,0.04228
0.02547,0.03668,0.01223,0.02089,0.02343,0.01783,0.02191,0.1722,0.01528,0.07590,0.02802,0.02496, 1.000,0.02292,0.07692,0.06062,0.03311,0.01681,0.02496
0.04177,0.04636,0.04177,0.02700,0.04585,0.07743,0.05604,0.03158,0.02955,0.03209,0.03311,0.04228,0.02292, 1.000,0.05094,0.03770,0.02496,0.04075,0.1457
0.05349,0.1019,0.02547,0.02904,0.03057,0.03719,0.05196,0.07947,0.01121,0.05043,0.02191,0.02904,0.07692,0.05094, 1.000,0.1172,0.04941,0.02191,0.05655
0.09577,0.07183,0.02394,0.04941,0.03209,0.03006,0.03311,0.06011,0.02700,0.02038,0.05807,0.02292,0.06062,0.03770,0.1172, 1.000,0.1640,0.02751,0.03668
0.09730,0.05960,0.05858,0.09832,0.04228,0.03107,0.03209,0.05298,0.05094,0.02140,0.02904,0.04075,0.03311,0.02496,0.04941,0.1640, 1.000,0.08660,0.04534
0.06368,0.02751,0.3026,0.03821,0.05960,0.04992,0.02241,0.02547,0.009679,0.03362,0.02292,0.02241,0.01681,0.04075,0.02191,0.02751,0.08660, 1.000,0.05298
0.05451,0.05451,0.09373,0.02802,0.05807,0.09832,0.07387,0.02955,0.02751,0.03057,0.03311,0.04228,0.02496,0.1457,0.05655,0.03668,0.04534,0.05298, 1.000
