Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2739,0.1025,0.08571,0.06335,0.03168,0.05839,0.03851,0.02981,0.02360,0.03230,0.01863,0.02298,0.03789,0.07391,0.06273,0.03540,0.04658
0.2739, 1.000,0.05342,0.07081,0.06460,0.07516,0.1075,0.02733,0.03913,0.02857,0.03789,0.02484,0.02298,0.05590,0.1025,0.05590,0.02298,0.05217
0.1025,0.05342, 1.000,0.09130,0.03913,0.02547,0.05528,0.1373,0.03292,0.03230,0.05901,0.02733,0.02360,0.04099,0.08261,0.1037,0.03665,0.03789
0.08571,0.07081,0.09130, 1.000,0.1720,0.05652,0.03168,0.03789,0.03354,0.03975,0.03851,0.02919,0.02857,0.03416,0.05155,0.07516,0.05776,0.06335
0.06335,0.06460,0.03913,0.1720, 1.000,0.1124,0.03043,0.02484,0.02609,0.02981,0.03540,0.02981,0.03354,0.05031,0.04224,0.05155,0.05652,0.08385
0.03168,0.07516,0.02547,0.05652,0.1124, 1.000,0.08385,0.03478,0.03354,0.02671,0.02733,0.02919,0.06398,0.06646,0.07205,0.04907,0.03602,0.08634
0.05839,0.1075,0.05528,0.03168,0.03043,0.08385, 1.000,0.04161,0.04410,0.03292,0.03230,0.08447,0.01677,0.1093,0.1037,0.04534,0.02174,0.03665
0.03851,0.02733,0.1373,0.03789,0.02484,0.03478,0.04161, 1.000,0.05093,0.03665,0.06335,0.02671,0.06894,0.02360,0.03354,0.08261,0.04099,0.01553
0.02981,0.03913,0.03292,0.03354,0.02609,0.03354,0.04410,0.05093, 1.000,0.03168,0.03292,0.06957,0.04534,0.04472,0.01863,0.04099,0.03354,0.03043
0.02360,0.02857,0.03230,0.03975,0.02981,0.02671,0.03292,0.03665,0.03168, 1.000,0.03478,0.04969,0.03851,0.02050,0.02360,0.02919,0.03230,0.03478
0.03230,0.03789,0.05901,0.03851,0.03540,0.02733,0.03230,0.06335,0.03292,0.03478, 1.000,0.03168,0.03727,0.02609,0.01677,0.04286,0.02050,0.03602
0.01863,0.02484,0.02733,0.02919,0.02981,0.02919,0.08447,0.02671,0.06957,0.04969,0.03168, 1.000,0.03168,0.04845,0.02981,0.01677,0.04658,0.03106
0.02298,0.02298,0.02360,0.02857,0.03354,0.06398,0.01677,0.06894,0.04534,0.03851,0.03727,0.03168, 1.000,0.05528,0.02298,0.02298,0.02298,0.05031
0.03789,0.05590,0.04099,0.03416,0.05031,0.06646,0.1093,0.02360,0.04472,0.02050,0.02609,0.04845,0.05528, 1.000,0.08385,0.04161,0.02547,0.09130
0.07391,0.1025,0.08261,0.05155,0.04224,0.07205,0.1037,0.03354,0.01863,0.02360,0.01677,0.02981,0.02298,0.08385, 1.000,0.07143,0.02609,0.06584
0.06273,0.05590,0.1037,0.07516,0.05155,0.04907,0.04534,0.08261,0.04099,0.02919,0.04286,0.01677,0.02298,0.04161,0.07143, 1.000,0.09193,0.04969
0.03540,0.02298,0.03665,0.05776,0.05652,0.03602,0.02174,0.04099,0.03354,0.03230,0.02050,0.04658,0.02298,0.02547,0.02609,0.09193, 1.000,0.04534
0.04658,0.05217,0.03789,0.06335,0.08385,0.08634,0.03665,0.01553,0.03043,0.03478,0.03602,0.03106,0.05031,0.09130,0.06584,0.04969,0.04534, 1.000
