Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04877,0.02864,0.02327,0.03445,0.02640,0.03535,0.02550,0.02103,0.03087,0.03043,0.02282,0.02237,0.02908,0.08814,0.03445,0.03579,0.02685
0.04877, 1.000,0.02506,0.03177,0.03624,0.04295,0.03356,0.02237,0.03624,0.04430,0.02908,0.02819,0.04609,0.1159,0.1539,0.03356,0.01655,0.04027
0.02864,0.02506, 1.000,0.04474,0.02729,0.02819,0.02685,0.06890,0.01924,0.02327,0.03043,0.02506,0.01700,0.02729,0.03669,0.04027,0.03266,0.02774
0.02327,0.03177,0.04474, 1.000,0.06085,0.03579,0.02685,0.02506,0.01655,0.02282,0.02506,0.02013,0.04116,0.02953,0.03669,0.03982,0.04564,0.04653
0.03445,0.03624,0.02729,0.06085, 1.000,0.09083,0.03400,0.02640,0.01700,0.02998,0.01879,0.02640,0.04295,0.03579,0.04698,0.05951,0.06174,0.04116
0.02640,0.04295,0.02819,0.03579,0.09083, 1.000,0.04116,0.02506,0.02148,0.02327,0.03087,0.02148,0.03535,0.04832,0.03535,0.04295,0.03043,0.03356
0.03535,0.03356,0.02685,0.02685,0.03400,0.04116, 1.000,0.02550,0.03848,0.02550,0.02371,0.03490,0.02416,0.04832,0.03893,0.03490,0.03445,0.03221
0.02550,0.02237,0.06890,0.02506,0.02640,0.02506,0.02550, 1.000,0.03132,0.02550,0.03445,0.01566,0.02998,0.02595,0.02282,0.03803,0.03087,0.03311
0.02103,0.03624,0.01924,0.01655,0.01700,0.02148,0.03848,0.03132, 1.000,0.02640,0.01834,0.02506,0.02864,0.03087,0.02864,0.02461,0.02685,0.02595
0.03087,0.04430,0.02327,0.02282,0.02998,0.02327,0.02550,0.02550,0.02640, 1.000,0.02550,0.02729,0.01969,0.02371,0.03400,0.02327,0.02998,0.02550
0.03043,0.02908,0.03043,0.02506,0.01879,0.03087,0.02371,0.03445,0.01834,0.02550, 1.000,0.02819,0.02685,0.02237,0.02774,0.02908,0.02237,0.02282
0.02282,0.02819,0.02506,0.02013,0.02640,0.02148,0.03490,0.01566,0.02506,0.02729,0.02819, 1.000,0.02461,0.02506,0.02550,0.02550,0.02506,0.02685
0.02237,0.04609,0.01700,0.04116,0.04295,0.03535,0.02416,0.02998,0.02864,0.01969,0.02685,0.02461, 1.000,0.05593,0.02729,0.01790,0.02774,0.02148
0.02908,0.1159,0.02729,0.02953,0.03579,0.04832,0.04832,0.02595,0.03087,0.02371,0.02237,0.02506,0.05593, 1.000,0.08098,0.02595,0.02550,0.04743
0.08814,0.1539,0.03669,0.03669,0.04698,0.03535,0.03893,0.02282,0.02864,0.03400,0.02774,0.02550,0.02729,0.08098, 1.000,0.07159,0.03266,0.04787
0.03445,0.03356,0.04027,0.03982,0.05951,0.04295,0.03490,0.03803,0.02461,0.02327,0.02908,0.02550,0.01790,0.02595,0.07159, 1.000,0.05459,0.06085
0.03579,0.01655,0.03266,0.04564,0.06174,0.03043,0.03445,0.03087,0.02685,0.02998,0.02237,0.02506,0.02774,0.02550,0.03266,0.05459, 1.000,0.07875
0.02685,0.04027,0.02774,0.04653,0.04116,0.03356,0.03221,0.03311,0.02595,0.02550,0.02282,0.02685,0.02148,0.04743,0.04787,0.06085,0.07875, 1.000
