Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.08568,0.1238,0.06879,0.01438,0.2858,0.02376,0.04315,0.01626,0.01626,0.03752,0.02564,0.04315,0.04690,0.03502,0.1282,0.02439,0.08380
0.08568, 1.000,0.06004,0.04816,0.01501,0.04878,0.01751,0.02564,0.02251,0.01939,0.06191,0.01501,0.04816,0.06254,0.1138,0.05128,0.02376,0.03627
0.1238,0.06004, 1.000,0.03940,0.02314,0.07380,0.03064,0.05253,0.01876,0.03252,0.03252,0.02251,0.02877,0.02752,0.05754,0.1538,0.01814,0.03565
0.06879,0.04816,0.03940, 1.000,0.07317,0.03502,0.03565,0.03127,0.02314,0.01438,0.03440,0.04190,0.05003,0.02877,0.01626,0.02689,0.03940,0.09756
0.01438,0.01501,0.02314,0.07317, 1.000,0.02689,0.02439,0.02814,0.01126,0.01939,0.03002,0.03127,0.02314,0.02314,0.01751,0.01251,0.02314,0.03690
0.2858,0.04878,0.07380,0.03502,0.02689, 1.000,0.03315,0.02064,0.01376,0.03127,0.03877,0.02251,0.04065,0.06442,0.01876,0.08193,0.02814,0.05503
0.02376,0.01751,0.03064,0.03565,0.02439,0.03315, 1.000,0.01689,0.02314,0.03252,0.02001,0.03002,0.01626,0.02877,0.02439,0.02126,0.02877,0.04003
0.04315,0.02564,0.05253,0.03127,0.02814,0.02064,0.01689, 1.000,0.02376,0.02314,0.01376,0.03377,0.03315,0.03502,0.02314,0.07067,0.05691,0.04816
0.01626,0.02251,0.01876,0.02314,0.01126,0.01376,0.02314,0.02376, 1.000,0.03127,0.03502,0.03189,0.02126,0.03315,0.02001,0.01814,0.02752,0.02251
0.01626,0.01939,0.03252,0.01438,0.01939,0.03127,0.03252,0.02314,0.03127, 1.000,0.02502,0.04190,0.02627,0.02627,0.01939,0.02627,0.03377,0.02064
0.03752,0.06191,0.03252,0.03440,0.03002,0.03877,0.02001,0.01376,0.03502,0.02502, 1.000,0.01438,0.02126,0.02877,0.02251,0.04941,0.02064,0.01063
0.02564,0.01501,0.02251,0.04190,0.03127,0.02251,0.03002,0.03377,0.03189,0.04190,0.01438, 1.000,0.02689,0.02189,0.03565,0.02126,0.02064,0.02189
0.04315,0.04816,0.02877,0.05003,0.02314,0.04065,0.01626,0.03315,0.02126,0.02627,0.02126,0.02689, 1.000,0.03815,0.04128,0.01876,0.02939,0.05316
0.04690,0.06254,0.02752,0.02877,0.02314,0.06442,0.02877,0.03502,0.03315,0.02627,0.02877,0.02189,0.03815, 1.000,0.04190,0.03064,0.01563,0.02814
0.03502,0.1138,0.05754,0.01626,0.01751,0.01876,0.02439,0.02314,0.02001,0.01939,0.02251,0.03565,0.04128,0.04190, 1.000,0.02752,0.01376,0.01751
0.1282,0.05128,0.1538,0.02689,0.01251,0.08193,0.02126,0.07067,0.01814,0.02627,0.04941,0.02126,0.01876,0.03064,0.02752, 1.000,0.02001,0.02814
0.02439,0.02376,0.01814,0.03940,0.02314,0.02814,0.02877,0.05691,0.02752,0.03377,0.02064,0.02064,0.02939,0.01563,0.01376,0.02001, 1.000,0.03627
0.08380,0.03627,0.03565,0.09756,0.03690,0.05503,0.04003,0.04816,0.02251,0.02064,0.01063,0.02189,0.05316,0.02814,0.01751,0.02814,0.03627, 1.000
