Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2276,0.5394,0.04848,0.06667,0.07811,0.07475,0.04242,0.02963,0.01886,0.04242,0.03434,0.02694,0.1609,0.1138,0.1111,0.04579,0.1488
0.2276, 1.000,0.3266,0.02896,0.04108,0.04983,0.04242,0.03569,0.02424,0.01751,0.03636,0.05859,0.01684,0.05522,0.07003,0.2081,0.05253,0.07879
0.5394,0.3266, 1.000,0.05455,0.07205,0.07138,0.04848,0.03232,0.02424,0.01616,0.03232,0.03569,0.02424,0.1380,0.08687,0.1953,0.04579,0.1360
0.04848,0.02896,0.05455, 1.000,0.7091,0.1892,0.03165,0.02963,0.02896,0.1495,0.02424,0.03502,0.03704,0.03838,0.02290,0.03165,0.07138,0.09966
0.06667,0.04108,0.07205,0.7091, 1.000,0.2310,0.03300,0.03165,0.02626,0.1111,0.02088,0.02357,0.03434,0.04175,0.02424,0.04108,0.09495,0.1212
0.07811,0.04983,0.07138,0.1892,0.2310, 1.000,0.02222,0.02155,0.03367,0.04377,0.01953,0.02222,0.02626,0.04108,0.02694,0.03838,0.1098,0.2673
0.07475,0.04242,0.04848,0.03165,0.03300,0.02222, 1.000,0.04781,0.05859,0.06599,0.2471,0.1104,0.02492,0.04242,0.1421,0.03704,0.03367,0.03367
0.04242,0.03569,0.03232,0.02963,0.03165,0.02155,0.04781, 1.000,0.02155,0.03165,0.02357,0.02088,0.1798,0.03098,0.07003,0.02896,0.02828,0.03300
0.02963,0.02424,0.02424,0.02896,0.02626,0.03367,0.05859,0.02155, 1.000,0.04512,0.1758,0.03704,0.01347,0.02761,0.02020,0.01953,0.02626,0.01818
0.01886,0.01751,0.01616,0.1495,0.1111,0.04377,0.06599,0.03165,0.04512, 1.000,0.03502,0.1118,0.03434,0.01886,0.02626,0.02290,0.04781,0.01953
0.04242,0.03636,0.03232,0.02424,0.02088,0.01953,0.2471,0.02357,0.1758,0.03502, 1.000,0.05859,0.01347,0.02828,0.04646,0.02424,0.02222,0.01549
0.03434,0.05859,0.03569,0.03502,0.02357,0.02222,0.1104,0.02088,0.03704,0.1118,0.05859, 1.000,0.02290,0.02357,0.04916,0.03704,0.02424,0.01616
0.02694,0.01684,0.02424,0.03704,0.03434,0.02626,0.02492,0.1798,0.01347,0.03434,0.01347,0.02290, 1.000,0.03569,0.02963,0.02222,0.02020,0.02088
0.1609,0.05522,0.1380,0.03838,0.04175,0.04108,0.04242,0.03098,0.02761,0.01886,0.02828,0.02357,0.03569, 1.000,0.06128,0.03367,0.03098,0.07677
0.1138,0.07003,0.08687,0.02290,0.02424,0.02694,0.1421,0.07003,0.02020,0.02626,0.04646,0.04916,0.02963,0.06128, 1.000,0.05791,0.02828,0.03636
0.1111,0.2081,0.1953,0.03165,0.04108,0.03838,0.03704,0.02896,0.01953,0.02290,0.02424,0.03704,0.02222,0.03367,0.05791, 1.000,0.02963,0.05253
0.04579,0.05253,0.04579,0.07138,0.09495,0.1098,0.03367,0.02828,0.02626,0.04781,0.02222,0.02424,0.02020,0.03098,0.02828,0.02963, 1.000,0.03838
0.1488,0.07879,0.1360,0.09966,0.1212,0.2673,0.03367,0.03300,0.01818,0.01953,0.01549,0.01616,0.02088,0.07677,0.03636,0.05253,0.03838, 1.000
