Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4822,0.3182,0.1933,0.08512,0.05073,0.1229,0.03774,0.02306,0.02390,0.03522,0.02432,0.02809,0.04696,0.1258,0.1287,0.03229,0.04361
0.4822, 1.000,0.1711,0.1145,0.07212,0.08302,0.2394,0.02348,0.03061,0.02013,0.02851,0.02516,0.03019,0.06876,0.1065,0.07841,0.02851,0.04319
0.3182,0.1711, 1.000,0.1245,0.03690,0.02474,0.07463,0.1065,0.02558,0.02683,0.04277,0.03019,0.02474,0.02600,0.1237,0.1962,0.04193,0.03438
0.1933,0.1145,0.1245, 1.000,0.2210,0.06331,0.03732,0.02935,0.02432,0.02977,0.03899,0.03438,0.02600,0.02935,0.07379,0.1623,0.06918,0.05115
0.08512,0.07212,0.03690,0.2210, 1.000,0.1208,0.03229,0.03103,0.01929,0.03187,0.02767,0.03145,0.04822,0.04067,0.04654,0.04906,0.04151,0.04906
0.05073,0.08302,0.02474,0.06331,0.1208, 1.000,0.06247,0.03354,0.02642,0.02935,0.03354,0.02055,0.04906,0.04948,0.04151,0.04025,0.03774,0.05073
0.1229,0.2394,0.07463,0.03732,0.03229,0.06247, 1.000,0.02138,0.05618,0.04193,0.01929,0.07170,0.03354,0.1044,0.09057,0.03522,0.02306,0.04654
0.03774,0.02348,0.1065,0.02935,0.03103,0.03354,0.02138, 1.000,0.03606,0.03522,0.08763,0.02222,0.07757,0.02222,0.03229,0.06918,0.02977,0.02977
0.02306,0.03061,0.02558,0.02432,0.01929,0.02642,0.05618,0.03606, 1.000,0.03606,0.03019,0.09476,0.02683,0.05451,0.02306,0.03857,0.04067,0.02432
0.02390,0.02013,0.02683,0.02977,0.03187,0.02935,0.04193,0.03522,0.03606, 1.000,0.03732,0.03857,0.03690,0.02348,0.02893,0.02432,0.03522,0.03522
0.03522,0.02851,0.04277,0.03899,0.02767,0.03354,0.01929,0.08763,0.03019,0.03732, 1.000,0.03899,0.04151,0.02432,0.02851,0.06918,0.02977,0.03564
0.02432,0.02516,0.03019,0.03438,0.03145,0.02055,0.07170,0.02222,0.09476,0.03857,0.03899, 1.000,0.02977,0.05870,0.03690,0.04444,0.05493,0.03145
0.02809,0.03019,0.02474,0.02600,0.04822,0.04906,0.03354,0.07757,0.02683,0.03690,0.04151,0.02977, 1.000,0.04906,0.01761,0.02306,0.01761,0.1044
0.04696,0.06876,0.02600,0.02935,0.04067,0.04948,0.1044,0.02222,0.05451,0.02348,0.02432,0.05870,0.04906, 1.000,0.07589,0.02725,0.02222,0.04738
0.1258,0.1065,0.1237,0.07379,0.04654,0.04151,0.09057,0.03229,0.02306,0.02893,0.02851,0.03690,0.01761,0.07589, 1.000,0.06080,0.02642,0.03145
0.1287,0.07841,0.1962,0.1623,0.04906,0.04025,0.03522,0.06918,0.03857,0.02432,0.06918,0.04444,0.02306,0.02725,0.06080, 1.000,0.05660,0.02138
0.03229,0.02851,0.04193,0.06918,0.04151,0.03774,0.02306,0.02977,0.04067,0.03522,0.02977,0.05493,0.01761,0.02222,0.02642,0.05660, 1.000,0.03061
0.04361,0.04319,0.03438,0.05115,0.04906,0.05073,0.04654,0.02977,0.02432,0.03522,0.03564,0.03145,0.1044,0.04738,0.03145,0.02138,0.03061, 1.000
